trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,22.057797509691,None,22.057797509691,None,27.04158323765091,None,27.04158323765091,None,v,34.14242454127225,27.04158323765091,None,,,,,,,,,,,,,,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
0,0,0,0,,,,,,,,,,,,,61.216405085930774,None,61.214653266259845,61.464967399652096,space,0.5598687507444993,61.216405085930774,None,61.79969182396394,None,3,61.79969182396394,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
1,0,1,0,,,,,,,,,,,,,64.81493863923265,None,64.81505256529981,None,space,0.09731463809384877,64.81493863923265,None,64.93163900475088,None,5,64.93163900475088,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
2,0,2,0,,,,,,,,,,,,,69.93278897527648,None,69.93214339422939,70.1820929463563,space,0.5234449850440797,69.93278897527648,None,70.48198803441596,None,5,70.48198803441596,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
3,0,3,0,,,,,,,,,,,,,75.48338076162213,None,75.48238934155351,75.73236522207094,space,0.6770332099172265,75.48338076162213,None,76.19912072102284,None,3,76.19912072102284,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
4,0,4,0,,,,,,,,,,,,,79.19936080024013,None,79.19906819811631,79.44910789151095,space,0.6806727751504695,79.19936080024013,None,79.89849647043388,None,3,79.89849647043388,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
5,0,5,0,,,,,,,,,,,,,82.89894449930739,None,82.89891473483958,83.14899682140481,space,0.4693727194148778,82.89894449930739,None,83.40250574873676,None,1,83.40250574873676,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
6,0,6,0,,,,,,,,,,,,,84.4163156586535,None,84.41582358550731,84.66580705217052,space,0.43212474123447464,84.4163156586535,None,84.88256154707392,None,3,84.88256154707392,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
7,0,7,0,,,,,,,,,,,,,87.8826418709757,None,87.88250233050876,88.1326009280981,space,0.3818567048369914,87.8826418709757,None,88.28627974048209,None,4,88.28627974048209,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
8,0,8,0,,,,,,,,,,,,,92.30198797194203,None,92.29952216203382,None,space,0.48222186621887886,92.30198797194203,None,92.81895394182834,None,1,92.81895394182834,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
9,0,9,0,,,,,,,,,,,,,93.83386696666162,None,93.83350162678225,94.08349981949436,space,0.4944154807362793,93.83386696666162,None,94.35324934725645,None,1,94.35324934725645,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
10,0,10,0,,,,,,,,,,,,,95.36662863181186,None,95.3665368394416,95.61699377088121,space,0.39356525223684,95.36662863181186,None,95.78680831637962,None,2,95.78680831637962,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
11,0,11,0,,,,,,,,,,,,,97.80071372249063,None,97.80081649246021,98.0507437323929,space,0.39150315918368506,97.80071372249063,None,98.21924498209887,None,1,98.21924498209887,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
12,0,12,0,,,,,,,,,,,,,99.23549138369958,None,99.23413538236609,99.48407511712799,space,0.3326891058923138,99.23549138369958,None,99.5862167754683,None,5,99.5862167754683,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
13,0,13,0,,,,,,,,,,,,,104.5856138999618,None,104.58528961452093,104.83547433718263,space,0.3424029430675546,104.5856138999618,None,104.95180119655811,None,1,104.95180119655811,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
14,0,14,0,,,,,,,,,,,,,105.95326532278818,None,105.95214627696468,106.20218463162769,space,0.31869623597731334,105.95326532278818,None,106.3053258763,None,4,106.3053258763,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
15,0,15,0,,,,,,,,,,,,,110.31993233157505,None,110.31930281530803,110.56929297562988,space,0.4165044198225587,110.31993233157505,None,110.75666230983848,None,6,110.75666230983848,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
16,0,16,0,,,,,,,,,,,,,116.77157667340339,None,116.77016980026546,117.0202590267329,space,0.3485874372527178,116.77157667340339,None,117.13997109232037,None,3,117.13997109232037,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
17,0,17,0,,,,,,,,,,,,,120.15466144144807,None,120.15391500927971,120.40383377057765,space,0.34117889605477103,120.15466144144807,None,120.52100536965258,None,2,120.52100536965258,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
18,0,18,0,,,,,,,,,,,,,122.52159798154958,None,122.52084039328365,122.77091712492188,space,0.3582673598916699,122.52159798154958,None,122.90570197065767,None,6,122.90570197065767,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
19,0,19,0,,,,,,,,,,,,,128.9059621308504,None,128.90628356033022,129.1559055694363,space,0.37393185944938523,128.9059621308504,None,129.3227302808166,None,6,129.3227302808166,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
20,0,20,0,,,,,,,,,,,,,135.3246294948474,None,135.32470638267097,135.57476749577268,space,0.3953323780738174,135.3246294948474,None,135.74136863896024,None,1,135.74136863896024,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
21,0,21,0,,,,,,,,,,,,,136.7437591675232,None,136.74196004599872,136.99212736514824,space,0.34391972607772914,136.7437591675232,None,137.12535615841102,None,5,137.12535615841102,None,,,,,22,female,2021_Apr_28_1003,aPVT,3.2.3,59.90053674347926,
