trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,21.618471785099246,None,21.618471785099246,None,26.594569018227048,None,26.594569018227048,None,v,8.612374840071425,26.594569018227048,None,,,,,,,,,,,,,,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
0,0,0,0,,,,,,,,,,,,,35.26445840974338,None,35.26445840974338,35.52323669416364,space,0.46436519967392087,35.26445840974338,None,35.75788429181557,None,2,35.75788429181557,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
1,0,1,0,,,,,,,,,,,,,37.75696094322484,None,37.75696094322484,38.0363544797292,space,0.38796831585932523,37.75696094322484,None,38.17964271653909,None,5,38.17964271653909,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
2,0,2,0,,,,,,,,,,,,,43.17667027807329,None,43.17667027807329,43.453337894170545,space,0.3763050230918452,43.17667027807329,None,43.60049493226688,None,1,43.60049493226688,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
3,0,3,0,,,,,,,,,,,,,44.604209477547556,None,44.604209477547556,44.86096529313363,space,0.4366789646446705,44.604209477547556,None,45.07581669127103,None,6,45.07581669127103,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
4,0,4,0,,,,,,,,,,,,,51.08558916160837,None,51.08558916160837,51.366217476315796,space,0.3790334961377084,51.08558916160837,None,51.50827567570377,None,1,51.50827567570377,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
5,0,5,0,,,,,,,,,,,,,52.50379349663854,None,52.50379349663854,52.76500122342259,space,0.40078761777840555,52.50379349663854,None,52.95168173790444,None,3,52.95168173790444,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
6,0,6,0,,,,,,,,,,,,,55.95032370078843,None,55.95032370078843,56.20750545267947,space,0.38643158960621804,55.95032370078843,None,56.372828243649565,None,4,56.372828243649565,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
7,0,7,0,,,,,,,,,,,,,60.377234571031295,None,60.377234571031295,60.63209008262493,space,0.3674715821398422,60.377234571031295,None,60.77960851043463,None,5,60.77960851043463,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
8,0,8,0,,,,,,,,,,,,,65.77544031362049,None,65.77544031362049,66.03026045206934,space,0.35381973476614803,65.77544031362049,None,66.17628846690059,None,2,66.17628846690059,None,,,,,008,F,2019_Sep_23_1026,aPVT,3.1.2,60.01446639117377,
