trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,11.631246866076253,None,11.631246866076253,None,16.607615432236344,None,16.607615432236344,None,v,1.4207866325741634,16.607615432236344,None,,,,,,,,,,,,,,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
0,0,0,0,,,,,,,,,,,,,18.04901401977986,None,18.04901401977986,18.304196091135964,space,0.5797997589688748,18.04901401977986,None,18.65822306589689,None,5,18.65822306589689,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
1,0,1,0,,,,,,,,,,,,,23.654310871381313,None,23.654310871381313,23.918861350161023,space,0.39123804098926485,23.654310871381313,None,24.072229363722727,None,1,24.072229363722727,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
2,0,2,0,,,,,,,,,,,,,25.07003623014316,None,25.07003623014316,25.331159892026335,space,0.4304376603104174,25.07003623014316,None,25.52147203241475,None,6,25.52147203241475,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
3,0,3,0,,,,,,,,,,,,,31.52010415017139,None,31.52010415017139,31.77391250443179,space,0.3801035301294178,31.52010415017139,None,31.921177013311535,None,1,31.921177013311535,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
4,0,4,0,,,,,,,,,,,,,32.91797519871034,None,32.91797519871034,33.18240132450592,space,0.39084857201669365,32.91797519871034,None,33.336055240477435,None,6,33.336055240477435,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
5,0,5,0,,,,,,,,,,,,,39.33447256672662,None,39.33447256672662,39.59655859635677,space,0.37367109186016023,39.33447256672662,None,39.734378481516615,None,2,39.734378481516615,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
6,0,6,0,,,,,,,,,,,,,41.73168027808424,None,41.73168027808424,41.995752672548406,None,,41.73168027808424,None,44.729998778318986,None,1,44.729998778318986,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
7,0,7,0,,,,,,,,,,,,,45.73074598994572,None,45.73074598994572,45.994452254497446,space,0.39464808302000165,45.73074598994572,None,46.1486586475512,None,2,46.1486586475512,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
8,0,8,0,,,,,,,,,,,,,48.14635465387255,None,48.14635465387255,48.4270524160238,space,0.37868860526941717,48.14635465387255,None,48.54646624333691,None,6,48.54646624333691,None,,,,,006,M,2019_Jul_19_1753,aPVT,3.1.2,60.0259393415473,
