trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,,,,,,,,,,,75.86241424903938,None,75.8607482495042,76.11067825646114,space,0.293480361116508,75.86241424903938,None,76.17717276300027,None,6,76.17717276300027,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
13,0,13,0,,,,,,,,,,,,,82.18092387246907,None,82.17810969250804,None,space,0.30292730228438813,82.18092387246907,None,82.5281201568805,None,6,82.5281201568805,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
14,0,14,0,,,,,,,,,,,,,88.53094397566701,None,88.52945915034634,88.77947260453993,space,0.3446768026051359,88.53094397566701,None,88.89603634551077,None,3,88.89603634551077,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
15,0,15,0,,,,,,,,,,,,,91.89711134226445,None,91.89631417572191,92.14625176879099,space,0.3465630671453255,91.89711134226445,None,92.26725784794462,None,4,92.26725784794462,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
16,0,16,0,,,,,,,,,,,,,96.28057727638043,None,96.28059673252729,96.52988593610598,space,0.30677346127959026,96.28057727638043,None,96.61320063883977,None,1,96.61320063883977,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
17,0,17,0,,,,,,,,,,,,,97.61474731328872,None,97.6139345282797,None,space,0.34095960752119936,97.61474731328872,None,97.98399821146222,None,2,97.98399821146222,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
18,0,18,0,,,,,,,,,,,,,99.99782903312325,None,99.99751380784001,100.24716268239581,space,0.33368407947182277,99.99782903312325,None,100.35088804370662,None,4,100.35088804370662,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
19,0,19,0,,,,,,,,,,,,,104.36433866726247,None,104.36412563137647,None,space,0.31930081033033275,104.36433866726247,None,104.71529186228781,None,3,104.71529186228781,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
20,0,20,0,,,,,,,,,,,,,107.73046587208819,None,107.73043936531867,107.9803680335499,space,0.3368126814812058,107.73046587208819,None,108.09713035216964,None,3,108.09713035216964,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
21,0,21,0,,,,,,,,,,,,,111.09924375384026,None,111.09781470875778,None,space,0.3521049453870546,111.09924375384026,None,111.48215813295928,None,6,111.48215813295928,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
22,0,22,0,,,,,,,,,,,,,117.483558440063,None,117.48179515979218,117.73191169586653,space,0.30366717136621446,117.483558440063,None,117.81499747650196,None,1,117.81499747650196,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
23,0,23,0,,,,,,,,,,,,,118.81482611960973,None,118.81478622558298,119.06476085673057,space,0.34034780986712576,118.81482611960973,None,119.18177664075347,None,4,119.18177664075347,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
24,0,24,0,,,,,,,,,,,,,123.18199039062665,None,123.182257511032,123.43203891943404,space,0.30937906777398894,123.18199039062665,None,123.51543706940447,None,3,123.51543706940447,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
25,0,25,0,,,,,,,,,,,,,126.51688378566632,None,126.51549668732305,126.76547488840606,space,0.3103724022585084,126.51688378566632,None,126.85292536113229,None,6,126.85292536113229,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
26,0,26,0,,,,,,,,,,,,,132.8670645359507,None,132.86601792018217,None,space,0.30407191277572565,132.8670645359507,None,133.21580615608536,None,4,133.21580615608536,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
27,0,27,0,,,,,,,,,,,,,137.2167481727506,None,137.2161045134241,137.46643703058135,space,0.3144702416889231,137.2167481727506,None,137.566154693327,None,4,137.566154693327,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
28,0,28,0,,,,,,,,,,,,,141.56691553577775,None,141.566466437923,141.81603008027423,space,0.3399060303790975,141.56691553577775,None,141.93277901163628,None,3,141.93277901163628,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
29,0,29,0,,,,,,,,,,,,,144.93416905517643,None,144.93319919301592,145.18305557005806,space,0.33263942716803285,144.93416905517643,None,145.28348498864534,None,2,145.28348498864534,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
30,0,30,0,,,,,,,,,,,,,147.29019646692404,None,147.2902003046044,147.5392762045517,space,0.3128651095503301,147.29019646692404,None,147.62514564220237,None,4,147.62514564220237,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
31,0,31,0,,,,,,,,,,,,,151.64061729535433,None,151.63939619900037,151.88940429829108,space,0.32241022393736785,151.64061729535433,None,151.9914125207447,None,6,151.9914125207447,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
32,0,32,0,,,,,,,,,,,,,158.0056690571846,None,158.00567646479993,158.25619372610618,space,0.32542280305051463,158.0056690571846,None,158.35946659812362,None,1,158.35946659812362,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
33,0,33,0,,,,,,,,,,,,,159.38914168492875,None,159.38980801334435,None,space,0.38167605782791725,159.38914168492875,None,159.80633279739686,None,5,159.80633279739686,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
34,0,34,0,,,,,,,,,,,,,164.80714094149016,None,164.8062683600653,165.05631215870835,space,0.3397837600969069,164.80714094149016,None,165.18960684749254,None,5,165.18960684749254,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
35,0,35,0,,,,,,,,,,,,,170.19160556499355,None,170.1897472351963,170.43980977599995,space,0.29904901387226346,170.19160556499355,None,170.52317847400445,None,1,170.52317847400445,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
36,0,36,0,,,,,,,,,,,,,171.5229517831158,None,171.52297436295584,171.77345726363546,space,0.3596388475002641,171.5229517831158,None,171.92314331014177,None,1,171.92314331014177,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
37,0,37,0,,,,,,,,,,,,,172.9237269945561,None,172.92328816026492,None,space,0.3269409180174989,172.9237269945561,None,173.27601713033437,None,4,173.27601713033437,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
38,0,38,0,,,,,,,,,,,,,177.29139150275068,None,177.29021770803882,177.54205539914756,space,0.3271760875027212,177.29139150275068,None,177.65842279367962,None,6,177.65842279367962,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
39,0,39,0,,,,,,,,,,,,,183.65903949999483,None,183.6585279282728,None,space,0.32725016365884585,183.65903949999483,None,184.00853303774238,None,1,184.00853303774238,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
40,0,40,0,,,,,,,,,,,,,185.00990701657383,None,185.00881399164717,None,space,0.3283617522492932,185.00990701657383,None,185.35873342267087,None,2,185.35873342267087,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
41,0,41,0,,,,,,,,,,,,,187.35874502496017,None,187.35860918892394,187.60879043007435,space,0.2997322102319231,187.35874502496017,None,187.676958343764,None,3,187.676958343764,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
42,0,42,0,,,,,,,,,,,,,190.67792624246022,None,190.6764936274423,190.92520941017074,space,0.31612981534044593,190.67792624246022,None,191.0252090978015,None,6,191.0252090978015,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
43,0,43,0,,,,,,,,,,,,,197.02625464258927,None,197.02565382248548,None,space,0.3199768668196157,197.02625464258927,None,197.37867820469728,None,3,197.37867820469728,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
44,0,44,0,,,,,,,,,,,,,200.39388791385,None,200.3926471828524,None,space,0.3122867800389031,200.39388791385,None,200.74262239411428,None,4,200.74262239411428,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
45,0,45,0,,,,,,,,,,,,,204.7426572009831,None,204.74258651626513,204.99282264517024,space,0.299630467076895,204.7426572009831,None,205.06248145307063,None,3,205.06248145307063,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
46,0,46,0,,,,,,,,,,,,,208.0762060691577,None,208.07594662411265,208.32652278935075,space,0.3740573697518812,208.0762060691577,None,208.47876624822538,None,5,208.47876624822538,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
47,0,47,0,,,,,,,,,,,,,213.49384610098332,None,213.4937499804766,None,space,0.2920340910968662,213.49384610098332,None,213.81087821745996,None,2,213.81087821745996,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
48,0,48,0,,,,,,,,,,,,,215.8126087435744,None,215.81121673657043,216.0611940451695,space,0.30128780951872614,215.8126087435744,None,216.14756059630417,None,2,216.14756059630417,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
49,0,49,0,,,,,,,,,,,,,218.1612767337947,None,218.16108868745522,None,space,0.28061163700749603,218.1612767337947,None,218.46264799055007,None,2,218.46264799055007,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
50,0,50,0,,,,,,,,,,,,,220.4646529554375,None,220.46396734937179,None,space,0.32929216662523686,220.4646529554375,None,220.81578821716084,None,2,220.81578821716084,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
51,0,51,0,,,,,,,,,,,,,222.8316949561722,None,222.83056667813497,None,space,0.298366263754815,222.8316949561722,None,223.14893993003807,None,4,223.14893993003807,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
52,0,52,0,,,,,,,,,,,,,227.16549238108882,None,227.1638656508414,227.41390989572665,space,0.32415502979347366,227.16549238108882,None,227.51372930162688,None,3,227.51372930162688,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
53,0,53,0,,,,,,,,,,,,,230.51446961695046,None,230.51476038817663,230.76485952081657,space,0.32733227216976957,230.51446961695046,None,230.86807348890216,None,4,230.86807348890216,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
54,0,54,0,,,,,,,,,,,,,234.88134159951824,None,234.88118345138645,235.13121207780478,space,0.3283925429404917,234.88134159951824,None,235.2325638784132,None,6,235.2325638784132,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
55,0,55,0,,,,,,,,,,,,,241.24794717566783,None,241.24778367263315,241.4981487654495,space,0.3217038229990976,241.24794717566783,None,241.6152087274204,None,6,241.6152087274204,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
56,0,56,0,,,,,,,,,,,,,247.61555858107567,None,247.6152281835677,247.86526707355006,space,0.313831223278612,247.61555858107567,None,247.94954208886702,None,4,247.94954208886702,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
57,0,57,0,,,,,,,,,,,,,251.9492904084318,None,251.9489671507942,252.19847099673007,space,0.34818381775130547,251.9492904084318,None,252.31508159310124,None,6,252.31508159310124,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
58,0,58,0,,,,,,,,,,,,,258.3158205696991,None,258.31586144545753,258.5660351004958,space,0.3337911775297471,258.3158205696991,None,258.6827010308634,None,3,258.6827010308634,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
59,0,59,0,,,,,,,,,,,,,261.684646199335,None,261.6832916766513,261.9327192152209,space,0.3166438860175731,261.684646199335,None,262.0328447430693,None,2,262.0328447430693,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
60,0,60,0,,,,,,,,,,,,,264.03538296703573,None,264.033157826391,264.28288702449026,space,0.3578355839545111,264.03538296703573,None,264.41679663462173,None,4,264.41679663462173,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
61,0,61,0,,,,,,,,,,,,,268.41954860846135,None,268.41765234810254,268.66758458626873,space,0.2697585875907862,268.41954860846135,None,268.73374218016806,None,2,268.73374218016806,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
62,0,62,0,,,,,,,,,,,,,270.7355570460036,None,270.73465367388707,270.9841405626307,space,0.3294974379023188,270.7355570460036,None,271.0844289687748,None,3,271.0844289687748,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
63,0,63,0,,,,,,,,,,,,,274.08549727189984,None,274.0843511441864,274.33447214267926,space,0.30747718476686714,274.08549727189984,None,274.41710498777957,None,3,274.41710498777957,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
64,0,64,0,,,,,,,,,,,,,277.4192875569461,None,277.4177906830934,277.66767740458545,space,0.3177880502662447,277.4192875569461,None,277.7712354251812,None,1,277.7712354251812,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
65,0,65,0,,,,,,,,,,,,,278.7857307010413,None,278.7845685086192,279.0342566524628,space,0.36735347758531134,278.7857307010413,None,279.1865018963049,None,1,279.1865018963049,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
66,0,66,0,,,,,,,,,,,,,280.2004978274713,None,280.20046284210565,280.45043434956006,space,0.30453421939137115,280.2004978274713,None,280.5338717688178,None,5,280.5338717688178,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
67,0,67,0,,,,,,,,,,,,,285.5347151660221,None,285.5347377458622,285.78449594968515,space,0.31421811501195407,285.5347151660221,None,285.86782582464366,None,5,285.86782582464366,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
68,0,68,0,,,,,,,,,,,,,290.87169875815334,None,290.86930404558433,291.11884939201764,space,0.36214449580711516,290.87169875815334,None,291.25162153152905,None,2,291.25162153152905,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
69,0,69,0,,,,,,,,,,,,,293.2532842288738,None,293.2537869650061,293.5036018415508,space,0.42764522161905916,293.2532842288738,None,293.7076285500216,None,4,293.7076285500216,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
70,0,70,0,,,,,,,,,,,,,297.72255891174063,None,297.72099153166727,297.970830505275,space,0.37425773236782334,297.72255891174063,None,298.1376656282614,None,1,298.1376656282614,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
71,0,71,0,,,,,,,,,,,,,299.14009943162137,None,299.13807822352845,299.3877244206328,space,0.42072847206327424,299.14009943162137,None,299.59049004947474,None,2,299.59049004947474,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
72,0,72,0,,,,,,,,,,,,,301.6051227678422,None,301.6045906689921,301.8545644076562,space,0.32380339117071344,301.6051227678422,None,301.9582973550796,None,2,301.9582973550796,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
73,0,73,0,,,,,,,,,,,,,303.9746057118068,None,303.9712770149269,None,space,0.2900813365126851,303.9746057118068,None,304.30466943068905,None,1,304.30466943068905,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
74,0,74,0,,,,,,,,,,,,,305.3059849518304,None,305.30458312750415,305.5545336615887,space,0.3345993216230454,305.3059849518304,None,305.6711656775715,None,2,305.6711656775715,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
75,0,75,0,,,,,,,,,,,,,307.6730131190657,None,307.6716001386919,307.92107185521036,space,0.28748733230804646,307.6730131190657,None,307.98759313626397,None,1,307.98759313626397,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
76,0,76,0,,,,,,,,,,,,,308.98992251901745,None,308.9883100685112,309.23813342365247,space,0.33873196792228555,308.98992251901745,None,309.3548533492908,None,3,309.3548533492908,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
77,0,77,0,,,,,,,,,,,,,312.3562732910382,None,312.3555211949285,312.6057202857555,space,0.30844999212376933,312.3562732910382,None,312.6914223826907,None,3,312.6914223826907,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
78,0,78,0,,,,,,,,,,,,,315.7071930179204,None,315.7058715171376,315.95640707436223,space,0.34938867089977066,315.7071930179204,None,316.07648497034916,None,3,316.07648497034916,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
79,0,79,0,,,,,,,,,,,,,319.08923276290216,None,319.08923570809856,319.339375448752,space,0.30314328336771723,319.08923276290216,None,319.42272004969345,None,4,319.42272004969345,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
80,0,80,0,,,,,,,,,,,,,323.4260155461752,None,323.42368598492493,323.67542550281405,space,0.294369274995006,323.4260155461752,None,323.74012120822636,None,3,323.74012120822636,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
81,0,81,0,,,,,,,,,,,,,326.7422966375225,None,326.7409318512743,326.99103053767203,space,0.29013354681546843,326.7422966375225,None,327.0614515267498,None,1,327.0614515267498,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
82,0,82,0,,,,,,,,,,,,,328.0769927936394,None,328.07475114204425,None,space,0.33942096542659783,328.0769927936394,None,328.4453360357743,None,2,328.4453360357743,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
83,0,83,0,,,,,,,,,,,,,330.4580030585421,None,330.4579288038887,330.70867007863217,space,0.3024957863608506,330.4580030585421,None,330.79574883185023,None,3,330.79574883185023,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
84,0,84,0,,,,,,,,,,,,,333.81156453751237,None,333.80935189164137,334.0593711469801,space,0.3168054255875177,333.81156453751237,None,334.1625369209396,None,4,334.1625369209396,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
85,0,85,0,,,,,,,,,,,,,338.1761722886454,None,338.1762519874498,338.4262337584678,space,0.3041388490614736,338.1761722886454,None,338.5268340877051,None,4,338.5268340877051,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
86,0,86,0,,,,,,,,,,,,,342.52888992417,None,342.5268057959681,342.7769558001851,space,0.32749068804696435,342.52888992417,None,342.8805977142597,None,2,342.8805977142597,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
87,0,87,0,,,,,,,,,,,,,344.89560527582853,None,344.8938326244781,345.1438072556257,space,0.3605549821349996,344.89560527582853,None,345.2937775582268,None,3,345.2937775582268,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
88,0,88,0,,,,,,,,,,,,,348.29698603753695,None,348.2948006124222,348.5447417754267,space,0.3192164706101721,348.29698603753695,None,348.66143180285735,None,3,348.66143180285735,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
89,0,89,0,,,,,,,,,,,,,351.6645787007842,None,351.66187518881605,351.9119921711317,space,0.35154089561683577,351.6645787007842,None,352.06204235103405,None,6,352.06204235103405,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
90,0,90,0,,,,,,,,,,,,,358.06203297995444,None,358.06196184899426,358.3119654858656,space,0.30599075297504896,358.06203297995444,None,358.39537880806074,None,1,358.39537880806074,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
91,0,91,0,,,,,,,,,,,,,359.39579470551826,None,359.39573428436387,359.6458352019713,space,0.3804979791934784,359.39579470551826,None,359.7957515093017,None,5,359.7957515093017,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
92,0,92,0,,,,,,,,,,,,,364.79650431939854,None,364.7962961921732,365.0467460709515,space,0.31559744874584794,364.79650431939854,None,365.1466328593797,None,4,365.1466328593797,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
93,0,93,0,,,,,,,,,,,,,369.1482420076959,None,369.14760638072374,369.39718921147687,space,0.34736585633618233,369.1482420076959,None,369.51390958335696,None,3,369.51390958335696,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
94,0,94,0,,,,,,,,,,,,,372.51458340863655,None,372.5145484232709,372.76473680429217,space,0.3011851738801852,372.51458340863655,None,372.8502746842055,None,1,372.8502746842055,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
95,0,95,0,,,,,,,,,,,,,373.86715467681597,None,373.8649607731051,374.1150862340173,space,0.34071774440781155,373.86715467681597,None,374.24868347481424,None,1,374.24868347481424,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
96,0,96,0,,,,,,,,,,,,,375.2482881044848,None,375.2477457420711,None,space,0.27949112357873673,375.2482881044848,None,375.5486892313347,None,4,375.5486892313347,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
97,0,97,0,,,,,,,,,,,,,379.5492519423792,None,379.54902507299374,None,space,0.32249724110943134,379.5492519423792,None,379.9027549636603,None,4,379.9027549636603,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
98,0,98,0,,,,,,,,,,,,,383.9193623024653,None,383.9164762775569,None,space,0.2883003850620298,383.9193623024653,None,384.2349499338893,None,1,384.2349499338893,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
99,0,99,0,,,,,,,,,,,,,385.2510838100311,None,385.24991760143183,385.4998801840479,space,0.37272176772512466,385.2510838100311,None,385.6664426532293,None,4,385.6664426532293,None,,,,,19,Male,2021_Apr_12_1556,aPVT,3.2.3,60.03094051128342,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.67439870018643,None,389.67439870018643,None,,,,,,,
