trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,66.44104517810047,None,66.44104517810047,None,71.4166814662749,None,71.4166814662749,None,v,2.781046775286086,71.4166814662749,None,,,,,,,,,,,,,,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
0,0,0,0,,,,,,,,,,,,,74.24696292344015,None,74.24696292344015,74.50874610210303,space,0.5802071553189307,74.24696292344015,None,74.86356613121461,None,1,74.86356613121461,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
1,0,1,0,,,,,,,,,,,,,75.86377435864415,None,75.86377435864415,76.1267244865885,space,0.45180372055619955,75.86377435864415,None,76.35970444092527,None,4,76.35970444092527,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
2,0,2,0,,,,,,,,,,,,,80.3626746913651,None,80.3626746913651,80.62053692061454,space,0.4166347882710397,80.3626746913651,None,80.81152712448966,None,1,80.81152712448966,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
3,0,3,0,,,,,,,,,,,,,81.82792349043302,None,81.82792349043302,82.10246361210011,space,0.3831615791423246,81.82792349043302,None,82.24526720040012,None,3,82.24526720040012,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
4,0,4,0,,,,,,,,,,,,,85.26063628634438,None,85.26063628634438,85.54204828036018,space,0.41450765857007354,85.26063628634438,None,85.70973888412118,None,1,85.70973888412118,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
5,0,5,0,,,,,,,,,,,,,86.70878162106965,None,86.70878162106965,86.97311531321611,space,0.3422837123507634,86.70878162106965,None,87.09275860595517,None,2,87.09275860595517,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
6,0,6,0,,,,,,,,,,,,,89.10462429153267,None,89.10462429153267,89.35896999225952,space,0.3784317879471928,89.10462429153267,None,89.52599069429561,None,2,89.52599069429561,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
7,0,7,0,,,,,,,,,,,,,91.54122959251981,None,91.54122959251981,91.79767324915156,space,0.3578752480680123,91.54122959251981,None,91.94117627746891,None,1,91.94117627746891,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
8,0,8,0,,,,,,,,,,,,,92.94011034234427,None,92.94011034234427,93.22318742703646,space,0.36696724127978086,92.94011034234427,None,93.34171190718189,None,6,93.34171190718189,None,,,,,007,M,2019_Sep_18_1539,aPVT,3.1.2,60.04732062687356,
