trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,46.18167461495614,None,46.18167461495614,None,51.16442350303987,None,51.16442350303987,None,v,6.018860692100134,51.16442350303987,None,,,,,,,,,,,,,,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
0,0,0,0,,,,,,,,,,,,,57.21458376938244,None,57.21441330645466,57.464451571402606,space,0.5121896582422778,57.21458376938244,None,57.74797062150901,None,2,57.74797062150901,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
1,0,1,0,,,,,,,,,,,,,59.748707360296976,None,59.74773902400629,59.997782643768005,space,0.3463355164276436,59.748707360296976,None,60.11609147343552,None,1,60.11609147343552,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
2,0,2,0,,,,,,,,,,,,,61.13126088544959,None,61.131200197106224,61.38171013549436,space,0.33972985652508214,61.13126088544959,None,61.49797742662486,None,1,61.49797742662486,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
3,0,3,0,,,,,,,,,,,,,62.498029190232046,None,62.49800330844009,62.748009444214404,space,0.30861904087942094,62.498029190232046,None,62.83141041977797,None,6,62.83141041977797,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
4,0,4,0,,,,,,,,,,,,,68.83161256555468,None,68.83156169439899,69.08163967449218,space,0.38320324750384316,68.83161256555468,None,69.23163407423999,None,5,69.23163407423999,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
5,0,5,0,,,,,,,,,,,,,74.23148458451033,None,74.23142701982287,74.48179193091346,space,0.3749875611392781,74.23148458451033,None,74.63181399734458,None,3,74.63181399734458,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
6,0,6,0,,,,,,,,,,,,,77.63246416603215,None,77.6320331001887,77.8814992880798,space,0.3339162688353099,77.63246416603215,None,77.99841139302589,None,2,77.99841139302589,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
7,0,7,0,,,,,,,,,,,,,80.00110443891026,None,79.99895134092075,80.24889946577605,space,0.30932097317418084,80.00110443891026,None,80.33377704262966,None,4,80.33377704262966,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
8,0,8,0,,,,,,,,,,,,,84.34892057278194,None,84.34866800212767,84.5987870360841,space,0.3294677229132503,84.34892057278194,None,84.71565094735706,None,1,84.71565094735706,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
9,0,9,0,,,,,,,,,,,,,85.7183506868314,None,85.71575224336702,85.96553883008892,space,0.3679860880947672,85.7183506868314,None,86.13262324983953,None,4,86.13262324983953,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
10,0,10,0,,,,,,,,,,,,,90.13471298204968,None,90.13271562110167,None,space,0.2876748639391735,90.13471298204968,None,90.46606338274432,None,4,90.46606338274432,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
11,0,11,0,,,,,,,,,,,,,94.4658955972991,None,94.46591835545841,94.71602355601499,space,0.30849364801542833,94.4658955972991,None,94.79922684817575,None,1,94.79922684817575,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
12,0,12,0,,,,,,,,,,,,,95.79940802080091,None,95.79917285342235,96.04939005972119,space,0.31852106045698747,95.79940802080091,None,96.14932861278066,None,1,96.14932861278066,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
13,0,13,0,,,,,,,,,,,,,97.14989310374949,None,97.14953566716285,97.39968549151672,space,0.2882665753713809,97.14989310374949,None,97.46917499980191,None,6,97.46917499980191,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
14,0,14,0,,,,,,,,,,,,,103.48329218279105,None,103.4831725910306,None,space,0.2987643225933425,103.48329218279105,None,103.80396277131513,None,6,103.80396277131513,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
15,0,15,0,,,,,,,,,,,,,109.81800677126739,None,109.81789788919268,110.06789777765516,space,0.31591279979329556,109.81800677126739,None,110.15087661211146,None,2,110.15087661211146,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
16,0,16,0,,,,,,,,,,,,,112.15259552060161,None,112.15151250113267,112.4008854253334,space,0.36505519738420844,112.15259552060161,None,112.53426326345652,None,3,112.53426326345652,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
17,0,17,0,,,,,,,,,,,,,115.53461088280892,None,115.53471797991078,115.7849101969041,space,0.3350760411703959,115.53461088280892,None,115.90156928496435,None,5,115.90156928496435,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
18,0,18,0,,,,,,,,,,,,,120.90135866065975,None,120.90128413891652,121.15153704426484,space,0.30418923700926825,120.90135866065975,None,121.23514775163494,None,1,121.23514775163494,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
19,0,19,0,,,,,,,,,,,,,122.23505671910243,None,122.23485323461937,None,space,0.2986112629296258,122.23505671910243,None,122.55155766045209,None,4,122.55155766045209,None,,,,,16,m,2019_Sep_27_1639,aPVT,3.2.3,60.18140705834439,
