trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,15.659013983764453,None,15.659013983764453,None,20.658481621925603,None,20.658481621925603,None,v,56.7461209652829,20.658481621925603,None,,,,,,,,,,,,,,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
0,0,0,0,,,,,,,,,,,,,77.42373057582881,None,77.42376551626221,77.67393796490796,space,0.47809975827112794,77.42373057582881,None,77.94072443158075,None,3,77.94072443158075,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
1,0,1,0,,,,,,,,,,,,,80.94015369327099,None,80.94013285395776,81.19118037517183,space,0.3854982491902774,80.94015369327099,None,81.3576793307584,None,6,81.3576793307584,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
2,0,2,0,,,,,,,,,,,,,87.3580724663625,None,87.35804225606698,None,space,0.4876077497319784,87.3580724663625,None,87.89164093733416,None,6,87.89164093733416,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
3,0,3,0,,,,,,,,,,,,,93.89215411094483,None,93.89205161009595,None,space,0.48923696439305786,93.89215411094483,None,94.41097084862122,None,2,94.41097084862122,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
4,0,4,0,,,,,,,,,,,,,96.41008372763463,None,96.40997364072682,96.66026077252172,space,0.5235339187638601,96.41008372763463,None,96.97703391899995,None,3,96.97703391899995,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
5,0,5,0,,,,,,,,,,,,,99.97748060316371,None,99.97728305362834,100.22752734657843,space,0.3956800599116832,99.97748060316371,None,100.39409859270381,None,1,100.39409859270381,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
6,0,6,0,,,,,,,,,,,,,101.39423915765656,None,101.39426695828006,101.64496329023677,space,0.4831658974289894,101.39423915765656,None,101.89474005972443,None,3,101.89474005972443,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
7,0,7,0,,,,,,,,,,,,,104.89458253773046,None,104.89453090800525,105.14455208199797,space,0.35041591605113354,104.89458253773046,None,105.26130532626121,None,5,105.26130532626121,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
8,0,8,0,,,,,,,,,,,,,110.26565882345312,None,110.26286327671987,110.51275414924021,space,0.35552935642772354,110.26565882345312,None,110.64618285848701,None,2,110.64618285848701,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
9,0,9,0,,,,,,,,,,,,,112.6468861294561,None,112.64631909493328,112.89638266152178,space,0.47831127504468895,112.6468861294561,None,113.14798677529325,None,4,113.14798677529325,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
10,0,10,0,,,,,,,,,,,,,117.16421287870617,None,117.16317997177684,117.41322792004212,space,0.3607048238773132,117.16421287870617,None,117.55026758657186,None,3,117.55026758657186,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
11,0,11,0,,,,,,,,,,,,,120.56489214206522,None,120.56444425306545,120.81448952389474,space,0.35968874012178276,120.56489214206522,None,120.94735329593823,None,1,120.94735329593823,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
12,0,12,0,,,,,,,,,,,,,121.94793162029237,None,121.94792729178589,122.19797256261518,space,0.30489741660130676,121.94793162029237,None,122.28295857529156,None,1,122.28295857529156,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
13,0,13,0,,,,,,,,,,,,,123.29781562073913,None,123.29781932451151,123.54797392364708,space,0.2991619205567986,123.29781562073913,None,123.61475298277219,None,2,123.61475298277219,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
14,0,14,0,,,,,,,,,,,,,125.6155892326351,None,125.61460898179648,125.86474216150236,space,0.3572165820223745,125.6155892326351,None,126.00068274402292,None,5,126.00068274402292,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
15,0,15,0,,,,,,,,,,,,,131.01682941708714,None,131.01578446173954,131.26576413559087,space,0.3796596721804235,131.01682941708714,None,131.4186747001513,None,1,131.4186747001513,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
16,0,16,0,,,,,,,,,,,,,132.43185433723556,None,132.43192676165637,132.68192830117187,space,0.3885862156312214,132.43185433723556,None,132.84892481204588,None,2,132.84892481204588,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
17,0,17,0,,,,,,,,,,,,,134.84940764147905,None,134.84989595963708,135.09955121851817,space,0.34696114204416517,134.84940764147905,None,135.21634819410974,None,2,135.21634819410974,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
18,0,18,0,,,,,,,,,,,,,137.216329005867,None,137.2162604191006,137.4663730718603,space,0.3240495020581875,137.216329005867,None,137.5663794530701,None,3,137.5663794530701,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
19,0,19,0,,,,,,,,,,,,,140.5681791306124,None,140.56657236173197,140.81661093898583,space,0.3320460856630234,140.5681791306124,None,140.91664498695172,None,6,140.91664498695172,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
20,0,20,0,,,,,,,,,,,,,146.92342334100977,None,146.92112981195243,147.17081541502557,space,0.38475749421922956,146.92342334100977,None,147.33759639297205,None,5,147.33759639297205,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
21,0,21,0,,,,,,,,,,,,,152.33808457726263,None,152.33820787280712,152.58805590648262,space,0.34608785442833323,152.33808457726263,None,152.70857539882127,None,1,152.70857539882127,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
22,0,22,0,,,,,,,,,,,,,153.72213166071742,None,153.72154231429596,None,space,0.4098789044073783,153.72213166071742,None,154.1582600647962,None,4,154.1582600647962,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
23,0,23,0,,,,,,,,,,,,,158.17172797158128,None,158.17165224500496,None,space,0.312367885679123,158.17172797158128,None,158.52192255362752,None,2,158.52192255362752,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
24,0,24,0,,,,,,,,,,,,,160.52207115085912,None,160.52191644016858,160.77206122205826,space,0.3458808000286808,160.52207115085912,None,160.8909309728042,None,6,160.8909309728042,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
25,0,25,0,,,,,,,,,,,,,166.89065876766108,None,166.8906196326032,167.14067204324238,space,0.42490195036225487,166.89065876766108,None,167.34064776789455,None,3,167.34064776789455,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
26,0,26,0,,,,,,,,,,,,,170.34629937121645,None,170.344689478651,170.59463166852947,space,0.6173134959826712,170.34629937121645,None,170.9975648796535,None,5,170.9975648796535,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
27,0,27,0,,,,,,,,,,,,,176.00014324237418,None,175.99683184460883,176.24683427660784,space,0.46777827508049086,176.00014324237418,None,176.50056069795392,None,5,176.50056069795392,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
28,0,28,0,,,,,,,,,,,,,181.51762126627727,None,181.5159319433631,181.76585360629542,space,0.35791137447813526,181.51762126627727,None,181.91604301198095,None,6,181.91604301198095,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
29,0,29,0,,,,,,,,,,,,,187.91783733468037,None,187.91669509945933,188.16671181107813,space,0.3336507572385017,187.91783733468037,None,188.2954817964055,None,2,188.2954817964055,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
30,0,30,0,,,,,,,,,,,,,190.29681515532138,None,190.29674121369754,None,space,0.33836972329299897,190.29681515532138,None,190.66369858948747,None,1,190.66369858948747,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
31,0,31,0,,,,,,,,,,,,,191.66690213154652,None,191.66403875666293,191.91412954377302,space,0.2804627665755106,191.66690213154652,None,191.9814592604962,None,1,191.9814592604962,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
32,0,32,0,,,,,,,,,,,,,192.98301707708742,None,192.9809417583645,193.2310325454746,space,0.34012433081807103,192.98301707708742,None,193.34740291759954,None,1,193.34740291759954,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
33,0,33,0,,,,,,,,,,,,,194.34782193500723,None,194.34763509518672,194.59762949490687,space,0.3352540900959866,194.34782193500723,None,194.71650147682521,None,4,194.71650147682521,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
34,0,34,0,,,,,,,,,,,,,198.73455001591356,None,198.73174822185393,198.98203535364883,space,0.36441975459456444,198.73455001591356,None,199.1192905531061,None,2,199.1192905531061,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
35,0,35,0,,,,,,,,,,,,,201.13448272323876,None,201.13285631986656,201.38279850974504,space,0.340336740060593,201.13448272323876,None,201.49894442419463,None,3,201.49894442419463,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
36,0,36,0,,,,,,,,,,,,,204.49960530256794,None,204.49959071058112,204.7496355351759,space,0.3193314284872031,204.49960530256794,None,204.8532064649189,None,4,204.8532064649189,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
37,0,37,0,,,,,,,,,,,,,208.8677364179748,None,208.8665932902848,209.11682598105108,space,0.3911784117226489,208.8677364179748,None,209.30043325239967,None,6,209.30043325239967,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
38,0,38,0,,,,,,,,,,,,,215.30088082904695,None,215.30054092962092,215.55060672739637,space,0.5661991729430156,215.30088082904695,None,215.90078881478985,None,1,215.90078881478985,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
39,0,39,0,,,,,,,,,,,,,216.90083790096105,None,216.90064347509616,217.15086679486558,space,0.34192311589140445,216.90083790096105,None,217.269890497686,None,1,217.269890497686,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
40,0,40,0,,,,,,,,,,,,,218.2859648801823,None,218.28415775046307,218.5342623709439,space,0.388728119287407,218.2859648801823,None,218.7176880234765,None,3,218.7176880234765,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
41,0,41,0,,,,,,,,,,,,,221.72121330306982,None,221.71790145907,221.9677869767329,space,0.5772886315971846,221.72121330306982,None,222.32165454313508,None,2,222.32165454313508,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
42,0,42,0,,,,,,,,,,,,,224.33724966610316,None,224.3351207988497,None,space,0.5532788000855362,224.33724966610316,None,224.91795201782952,None,6,224.91795201782952,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
43,0,43,0,,,,,,,,,,,,,230.91922870452981,None,230.91926186001075,231.17008804720535,space,0.5711733870848548,230.91922870452981,None,231.5368036959262,None,5,231.5368036959262,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
44,0,44,0,,,,,,,,,,,,,236.536753271037,None,236.536474059966,236.78657064816798,space,0.385529932071222,236.536753271037,None,236.95759401006217,None,6,236.95759401006217,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
45,0,45,0,,,,,,,,,,,,,242.97477104648715,None,242.9716011061435,243.22140897839563,space,0.49132491162163205,242.97477104648715,None,243.5048035281361,None,1,243.5048035281361,None,,,,,11,f,2019_Sep_24_1230,aPVT,3.2.3,60.27350873541093,
