trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
,,,,14.555278526851907,None,14.555278526851907,None,19.546542094903998,None,19.546542094903998,None,v,3.187382735311985,19.546542094903998,None,,,,,,,,,,,,,,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
0,0,0,0,,,,,,,,,,,,,22.773974133771844,None,22.773974133771844,None,space,0.8350908670108765,22.773974133771844,None,23.659293376258574,None,5,23.659293376258574,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
1,0,1,0,,,,,,,,,,,,,28.672334388946183,None,28.672334388946183,None,space,0.44063460116740316,28.672334388946183,None,29.146682493388653,None,6,29.146682493388653,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
2,0,2,0,,,,,,,,,,,,,35.16450325376354,None,35.16450325376354,None,space,0.42087852978147566,35.16450325376354,None,35.624797288211994,None,2,35.624797288211994,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
3,0,3,0,,,,,,,,,,,,,37.64136102644261,None,37.64136102644261,None,space,0.4393750262679532,37.64136102644261,None,38.12224550032988,None,4,38.12224550032988,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
4,0,4,0,,,,,,,,,,,,,42.134265433298424,None,42.134265433298424,None,space,0.4029297698289156,42.134265433298424,None,42.589170719031245,None,5,42.589170719031245,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
5,0,5,0,,,,,,,,,,,,,47.58932315162383,None,47.58932315162383,None,space,0.4039643424330279,47.58932315162383,None,48.04058245301712,None,4,48.04058245301712,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
6,0,6,0,,,,,,,,,,,,,52.053224150673486,None,52.053224150673486,None,space,0.3875606950605288,52.053224150673486,None,52.48645519372076,None,4,52.48645519372076,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
7,0,7,0,,,,,,,,,,,,,56.50073353643529,None,56.50073353643529,None,space,0.40415907686110586,56.50073353643529,None,56.953522269497626,None,1,56.953522269497626,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
8,0,8,0,,,,,,,,,,,,,57.96785932430066,None,57.96785932430066,None,space,0.5769947067601606,57.96785932430066,None,58.60029392503202,None,5,58.60029392503202,None,,,,,001,M,2019_Jul_18_1405,aPVT,3.1.2,59.99494611018045,
