trialsSoundtest.thisRepN,trialsSoundtest.thisTrialN,trialsSoundtest.thisN,trialsSoundtest.thisIndex,env_grating.started,env_grating.stopped,TextWelcome.started,TextWelcome.stopped,env_grating_2.started,env_grating_2.stopped,textReady.started,textReady.stopped,key_resp_ready.keys,key_resp_ready.rt,key_resp_ready.started,key_resp_ready.stopped,env_grating_4.started,env_grating_4.stopped,ThousandHzSound.started,ThousandHzSound.stopped,ResponseTime.keys,ResponseTime.rt,ResponseTime.started,ResponseTime.stopped,env_grating_5.started,env_grating_5.stopped,random_duration,text.started,text.stopped,env_grating_3.started,env_grating_3.stopped,textEnd.started,textEnd.stopped,participant,gender,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,,,,,,,,,,,75.44393176871017,None,75.44393792676924,75.69408058846057,space,0.43370403656308554,75.44393176871017,None,75.89783200637567,None,4,75.89783200637567,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
13,0,13,0,,,,,,,,,,,,,79.91092323578323,None,79.91097803358029,80.16451476729208,space,0.46266967013343674,79.91092323578323,None,80.39990700439012,None,5,80.39990700439012,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
14,0,14,0,,,,,,,,,,,,,85.4151267801476,None,85.41486296534599,85.66460579946306,space,0.39045706182059803,85.4151267801476,None,85.84819805387497,None,4,85.84819805387497,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
15,0,15,0,,,,,,,,,,,,,89.85091830933607,None,89.84866695880241,90.09813848135127,space,0.4183021964636282,89.85091830933607,None,90.30178280259497,None,4,90.30178280259497,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
16,0,16,0,,,,,,,,,,,,,94.31444207542654,None,94.31442726038681,94.56472521225214,space,0.4748037230369846,94.31444207542654,None,94.81852379732663,None,2,94.81852379732663,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
17,0,17,0,,,,,,,,,,,,,96.83192025224844,None,96.83192774901549,None,space,0.3652304408010423,96.83192025224844,None,97.23222574550437,None,2,97.23222574550437,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
18,0,18,0,,,,,,,,,,,,,99.2323373045374,None,99.2322577852588,99.48225943633224,space,0.3724831166559852,99.2323373045374,None,99.63272044288033,None,6,99.63272044288033,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
19,0,19,0,,,,,,,,,,,,,105.63318408222176,None,105.63328528857623,105.88347034270055,space,0.49988219366105113,105.63318408222176,None,106.15310763304751,None,1,106.15310763304751,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
20,0,20,0,,,,,,,,,,,,,107.16747018919523,None,107.16711489598678,107.41702908477873,space,0.3971894263459035,107.16747018919523,None,107.58724541113088,None,4,107.58724541113088,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
21,0,21,0,,,,,,,,,,,,,111.60518499611317,None,111.60058376610782,None,space,0.5115869674059468,111.60518499611317,None,112.13477893015761,None,4,112.13477893015761,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
22,0,22,0,,,,,,,,,,,,,116.13768303490542,None,116.13453430351005,None,space,0.41053991894568753,116.13768303490542,None,116.56754810202392,None,2,116.56754810202392,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
23,0,23,0,,,,,,,,,,,,,118.56834150986651,None,118.56774346420256,None,space,0.45204166417534,118.56834150986651,None,119.05523957079231,None,1,119.05523957079231,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
24,0,24,0,,,,,,,,,,,,,120.06855347202918,None,120.06832178622976,120.31823419007696,space,0.43996606820428497,120.06855347202918,None,120.53840977507025,None,1,120.53840977507025,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
25,0,25,0,,,,,,,,,,,,,121.5519151116082,None,121.55171198492057,121.80164759304671,space,0.4041997959807304,121.5519151116082,None,121.98513319702306,None,2,121.98513319702306,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
26,0,26,0,,,,,,,,,,,,,123.98558255680791,None,123.98510276371876,124.23519901685268,space,0.4186279488399123,123.98558255680791,None,124.45183684179028,None,6,124.45183684179028,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
27,0,27,0,,,,,,,,,,,,,130.45299348584467,None,130.45189877936542,130.70190667774523,space,0.45521975790779834,130.45299348584467,None,130.9347986537946,None,6,130.9347986537946,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
28,0,28,0,,,,,,,,,,,,,136.9367255014131,None,136.93657547682557,137.18667396114006,space,0.37912623395459377,136.9367255014131,None,137.34039026027176,None,1,137.34039026027176,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
29,0,29,0,,,,,,,,,,,,,138.35349086063752,None,138.3534796154873,138.60339112686233,space,0.4986992216749968,138.35349086063752,None,138.87139430049365,None,5,138.87139430049365,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
30,0,30,0,,,,,,,,,,,,,143.87373748642312,None,143.87222733410505,144.12205406061503,space,0.386040662821415,143.87373748642312,None,144.30561284731675,None,5,144.30561284731675,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
31,0,31,0,,,,,,,,,,,,,149.30703544810558,None,149.3062013435279,149.5562511881035,space,0.5286671015983302,149.30703544810558,None,149.87288294423024,None,1,149.87288294423024,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
32,0,32,0,,,,,,,,,,,,,150.87257281011853,None,150.8724803499918,None,space,0.3390805572239515,150.87257281011853,None,151.24179929548245,None,2,151.24179929548245,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
33,0,33,0,,,,,,,,,,,,,153.25766789857562,None,153.2564884072313,153.50650523033346,space,0.5057533224512554,153.25766789857562,None,153.7896224217593,None,6,153.7896224217593,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
34,0,34,0,,,,,,,,,,,,,159.79036228126597,None,159.79024349320758,160.04038080006558,space,0.46088115571592425,159.79036228126597,None,160.27366100154995,None,3,160.27366100154995,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
35,0,35,0,,,,,,,,,,,,,163.27638214948365,None,163.27422093864885,163.52415788548342,space,0.32678675178476624,163.27638214948365,None,163.62667215834608,None,3,163.62667215834608,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
36,0,36,0,,,,,,,,,,,,,166.64106104242546,None,166.6408597006826,166.8911705933956,None,,166.64106104242546,None,169.6465943704634,None,5,169.6465943704634,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
37,0,37,0,,,,,,,,,,,,,174.6618199472905,None,174.661673492592,174.91176126723894,space,0.4690227339460762,174.6618199472905,None,175.17814326500275,None,3,175.17814326500275,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
38,0,38,0,,,,,,,,,,,,,178.18718891763638,None,178.18565332985878,178.4356268680558,space,0.407395739158801,178.18718891763638,None,178.61843062322214,None,4,178.61843062322214,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
39,0,39,0,,,,,,,,,,,,,182.619622519931,None,182.6191025655899,182.8690676253009,space,0.3992992307780696,182.619622519931,None,183.03750614690262,None,1,183.03750614690262,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
40,0,40,0,,,,,,,,,,,,,184.0524706755923,None,184.05238624771624,184.3018662487516,space,0.5179489559413923,184.0524706755923,None,184.60186901541556,None,5,184.60186901541556,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
41,0,41,0,,,,,,,,,,,,,189.6036914437791,None,189.60367082766976,189.85340429082817,space,0.4626156755612101,189.6036914437791,None,190.0861744444137,None,6,190.0861744444137,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
42,0,42,0,,,,,,,,,,,,,196.08767602899798,None,196.08744389696227,None,space,0.3947244179516929,196.08767602899798,None,196.52219623144674,None,6,196.52219623144674,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
43,0,43,0,,,,,,,,,,,,,202.5297304823007,None,202.52824755038688,202.77829204012914,space,0.4164949401283593,202.5297304823007,None,202.97839726260918,None,3,202.97839726260918,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
44,0,44,0,,,,,,,,,,,,,205.97925135856576,None,205.97864126452583,206.22849610391222,space,0.42273689114426816,205.97925135856576,None,206.42848753617864,None,2,206.42848753617864,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
45,0,45,0,,,,,,,,,,,,,208.43050006113435,None,208.42861730164583,208.67849802272758,space,0.3954990838769845,208.43050006113435,None,208.84901020363532,None,2,208.84901020363532,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
46,0,46,0,,,,,,,,,,,,,210.86258649171805,None,210.8626555690717,211.1126067954624,space,0.37136306396405416,210.86258649171805,None,211.2653516385344,None,4,211.2653516385344,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
47,0,47,0,,,,,,,,,,,,,215.27928000692555,None,215.27930713808252,None,space,0.4586169535814406,215.27928000692555,None,215.7640339032364,None,2,215.7640339032364,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
48,0,48,0,,,,,,,,,,,,,217.76594156270085,None,217.76442337813256,218.01390114798687,space,0.3797987118055062,217.76594156270085,None,218.16382220881542,None,3,218.16382220881542,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
49,0,49,0,,,,,,,,,,,,,221.1648034820696,None,221.16428754385385,221.41446858185236,space,0.3889242407067286,221.1648034820696,None,221.5809954278643,None,1,221.5809954278643,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
50,0,50,0,,,,,,,,,,,,,222.58228505028637,None,222.58147058009814,222.83149365050622,space,0.39533353027218254,222.58228505028637,None,223.0150203082062,None,2,223.0150203082062,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
51,0,51,0,,,,,,,,,,,,,225.01528894235798,None,225.01506975116996,225.26480767668954,space,0.45027680027305905,225.01528894235798,None,225.49845289933,None,5,225.49845289933,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
52,0,52,0,,,,,,,,,,,,,230.5004783651334,None,230.49957420148263,230.7496186912249,space,0.39694042658402395,230.5004783651334,None,230.9331417790363,None,1,230.9331417790363,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
53,0,53,0,,,,,,,,,,,,,231.93391912237848,None,231.9333081358664,232.1833008622175,space,0.3875560807259717,231.93391912237848,None,232.36662135882443,None,6,232.36662135882443,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
54,0,54,0,,,,,,,,,,,,,238.3670006595371,None,238.36676317266762,None,space,0.4101347365381116,238.3670006595371,None,238.8000844278763,None,4,238.8000844278763,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
55,0,55,0,,,,,,,,,,,,,242.80085686262055,None,242.80064391873844,243.05137114976287,space,0.4800572610206473,242.80085686262055,None,243.30059983060846,None,6,243.30059983060846,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
56,0,56,0,,,,,,,,,,,,,249.3063861745336,None,249.3041575820426,249.5543087222204,space,0.4147055332391574,249.3063861745336,None,249.75419082663439,None,1,249.75419082663439,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
57,0,57,0,,,,,,,,,,,,,250.7542474986235,None,250.7541304955094,251.0044837806554,space,0.398784274281752,250.7542474986235,None,251.17123017484437,None,4,251.17123017484437,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
58,0,58,0,,,,,,,,,,,,,255.1745296448048,None,255.17457908776856,255.4249408514006,space,0.45047403664329977,255.1745296448048,None,255.64447385636367,None,6,255.64447385636367,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
59,0,59,0,,,,,,,,,,,,,261.6606887386956,None,261.65928880670214,261.9095465973155,space,0.47603310358135786,261.6606887386956,None,262.1764069602127,None,3,262.1764069602127,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
60,0,60,0,,,,,,,,,,,,,265.1772914002263,None,265.17720652611393,265.4272822523858,space,0.3752975279412567,265.1772914002263,None,265.58020291249386,None,5,265.58020291249386,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
61,0,61,0,,,,,,,,,,,,,270.59611524672846,None,270.5943891161224,270.84484325063386,space,0.4122365087196158,270.59611524672846,None,271.0303391483849,None,5,271.0303391483849,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
62,0,62,0,,,,,,,,,,,,,276.04542282212196,None,276.04455435736196,276.29456805681093,space,0.4108219401809947,276.04542282212196,None,276.4804039864948,None,3,276.4804039864948,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
63,0,63,0,,,,,,,,,,,,,279.4971043737387,None,279.49533674317223,279.7453169749115,space,0.3592035756005316,279.4971043737387,None,279.8813351028084,None,4,279.8813351028084,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
64,0,64,0,,,,,,,,,,,,,283.8955776214366,None,283.8953615539013,284.14520166749526,space,0.37651307516489396,283.8955776214366,None,284.29698487170253,None,6,284.29698487170253,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
65,0,65,0,,,,,,,,,,,,,290.3142225272495,None,290.3123995634024,290.56278810120284,space,0.5015618264619661,290.3142225272495,None,290.84730692031917,None,6,290.84730692031917,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
66,0,66,0,,,,,,,,,,,,,296.84964609012377,None,296.8495527375249,None,space,0.3820365860083257,296.84964609012377,None,297.24948437414923,None,1,297.24948437414923,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
67,0,67,0,,,,,,,,,,,,,298.2508793082984,None,298.24998317689784,298.50003793007136,space,0.3808491516601862,298.2508793082984,None,298.65369844968654,None,4,298.65369844968654,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
68,0,68,0,,,,,,,,,,,,,302.6670542971201,None,302.6670778583876,302.9173927672264,space,0.4203004418627643,302.6670542971201,None,303.117906742003,None,2,303.117906742003,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
69,0,69,0,,,,,,,,,,,,,305.119000020527,None,305.11819849118643,None,space,0.4486328663620043,305.119000020527,None,305.5873047605364,None,4,305.5873047605364,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
70,0,70,0,,,,,,,,,,,,,309.6019118540844,None,309.60166098013093,309.8514270185269,space,0.43743858675225056,309.6019118540844,None,310.0718975656032,None,2,310.0718975656032,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
71,0,71,0,,,,,,,,,,,,,312.0849455101056,None,312.0848896413423,312.33527460925325,space,0.378349783084559,312.0849455101056,None,312.4891176394467,None,5,312.4891176394467,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
72,0,72,0,,,,,,,,,,,,,317.5051870487996,None,317.5023752256839,None,space,0.37387938951314936,317.5051870487996,None,317.91928748584314,None,2,317.91928748584314,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
73,0,73,0,,,,,,,,,,,,,319.9187872551388,None,319.91852567151824,None,space,0.37639214517321307,319.9187872551388,None,320.3223083259627,None,4,320.3223083259627,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
74,0,74,0,,,,,,,,,,,,,324.33661197894116,None,324.33656101877483,324.5865117989297,space,0.4544067156748497,324.33661197894116,None,324.83665571008214,None,5,324.83665571008214,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
75,0,75,0,,,,,,,,,,,,,329.8370167151129,None,329.83679395403584,330.0868964544752,space,0.4417697546505224,329.8370167151129,None,330.3200807151916,None,3,330.3200807151916,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
76,0,76,0,,,,,,,,,,,,,333.3209539993022,None,333.3202894644542,None,space,0.477833220138109,333.3209539993022,None,333.8230945940277,None,6,333.8230945940277,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
77,0,77,0,,,,,,,,,,,,,339.8371639730367,None,339.8372915073233,340.0876465774136,space,0.3852936635362312,339.8371639730367,None,340.25437289097636,None,5,340.25437289097636,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
78,0,78,0,,,,,,,,,,,,,345.2562649321767,None,345.25454817252927,345.50421470026777,space,0.40651531527009865,345.2562649321767,None,345.6879783093541,None,3,345.6879783093541,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
79,0,79,0,,,,,,,,,,,,,348.68994754940513,None,348.68807594581955,None,space,0.4043876613923203,348.68994754940513,None,349.1250251007823,None,4,349.1250251007823,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
80,0,80,0,,,,,,,,,,,,,353.13778388427136,None,353.13767268222733,None,space,0.38020032432450535,353.13778388427136,None,353.5375712973778,None,1,353.5375712973778,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
81,0,81,0,,,,,,,,,,,,,354.5382317268536,None,354.53834587405623,354.78870406779924,space,0.4358517710666092,354.5382317268536,None,355.00900236772895,None,5,355.00900236772895,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
82,0,82,0,,,,,,,,,,,,,360.02242024198495,None,360.0224103355427,360.27246553495206,space,0.38358904151164097,360.02242024198495,None,360.42485651277184,None,4,360.42485651277184,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
83,0,83,0,,,,,,,,,,,,,364.43907359594004,None,364.43908020023497,364.68953299603845,space,0.40683883646624963,364.43907359594004,None,364.87286911090996,None,2,364.87286911090996,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
84,0,84,0,,,,,,,,,,,,,366.8729936107911,None,366.87305197847724,None,space,0.38083264092347235,366.8729936107911,None,367.27652940740745,None,3,367.27652940740745,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
85,0,85,0,,,,,,,,,,,,,370.2901137277404,None,370.29010649871503,370.54019204218184,space,0.4196774962224481,370.2901137277404,None,370.7433883423487,None,2,370.7433883423487,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
86,0,86,0,,,,,,,,,,,,,372.75809048419296,None,372.757706185636,373.0082522447906,space,0.367602185843225,372.75809048419296,None,373.1615209690822,None,2,373.1615209690822,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
87,0,87,0,,,,,,,,,,,,,375.17605844979335,None,375.1745179534183,None,space,0.34962065466424974,375.17605844979335,None,375.5745022459064,None,6,375.5745022459064,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
88,0,88,0,,,,,,,,,,,,,381.57535366444654,None,381.575265666681,None,space,0.35004591769802573,381.57535366444654,None,381.94202946407904,None,5,381.94202946407904,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
89,0,89,0,,,,,,,,,,,,,386.94356183895707,None,386.9429615621121,387.19385613168606,space,0.3737281154644734,386.94356183895707,None,387.3438169075298,None,4,387.3438169075298,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
90,0,90,0,,,,,,,,,,,,,391.3464367598617,None,391.3447191077417,391.5947020168978,space,0.3549411280669119,391.3464367598617,None,391.7313578162275,None,2,391.7313578162275,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
91,0,91,0,,,,,,,,,,,,,393.74456952939045,None,393.7445448971558,393.99490844573256,space,0.35666806189829003,393.74456952939045,None,394.1279394689609,None,6,394.1279394689609,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
92,0,92,0,,,,,,,,,,,,,400.13120680992006,None,400.1287292176676,400.3787737074099,space,0.3696307752998109,400.13120680992006,None,400.5299339659773,None,1,400.5299339659773,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
93,0,93,0,,,,,,,,,,,,,401.5291053054798,None,401.52907397970336,401.77886813097575,space,0.3878876341718751,401.5291053054798,None,401.9455516058697,None,5,401.9455516058697,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
94,0,94,0,,,,,,,,,,,,,406.9464150727854,None,406.9461945428889,407.1961337209041,space,0.3864110388108202,406.9464150727854,None,407.3647083445262,None,1,407.3647083445262,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
95,0,95,0,,,,,,,,,,,,,408.37946537341486,None,408.37933810686997,408.62933038698475,space,0.385158900224269,408.37946537341486,None,408.796137915524,None,6,408.796137915524,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
96,0,96,0,,,,,,,,,,,,,414.7983601714618,None,414.7972476155374,415.0474161589241,space,0.45426347387683563,414.7983601714618,None,415.2976426237615,None,2,415.2976426237615,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
97,0,97,0,,,,,,,,,,,,,417.2992709394075,None,417.2973685455291,417.5486990878039,space,0.4893139833443456,417.2992709394075,None,417.83196710704215,None,3,417.83196710704215,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
98,0,98,0,,,,,,,,,,,,,420.8318475157589,None,420.83187286197114,421.0814296156209,space,0.38839902077961597,420.8318475157589,None,421.24811755287647,None,5,421.24811755287647,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
99,0,99,0,,,,,,,,,,,,,426.24980343298375,None,426.24904831220107,426.4991307320147,space,0.42620325341840726,426.24980343298375,None,426.6987781162229,None,4,426.6987781162229,None,,,,,17,female,2021_Apr_09_1026,aPVT,3.2.3,60.059712212918,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.6990436267215,None,430.6990436267215,None,,,,,,,
