BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,,,,,,,,,117.16105797656928,117.66137413613615,117.64467667162099,None,None,1,117.6446607409307,None,,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,2,three.wav,T,n,0,1,1,1,,,,,,,,,119.56115757687076,120.06143134384183,120.04466962106672,None,n,1,120.04469385178527,122.04477506708645,0.880444827809697,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,3,four.wav,NT,v,0,2,2,2,,,,,,,,,122.0613117520843,122.56130795905483,122.54485815658263,None,v,1,122.54486855393043,124.54482303766417,0.8043706327152904,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,4,nine.wav,NT,v,0,3,3,3,,,,,,,,,124.56156052972074,125.06177003843186,125.04472852446925,None,v,1,125.04472731961869,127.04509368096478,0.752561517234426,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,5,nine.wav,T,n,0,4,4,4,,,,,,,,,127.0618218020245,127.56209913890052,127.54546414767829,None,n,1,127.54545446432894,None,0.97975686279824,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,6,nine.wav,T,n,0,5,5,5,,,,,,,,,129.5475321480917,130.04755914548878,130.03095449845858,None,n,1,130.03096668075887,132.03182658123842,0.8781565197423333,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,7,six.wav,NT,v,0,6,6,6,,,,,,,,,132.04848330422828,132.54817160704988,132.5315714223936,None,v,1,132.5314309913083,134.53165723393613,0.7936136213247664,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,8,six.wav,T,n,0,7,7,7,,,,,,,,,134.54836170439376,135.0488469881384,135.03293668731493,None,n,1,135.03214519511675,137.03254636301426,0.6609519950725371,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,9,one.wav,NT,v,0,8,8,8,,,,,,,,,137.06586561010045,137.5656101388886,137.53233627418666,None,v,1,137.53239218780072,139.53271124791354,0.7363952097221045,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,10,three.wav,NT,v,0,9,9,9,,,,,,,,,139.54934922892426,140.04936997899495,140.03266358970285,None,v,1,140.03270745489863,142.0327253044088,1.2282926446205238,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,11,three.wav,T,n,0,10,10,10,,,,,,,,,142.04940300059388,142.5493157610763,142.5328610499957,None,n,1,142.53270901672659,144.53297720571572,0.7521956021373626,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,12,three.wav,T,n,0,11,11,11,,,,,,,,,144.54963526743813,145.04978185659274,145.03318211817094,None,n,1,145.03429829310335,147.0342188627401,0.6344584032631246,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,13,eight.wav,NT,v,0,12,12,12,,,,,,,,,147.05096394085558,147.55080217961222,147.53418057552625,None,v,1,147.53416152118007,149.53384692344116,0.7269206861092243,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,14,eight.wav,T,n,0,13,13,13,,,,,,,,,149.55047687215847,150.05096706452605,150.03435706263843,None,n,1,150.03433354588924,152.03425768544548,0.5463884402997792,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,15,two.wav,NT,v,0,14,14,14,,,,,,,,,152.05101391949574,152.55184771506174,152.53436754922876,None,v,1,152.53435384972545,154.5343913336983,0.7101787316787522,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,16,five.wav,T,n,0,15,15,15,,,,,,,,,154.55115024518454,155.05074930041155,155.03398534643492,None,n,1,155.03405777085572,157.03444644408592,0.7384180062363157,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,17,seven.wav,NT,v,0,16,16,16,,,,,,,,,157.0513191462378,157.55109535792144,157.53445456562184,None,v,1,157.53470816262416,159.53444532849244,1.0857794237090275,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
1,18,nine.wav,NT,v,0,17,17,17,,,,,,,,,159.55116497103882,160.0511718877242,160.03445211131037,None,v,1,160.03443885804154,162.03456737456145,0.7059898962761508,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1059,OneBack_Digits,3.2.3,60.027295399971315,
