BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,two.wav,None,None,0,0,0,0,,,,,,,,,42.76209315931192,43.26257710438222,43.24581663103309,None,None,1,43.24583247245755,None,,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,2,six.wav,NT,v,0,1,1,1,,,,,,,,,45.187652418157086,45.68709975248203,45.67045574724907,None,v,1,45.67042874987237,47.6714202905423,0.983298206992913,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,3,one.wav,NT,v,0,2,2,2,,,,,,,,,47.704390133323614,48.20437518437393,48.187699942523615,None,v,1,48.18770953663625,None,0.9777737814583816,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,4,four.wav,NT,v,0,3,3,3,,,,,,,,,50.18818433379056,50.688046223134734,50.67135625538649,None,v,1,50.67139753239462,52.67106151528424,1.0941267503076233,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,5,two.wav,NT,v,0,4,4,4,,,,,,,,,52.6876562112011,53.18817228532862,53.17153095753165,None,v,1,53.17133617470972,55.17210147273727,0.9779139001620933,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,6,two.wav,T,n,0,5,5,5,,,,,,,,,55.18897908349754,55.68858215486398,55.67188638608204,None,n,1,55.67182949074777,None,0.7653658682247624,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,7,two.wav,T,n,0,6,6,6,,,,,,,,,57.68721443566028,58.1872530351975,58.17059341168497,None,n,1,58.17059898964362,60.17282125452766,0.72271935606841,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,8,five.wav,NT,v,0,7,7,7,,,,,,,,,60.18954625190236,60.69410747283837,60.677669183316176,None,v,1,60.677667621464934,62.67739318514941,0.9193536511156708,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,9,eight.wav,NT,v,0,8,8,8,,,,,,,,,62.69402224139776,63.194745369954035,63.17773500343319,None,v,1,63.17770934471628,65.17836977686966,0.8432419720920734,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,10,seven.wav,NT,v,0,9,9,9,,,,,,,,,65.19506755372277,65.69518781488296,65.67844786852365,None,v,1,65.67842577974079,67.67893404472852,0.9749647137359716,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,11,nine.wav,T,n,0,10,10,10,,,,,,,,,67.6957683704095,68.19594128761673,68.17924061018275,None,v,0,68.17923190852161,70.17879861150868,0.8899117653490975,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,12,nine.wav,T,n,0,11,11,11,,,,,,,,,70.19545533449855,70.69610081764404,70.6791814836557,None,n,1,70.67932941153413,None,0.8696275742840953,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,13,three.wav,NT,v,0,12,12,12,,,,,,,,,72.68114783108467,73.1811217261129,73.16446656497428,None,v,1,73.16441904060775,75.16423608310288,0.9125083613907918,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,14,two.wav,NT,v,0,13,13,13,,,,,,,,,75.18115608644439,75.6813214176218,75.66520218821242,None,v,1,75.6650493516936,77.66458392556524,0.9399943863390945,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,15,one.wav,NT,v,0,14,14,14,,,,,,,,,77.68119557853788,78.18118866183795,78.1647093183943,None,v,1,78.16453863237984,80.16590590542182,0.8722344962297939,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,16,six.wav,NT,v,0,15,15,15,,,,,,,,,80.18259788118303,80.68239149614237,80.66575909309321,None,v,1,80.66572807956254,82.6658543649246,1.1238136207102798,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,17,seven.wav,NT,v,0,16,16,16,,,,,,,,,82.68255526549183,83.18269649974536,83.16605784938437,None,v,1,83.16635214333655,85.16586797515629,0.9423375817132182,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,18,seven.wav,T,n,0,17,17,17,,,,,,,,,85.18264696735423,85.68274625530466,85.6661165296915,None,n,1,85.66641171608353,87.66674148594029,0.9541146929259412,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,19,five.wav,NT,v,0,18,18,18,,,,,,,,,87.68295911076711,88.18297762965085,88.16632023729616,None,v,1,88.16638918104582,90.16643246612512,0.8622195784701034,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,20,five.wav,T,n,0,19,19,19,,,,,,,,,90.18314898503013,90.68494085338898,90.66653153098886,None,n,1,90.66653800144559,92.66611898399424,0.9059134111157618,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,21,five.wav,T,n,0,20,20,20,,,,,,,,,92.68279534147587,93.18301198998233,93.16637333962134,None,n,1,93.16637534770416,95.16675331123406,0.7744244980858639,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,22,nine.wav,NT,v,0,21,21,21,,,,,,,,,95.18394150357926,95.68309342837892,95.66637936382321,None,v,1,95.66642822686117,97.66674862569198,0.801894458476454,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,23,four.wav,NT,v,0,22,22,22,,,,,,,,,97.6835374351358,98.18295888765715,98.1663148824824,None,v,1,98.1663240303169,100.16653911699541,0.9502011864096858,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,24,four.wav,T,n,0,23,23,23,,,,,,,,,100.18314006028231,100.68332457967335,100.66667432712856,None,n,1,100.66666250181152,102.66682760982076,1.0259786332026124,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
1,25,three.wav,NT,v,0,24,24,24,,,,,,,,,102.68378197355196,103.18385448720073,103.16711186340544,None,v,1,103.16725934500573,105.16696929035243,0.9489004028146155,,,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.141026356141083,,,,,,,,,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
2,1,eight.wav,None,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,127.11855336808367,127.61961697618244,127.60223801709944,None,None,1,127.60212355706608,129.60245198814664,,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
2,2,eight.wav,T,n,,,,,0,1,1,1,,,,,,,,,,,,,,,,129.61913771665422,130.1189375789254,130.10228509516455,None,n,1,130.1023236947367,None,0.9974787557148375,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
2,3,three.wav,NT,v,,,,,0,2,2,2,,,,,,,,,,,,,,,,132.10413809819147,132.60344486753456,132.58681558819953,None,v,1,132.58681670378428,134.58772524417145,0.8807598717976362,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
2,4,eight.wav,NT,v,,,,,0,3,3,3,,,,,,,,,,,,,,,,134.60438509087544,135.1042541200295,135.08836068698437,None,v,1,135.0878379192436,137.0880338177085,1.2117439111461863,,,,,,,,,,m,22,14,Chinese,2019_Sep_27_1244,OneBack_Digits,3.2.3,60.036622772513816,
