BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,eight.wav,None,None,0,0,0,0,,,,,,,,,28.571834711692645,29.086249758474878,29.069794913509394,None,None,1,29.070465430617332,None,,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,2,two.wav,NT,v,0,1,1,1,,,,,,,,,31.02038771827938,31.51966682091006,31.503353433380834,None,v,1,31.5029842161166,33.50291549548274,0.8468524831114337,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,3,two.wav,T,n,0,2,2,2,,,,,,,,,33.51975115988171,34.01973933457339,34.00326574762876,None,n,1,34.00304780501756,36.00408843185869,1.002607368194731,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,4,four.wav,NT,v,0,3,3,3,,,,,,,,,36.02038593332691,36.52070164665929,36.504287409351676,None,v,1,36.503992713827756,38.50438094082347,0.9575431389384903,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,5,four.wav,T,n,0,4,4,4,,,,,,,,,38.52118626104493,39.02387596013432,39.0074126366555,None,n,1,39.00710678518226,None,0.7906657736020861,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,6,four.wav,T,n,0,5,5,5,,,,,,,,,41.010321036941605,41.52447324959212,41.4915459779033,None,n,1,41.49132357291819,43.49153508969175,0.8021760346164228,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,7,one.wav,NT,v,0,6,6,6,,,,,,,,,43.508176194358384,44.00796668566181,43.991561373102016,None,v,1,43.991438032942824,45.99192934090388,0.7899941855139332,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,8,nine.wav,NT,v,0,7,7,7,,,,,,,,,46.0085637519951,46.50846624901169,46.49203817833332,None,v,1,46.49178230550024,48.492384280471015,0.9856766551092733,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,9,five.wav,NT,v,0,8,8,8,,,,,,,,,48.50889865357021,49.00871458041365,48.99230078935507,None,v,1,48.99198110449652,50.992181019086274,0.8374069649726152,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,10,six.wav,NT,v,0,9,9,9,,,,,,,,,51.00880248929025,51.50968804844888,51.49283114311693,None,v,1,51.4925752702984,53.4925636681146,0.752645409971592,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,11,six.wav,T,n,0,10,10,10,,,,,,,,,53.50933819792408,54.009262114355806,53.992922398773956,None,n,1,53.992631719389465,55.99306680136942,0.4365982926101424,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,12,six.wav,T,n,0,11,11,11,,,,,,,,,56.01026659592753,56.50925207399996,56.492920836946,None,n,1,56.49258508752973,58.493103615997825,0.7445533314457862,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,13,three.wav,NT,v,0,12,12,12,,,,,,,,,58.50972151629685,59.00967666938959,58.993257077224555,None,v,1,58.9930498443282,60.993116780009586,0.7881315884151263,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,14,seven.wav,NT,v,0,13,13,13,,,,,,,,,61.00980697086197,61.50982102735725,61.493403666379166,None,v,1,61.493266492834664,63.493190186156426,0.9356413353816606,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,15,four.wav,NT,v,0,14,14,14,,,,,,,,,63.509685371027444,64.00995110570511,63.99345654557983,None,v,1,63.99320156521571,65.99324975891795,1.0758479524665745,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,16,four.wav,T,n,0,15,15,15,,,,,,,,,66.0099408422393,66.5099040276109,66.49355717221916,None,v,0,66.49328657354636,68.49342758473358,0.7277997748315101,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,17,five.wav,NT,v,0,16,16,16,,,,,,,,,68.50990358137642,69.01005284795247,68.993813982149,None,v,1,68.99335105493083,70.99371518507542,1.2434678576973965,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,18,five.wav,T,n,0,17,17,17,,,,,,,,,71.01012335355335,71.51026280289807,71.49379367832735,None,n,1,71.4935065688478,73.49324373470154,0.9353767162829172,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,19,seven.wav,NT,v,0,18,18,18,,,,,,,,,73.50995132882963,74.01032059070712,73.99355293296976,None,v,1,73.99351214681519,75.99383433059847,1.6032239797496004,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,20,seven.wav,T,n,0,19,19,19,,,,,,,,,76.01056557532866,76.5106247018557,76.49411095348769,None,n,1,76.49374128998898,78.49403268336027,0.9831464860762935,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,21,two.wav,NT,v,0,20,20,20,,,,,,,,,78.51088485856599,79.01022018717777,78.99418346715102,None,v,1,78.99376204005966,80.99407083669212,1.1228899081907002,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,22,eight.wav,NT,v,0,21,21,21,,,,,,,,,81.01073336078844,81.51076125065447,81.49449650306197,None,v,1,81.49428927016561,83.4948394815292,1.566157672816189,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,23,nine.wav,NT,v,0,22,22,22,,,,,,,,,83.5113279728248,84.01135273903492,83.9949679534213,None,v,1,83.99472011288162,85.99474108606228,1.2576600086467806,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,24,one.wav,NT,v,0,23,23,23,,,,,,,,,86.01141610481136,86.51147880124336,86.49497754754266,None,v,1,86.49579175325925,88.49499030994775,0.9086492958158487,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
1,25,eight.wav,NT,v,0,24,24,24,,,,,,,,,88.51179830759065,89.01241567776015,88.99491574357963,None,v,1,88.99568711046595,90.99453715533309,1.160840658703819,,,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.013987327722134,,,,,,,,,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,1,one.wav,None,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,99.72908003143675,100.2301489943784,100.21294714713004,None,None,1,100.21282648439228,None,,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,2,six.wav,NT,v,,,,,0,1,1,1,,,,,,,,,,,,,,,,102.21259176325111,102.71350900530524,102.69685826188943,None,v,1,102.69652429742564,104.69673090559081,1.08359062668751,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,3,three.wav,T,n,,,,,0,2,2,2,,,,,,,,,,,,,,,,104.71326357444923,105.21379392821109,105.19699414134375,None,v,0,105.19690650020493,107.1976606422977,0.9349831344443373,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,4,two.wav,NT,v,,,,,0,3,3,3,,,,,,,,,,,,,,,,107.21418126273784,107.71387759782374,107.69742319910729,None,v,1,107.69716777252324,109.6978531939676,1.0189472622732865,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,5,four.wav,NT,v,,,,,0,4,4,4,,,,,,,,,,,,,,,,109.7144063897722,110.21407371939858,110.1980624349264,None,v,1,110.19779272872256,112.19803548215714,0.8783408160088584,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,6,two.wav,NT,v,,,,,0,5,5,5,,,,,,,,,,,,,,,,112.21476761937083,112.71450857825403,112.6979823352187,None,v,1,112.69781347879325,None,0.7219290686916793,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,7,five.wav,NT,v,,,,,0,6,6,6,,,,,,,,,,,,,,,,114.69865999213653,115.19898463023128,115.18259850589966,None,v,1,115.1823868106294,117.18237520844559,0.8933669856196502,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,8,eight.wav,NT,v,,,,,0,7,7,7,,,,,,,,,,,,,,,,117.19901586687774,117.69884027226362,117.68273126168351,None,v,1,117.68226610327838,119.68223665156984,0.9854486275289673,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,9,one.wav,NT,v,,,,,0,8,8,8,,,,,,,,,,,,,,,,119.69901698247122,120.1992519267369,120.18306214710465,None,v,1,120.1827951183368,122.18693040517974,0.9734292090433883,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
2,10,one.wav,T,n,,,,,0,9,9,9,,,,,,,,,,,,,,,,122.2194977413601,122.7195590990741,122.70303821091075,None,n,1,122.70287961795111,None,0.6447232142381836,,,,,,,,,,m,32,12,Bangladeshi,2019_Sep_24_1600,OneBack_Digits,3.2.3,59.88757168445823,
