BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,126.69092391402228,127.20619723811978,127.18948922022828,None,None,1,127.18984446884133,None,,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,2,three.wav,T,v,0,1,1,1,129.13935731287347,129.63935999025125,129.62273764972923,None,n,0,129.62271404382773,131.623490048456,0.6889292385894805,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,3,three.wav,T,v,0,2,2,2,131.64014893578133,132.1402881614049,132.12366269722696,None,v,1,132.12366363435285,134.12368148379028,0.9079347923980094,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,4,two.wav,NT,n,0,3,3,3,134.14036357530858,134.64033590868348,134.6237157993193,None,n,1,134.62425132730277,136.62440840242198,0.799105832062196,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,5,seven.wav,NT,n,0,4,4,4,136.64067549438914,137.1408696071012,137.12424057304742,None,n,1,137.12413441343233,139.12516834255075,1.211299948336091,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,6,three.wav,NT,n,0,5,5,5,139.14166747732088,139.6416893429123,139.62502907224115,None,v,0,139.62503134808503,141.62484749878058,0.7744843072141521,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,7,four.wav,NT,n,0,6,6,6,141.64148095063865,142.14184998790734,142.12496526052126,None,n,1,142.12487784284167,144.12526249838993,1.058397137618158,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,8,four.wav,T,v,0,7,7,7,144.14200884796446,144.64183704706375,144.6251723140769,None,v,1,144.62520761135966,None,0.8779905629926361,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,9,six.wav,NT,n,0,8,8,8,146.62547936913325,147.12571185815614,147.10908684019813,None,n,1,147.10905654076487,149.10913284716662,1.0421951962052844,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,10,six.wav,T,v,0,9,9,9,149.12576853018254,149.62608089548303,149.6092055390065,None,v,1,149.60943137912545,151.6093738146592,0.8695990925189108,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,11,three.wav,NT,n,0,10,10,10,151.6259309601155,152.12584706774214,152.10906051229102,None,n,1,152.1090293203597,154.10967993264785,0.7219640993862413,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,12,three.wav,T,v,0,11,11,11,154.12635934678838,154.62636291666422,154.6097258503607,None,n,0,154.60956837364938,156.6097357121762,0.7013783341972157,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,13,seven.wav,NT,n,0,12,12,12,156.62676586792804,157.12698407738935,157.11004312425501,None,n,1,157.10998337320052,159.1101386633818,0.9526945076650009,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,14,nine.wav,NT,n,0,13,13,13,159.12678059370955,159.62690598604968,159.61026624231016,None,n,1,159.61025736219017,161.61034973309143,0.7645448436378501,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,15,five.wav,NT,n,0,14,14,14,161.62697559891967,162.12712642672705,162.1104514303326,None,n,1,162.11041577602737,164.11034884059336,0.776099682028871,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,16,five.wav,T,v,0,15,15,15,164.12702602357604,164.6272451255354,164.61062813982716,None,v,1,164.61055991030298,166.61065228120424,0.7162250565015711,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,17,nine.wav,NT,n,0,16,16,16,166.6273352652206,167.12707153969677,167.11040234433602,None,n,1,167.11043317924486,169.11071743164212,0.7682312002871186,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,18,eight.wav,NT,n,0,17,17,17,169.12724289431935,169.62714159872849,169.61055406464146,None,n,1,169.61074152839137,171.61154609214282,0.7158872557920404,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,19,two.wav,NT,n,0,18,18,18,171.62867665104568,172.14425430819392,172.11090435997465,None,n,1,172.11090797447832,174.1109744636924,0.703572477272246,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,20,two.wav,T,v,0,19,19,19,174.1276605713647,174.62864407582674,174.61126090261968,None,v,1,174.6112493451219,176.6112828128389,0.8911090128240176,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,21,nine.wav,NT,n,0,20,20,20,176.6319524704595,177.14434043172514,177.1111145371862,None,n,1,177.11103024322074,179.11162953829626,0.8872066778130829,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
1,22,three.wav,NT,n,0,21,21,21,179.12854233395774,179.62831966212252,179.6116201227589,None,n,1,179.61159696307732,181.61273040284868,1.019781201495789,,,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
,,,,,,,,,,,,,,,,,,space,2.54760402435204,m,,21,,2021_Apr_23_1546,PRACTICE_OneBack_Digits,3.2.3,59.993628432589084,
