BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,two.wav,None,None,0,0,0,0,,,,,,,,,82.95482669910416,83.47028019523714,83.47028019523714,None,None,1,83.47028019523714,None,,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,2,six.wav,NT,v,0,1,1,1,,,,,,,,,85.37951276265085,85.86776141007431,85.89464680664241,None,None,0,85.89464680664241,None,,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,3,one.wav,NT,v,0,2,2,2,,,,,,,,,87.87544211850036,88.38712710072286,88.38712710072286,None,v,1,88.38712710072286,None,1.315470271045342,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,4,four.wav,NT,v,0,3,3,3,,,,,,,,,90.36339246481657,90.878354019369,90.878354019369,None,v,1,90.878354019369,None,1.112476683803834,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,5,two.wav,NT,v,0,4,4,4,,,,,,,,,92.85885577066801,93.34790961258113,93.37400877766777,None,v,1,93.37400877766777,None,0.9926285329274833,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,6,two.wav,T,n,0,5,5,5,,,,,,,,,95.35707526269834,95.86743977002334,95.86743977002334,None,n,1,95.86743977002334,None,0.763067907304503,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,7,two.wav,T,n,0,6,6,6,,,,,,,,,97.87267243943643,98.38383484759834,98.38383484759834,None,n,1,98.38383484759834,None,0.830477409530431,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,8,five.wav,NT,v,0,7,7,7,,,,,,,,,100.36001196119469,100.85366248572245,100.87932440987788,None,v,1,100.87932440987788,None,0.9510600084904581,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,9,eight.wav,NT,v,0,8,8,8,,,,,,,,,102.85718703444581,103.34762334555853,103.37365832843352,None,v,1,103.37365832843352,None,1.0167427918640897,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,10,seven.wav,NT,v,0,9,9,9,,,,,,,,,105.35616467834916,105.8645267750835,105.8645267750835,None,v,1,105.8645267750835,None,1.0940888593904674,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,11,nine.wav,T,n,0,10,10,10,,,,,,,,,107.86958440230228,108.35519392311107,108.38138899672776,None,v,0,108.38138899672776,None,1.3771106722997501,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,12,nine.wav,T,n,0,11,11,11,,,,,,,,,110.35454152605962,110.8437667634571,110.8702138250228,None,n,1,110.8702138250228,None,1.0321902708383277,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,13,three.wav,NT,v,0,12,12,12,,,,,,,,,112.8535735058831,113.35987812688109,113.35987812688109,None,v,1,113.35987812688109,None,1.3429708682233468,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
1,14,two.wav,NT,v,0,13,13,13,,,,,,,,,115.362967987312,115.87004789954517,115.87004789954517,None,v,1,115.87004789954517,None,1.0882902200100943,,,,,,,,,,,,,,,,,,,,,m,25,002,maldives,2019_Jul_18_1704,OneBack_Digits,3.1.2,60.00873149759362,
