BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,two.wav,None,None,0,0,0,0,,,,,,,,,47.20663571089972,47.718888130853884,47.718888130853884,None,None,1,47.718888130853884,None,,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,2,six.wav,NT,v,0,1,1,1,,,,,,,,,49.65945139527321,50.167986717191525,50.167986717191525,None,v,1,50.167986717191525,None,0.7931028195889667,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,3,one.wav,NT,v,0,2,2,2,,,,,,,,,52.15761983208358,52.64672873134259,52.67120220931247,None,v,1,52.67120220931247,None,0.6817215273622423,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,4,four.wav,NT,v,0,3,3,3,,,,,,,,,54.651153657003306,55.141150167095475,55.16510435263626,None,v,1,55.16510435263626,None,0.6037715069251135,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,5,two.wav,NT,v,0,4,4,4,,,,,,,,,57.159993844339624,57.67159605468623,57.67159605468623,None,v,1,57.67159605468623,None,0.8653315064730123,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,6,two.wav,T,n,0,5,5,5,,,,,,,,,59.65607015998103,60.146190293715335,60.17030493484344,None,n,1,60.17030493484344,None,0.9028303259983659,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,7,two.wav,T,n,0,6,6,6,,,,,,,,,62.162813120754436,62.65073027322069,62.67214780289214,None,n,1,62.67214780289214,None,0.752688450505957,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,8,five.wav,NT,v,0,7,7,7,,,,,,,,,64.6548835184658,65.14383852633182,65.16844729753211,None,v,1,65.16844729753211,None,0.6964958338066936,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,9,eight.wav,NT,v,0,8,8,8,,,,,,,,,67.14641237875912,67.63630131073296,67.66034994623624,None,v,1,67.66034994623624,None,0.6285465684486553,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,10,seven.wav,NT,v,0,9,9,9,,,,,,,,,69.63971281377599,70.13221498276107,70.15277261671145,None,v,1,70.15277261671145,None,0.6561095444485545,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,11,nine.wav,T,n,0,10,10,10,,,,,,,,,72.13547842914704,72.64327164425049,72.64327164425049,None,v,0,72.64327164425049,None,0.7737001006025821,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,12,nine.wav,T,n,0,11,11,11,,,,,,,,,74.64253901899792,75.15223034995142,75.15223034995142,None,v,0,75.15223034995142,None,0.632565614534542,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,13,three.wav,NT,v,0,12,12,12,,,,,,,,,77.13424693304114,77.62310311489273,77.64662990532815,None,v,1,77.64662990532815,None,1.2184138753218576,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,14,two.wav,NT,v,0,13,13,13,,,,,,,,,79.62727313512005,80.11643454711884,80.14018123457208,None,v,1,80.14018123457208,None,0.7006527257617563,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,15,one.wav,NT,v,0,14,14,14,,,,,,,,,82.12456016044598,82.61431598721538,82.6380903897807,None,v,1,82.6380903897807,None,0.667059539584443,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,16,six.wav,NT,v,0,15,15,15,,,,,,,,,84.6354388622567,85.14826199330855,85.14826199330855,None,v,1,85.14826199330855,None,0.7967265616171062,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,17,seven.wav,NT,v,0,16,16,16,,,,,,,,,87.13076833030209,87.61957856360823,87.64398931805044,None,v,1,87.64398931805044,None,0.8609612816944718,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
1,18,seven.wav,T,n,0,17,17,17,,,,,,,,,89.62316583842039,90.11389351519756,90.13766135356855,None,n,1,90.13766135356855,None,0.9033408662071452,,,,,,,,,,,,,,,,,,,,,F,23,008,Japanese Indian,2019_Sep_23_1041,OneBack_Digits,3.1.2,60.00908171364049,
