BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,66.4562468797667,66.94475151819643,66.94475151819643,None,None,1,66.94475151819643,None,,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,2,three.wav,T,v,0,1,1,1,68.84411709895357,69.33235479786526,69.3566105668433,None,v,1,69.3566105668433,None,0.7037447765469551,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,3,three.wav,T,v,0,2,2,2,71.32917850790545,71.82179518369958,71.84271785395686,None,v,1,71.84271785395686,None,0.5695496267871931,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,4,two.wav,NT,n,0,3,3,3,73.83904159918893,74.32569479977246,74.34965664346237,None,n,1,74.34965664346237,None,0.510732468450442,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,5,seven.wav,NT,n,0,4,4,4,76.34256159211509,76.83100788318552,76.85597913793754,None,n,1,76.85597913793754,None,0.7321745770750567,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,6,three.wav,NT,n,0,5,5,5,78.83739620086271,79.32421569165308,79.34854767704383,None,n,1,79.34854767704383,None,0.6163468435406685,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,7,four.wav,NT,n,0,6,6,6,81.33152115845587,81.83999412157573,81.83999412157573,None,n,1,81.83999412157573,None,0.6044494315283373,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,8,four.wav,T,v,0,7,7,7,83.83415645803325,84.32296742068138,84.34697302489076,None,n,0,84.34697302489076,None,0.6172825909452513,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,9,six.wav,NT,n,0,8,8,8,86.33503805170767,86.82145603909157,86.8449915816309,None,n,1,86.8449915816309,None,0.8951831618323922,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,10,six.wav,T,v,0,9,9,9,88.82106693438254,89.30940090655349,89.33375039615203,None,v,1,89.33375039615203,None,0.7030230914242566,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,11,three.wav,NT,n,0,10,10,10,91.32412233564537,91.814946650411,91.8358758847462,None,n,1,91.8358758847462,None,0.5444726173300296,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,12,three.wav,T,v,0,11,11,11,93.833158716443,94.31896004406735,94.3434955162229,None,v,1,94.3434955162229,None,0.6207090456737205,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,13,seven.wav,NT,n,0,12,12,12,96.33078707451932,96.81809887196869,96.84233640739694,None,n,1,96.84233640739694,None,0.9066907399101183,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,14,nine.wav,NT,n,0,13,13,13,98.83308578212745,99.32365190924611,99.3475131036248,None,n,1,99.3475131036248,None,0.7126588098471984,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,15,five.wav,NT,n,0,14,14,14,101.32615793275181,101.81625910359435,101.83977422455791,None,n,1,101.83977422455791,None,0.5889548985287547,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,16,five.wav,T,v,0,15,15,15,103.83243994868826,104.32066816603765,104.34493268711958,None,v,1,104.34493268711958,None,0.7633674945682287,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,17,nine.wav,NT,n,0,16,16,16,106.3387212351663,106.82651002320927,106.84801726217847,None,n,1,106.84801726217847,None,0.708693005843088,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,18,eight.wav,NT,n,0,17,17,17,108.84280063444749,109.33047564490698,109.35352508013602,None,n,1,109.35352508013602,None,0.7786906318506226,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,19,two.wav,NT,n,0,18,18,18,111.3281041852897,111.81826953834388,111.8426635179203,None,n,1,111.8426635179203,None,0.6334262394811958,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,20,two.wav,T,v,0,19,19,19,113.83519066672307,114.3456860986771,114.3456860986771,None,v,1,114.3456860986771,None,0.5949424421414733,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,21,nine.wav,NT,n,0,20,20,20,116.34507272101473,116.83382314816117,116.85846328106709,None,n,1,116.85846328106709,None,0.5935191286262125,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
1,22,three.wav,NT,n,0,21,21,21,118.8502235255437,119.33953226485755,119.36029447964393,None,v,0,119.36029447964393,None,0.764728813781403,,,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
,,,,,,,,,,,,,,,,,,space,4.3040653958451,m,22,007,Indian,2019_Sep_18_1546,PRACTICE_OneBack_Digits,3.1.2,59.838848018253614,
