BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,,,,,,,,,22.120921743451618,22.627027253736742,22.627027253736742,None,None,1,22.627027253736742,None,,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,2,three.wav,T,n,0,1,1,1,,,,,,,,,24.590445974841714,25.08969675761182,25.106344005442224,None,n,1,25.106344005442224,None,0.85364935756661,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,3,four.wav,NT,v,0,2,2,2,,,,,,,,,27.088904326665215,27.588701022439636,27.60661003331188,None,v,1,27.60661003331188,None,1.0012139909667894,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,4,nine.wav,NT,v,0,3,3,3,,,,,,,,,29.59518378530629,30.087872671429068,30.104462665854953,None,v,1,30.104462665854953,None,0.9605655323248357,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,5,nine.wav,T,n,0,4,4,4,,,,,,,,,32.09202299627941,32.58703848568257,32.60430859227199,None,n,1,32.60430859227199,None,0.9958927063271403,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,6,nine.wav,T,n,0,5,5,5,,,,,,,,,34.586564048193395,35.086322088725865,35.103292435524054,None,n,1,35.103292435524054,None,0.8005838388344273,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,7,six.wav,NT,v,0,6,6,6,,,,,,,,,37.08676407043822,37.58530155592598,37.60211436462123,None,v,1,37.60211436462123,None,0.8945450633764267,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,8,six.wav,T,n,0,7,7,7,,,,,,,,,39.58690975664649,40.08452061214484,40.10117041284684,None,n,1,40.10117041284684,None,0.8026726763928309,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,9,one.wav,NT,v,0,8,8,8,,,,,,,,,42.085842181229964,42.58367803902365,42.60041681944858,None,v,1,42.60041681944858,None,0.8555387199157849,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
1,10,three.wav,NT,v,0,9,9,9,,,,,,,,,44.58481581369415,45.08337226207368,45.10149642894976,None,v,1,45.10149642894976,None,1.1152802773285657,,,,,,,,,,,,,,,,,,,,,M,23,004,Spanish,2019_Jul_19_1428,OneBack_Digits,3.1.2,60.259148665874385,
