BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,eight.wav,None,None,0,0,0,0,,,,,,,,,28.081057692761533,28.588352031772956,28.588352031772956,None,None,1,28.588352031772956,None,,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,2,two.wav,NT,v,0,1,1,1,,,,,,,,,30.536146043566987,31.035103630507365,31.052328882506117,None,v,1,31.052328882506117,None,0.9102744334377348,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,3,two.wav,T,n,0,2,2,2,,,,,,,,,33.034861488617025,33.53456555784214,33.55173720314633,None,n,1,33.55173720314633,None,0.8353118578670546,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,4,four.wav,NT,v,0,3,3,3,,,,,,,,,35.53418301756028,36.033399885869585,36.050110586569645,None,v,1,36.050110586569645,None,1.1302941621979699,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,5,four.wav,T,n,0,4,4,4,,,,,,,,,38.0329688442871,38.53263352892827,38.5493734034244,None,n,1,38.5493734034244,None,1.1894974645692855,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,6,four.wav,T,n,0,5,5,5,,,,,,,,,40.533096661558375,41.03189306368586,41.048475764808245,None,n,1,41.048475764808245,None,0.9781160712009296,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,7,one.wav,NT,v,0,6,6,6,,,,,,,,,43.03533082071226,43.54383149265777,43.54383149265777,None,v,1,43.54383149265777,None,0.7560352199943736,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,8,nine.wav,NT,v,0,7,7,7,,,,,,,,,45.530690195271745,46.03009341051802,46.04675196332391,None,v,1,46.04675196332391,None,0.9328359215287492,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,9,five.wav,NT,v,0,8,8,8,,,,,,,,,48.0301287836628,48.52935841539875,48.54576570959762,None,v,1,48.54576570959762,None,0.961863762466237,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
1,10,six.wav,NT,v,0,9,9,9,,,,,,,,,50.53542253561318,51.02876819483936,51.04626148031093,None,v,1,51.04626148031093,None,0.9971588453045115,,,,,,,,,,,,,,,,,,,,,M,27,006,Mauritian,2019_Jul_19_1742,OneBack_Digits,3.1.2,59.62447085351987,
