BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,two.wav,None,None,0,0,0,0,,,,,,,,,27.535450702533126,28.035417011589743,28.01904213245725,None,None,1,28.018794648873154,None,,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,2,five.wav,NT,n,0,1,1,1,,,,,,,,,29.985206320357975,30.484457756218035,30.467749537352937,None,n,1,30.46780951175606,32.468023259716574,0.9406293828506023,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,3,eight.wav,NT,n,0,2,2,2,,,,,,,,,32.48471880541183,32.98454633442452,32.967838115559424,None,n,1,32.96799135371111,34.968478645489085,0.7447876063524745,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,4,eight.wav,T,v,0,3,3,3,,,,,,,,,34.985197841830086,35.48526589310495,35.46812705466291,None,v,1,35.46876579959644,37.46860738511896,0.8756732056499459,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,5,seven.wav,NT,n,0,4,4,4,,,,,,,,,37.48532881261781,37.98529244423844,37.96848873046692,None,n,1,37.9686187641928,39.96843134431401,0.8794465935789049,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,6,one.wav,NT,n,0,5,5,5,,,,,,,,,39.98492028180044,40.48533505998785,40.46868083588779,None,n,1,40.468756428628694,42.46955073211575,0.7792474376037717,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,7,one.wav,T,v,0,6,6,6,,,,,,,,,42.486176218488254,42.98591762356227,42.96959986290894,None,v,1,42.96918370143976,44.96968527283752,0.8389781686710194,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,8,one.wav,T,v,0,7,7,7,,,,,,,,,44.98621169436956,45.4860311911325,45.46928414956201,None,v,1,45.46935974230291,47.469485135166906,0.834556843386963,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,9,one.wav,T,v,0,8,8,8,,,,,,,,,47.48619406798389,47.986373232502956,47.97031161239138,None,v,1,47.96975042356644,49.9697946011438,0.7584148200694472,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
1,10,four.wav,NT,n,0,9,9,9,,,,,,,,,49.986468727409374,50.48660014447523,50.4698307910352,None,n,1,50.469927356927656,52.4704200035776,0.6981258453452028,,,,,,,,,,,,,,,,,,,,,M,25,13,Chinese,2019_Sep_26_1530,OneBack_Digits,3.2.3,59.94668628425631,
