BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,,,,,,,,,35.9021485017729,36.40204876760254,36.40118052244652,None,None,1,36.40204876760254,None,,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,2,three.wav,T,n,0,1,1,1,,,,,,,,,38.352644874481484,38.85175842285389,38.83510361866793,None,n,1,38.83542745356681,40.835306076856796,0.7105330445920117,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,3,four.wav,NT,v,0,2,2,2,,,,,,,,,40.85188783187186,41.352412830805406,41.335542939940936,None,v,1,41.335809210082516,43.33549416612368,0.6988389335456304,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,4,nine.wav,NT,v,0,3,3,3,,,,,,,,,43.352165614953265,43.85221849416848,43.83537760876352,None,v,1,43.83562959934352,45.83672065107385,0.7661762363277376,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,5,nine.wav,T,n,0,4,4,4,,,,,,,,,45.85341084189713,46.35300320357783,46.33583567203023,None,n,1,46.33605597965652,48.336703917128034,0.761594265291933,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,6,nine.wav,T,n,0,5,5,5,,,,,,,,,48.353266483929474,48.853469745314214,48.8365039133234,None,n,1,48.8368830816471,50.83793441823218,0.6367542973603122,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,7,six.wav,NT,v,0,6,6,6,,,,,,,,,50.85570941347396,51.370489482884295,51.35352231211728,None,v,1,51.3547917251708,None,0.6067122215754353,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,8,six.wav,T,n,0,7,7,7,,,,,,,,,53.3369703211938,53.836896915046964,53.8202247075853,None,n,1,53.820485176634975,55.820939446857665,0.5812864772160538,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,9,one.wav,NT,v,0,8,8,8,,,,,,,,,55.837780912348535,56.337618704885244,56.32061672762502,None,v,1,56.320808476011734,58.32088924507843,0.5210131207131781,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,10,three.wav,NT,v,0,9,9,9,,,,,,,,,58.33754462940851,58.83806918206392,58.82090165051632,None,v,1,58.821092506463174,60.82182076678146,0.6284020621678792,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,11,three.wav,T,n,0,10,10,10,,,,,,,,,60.83855245774612,61.33852055174066,61.32123744457495,None,n,1,61.321884355682414,63.323709915042855,0.67154032853432,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,12,three.wav,T,n,0,11,11,11,,,,,,,,,63.34047864371678,63.84021647897316,63.8235933576827,None,n,1,63.82357760547893,65.823764579196,0.5700319104362279,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,13,eight.wav,NT,v,0,12,12,12,,,,,,,,,65.84026065649232,66.34047819749685,66.3267074290081,None,v,1,66.32411822275026,68.32402183534577,0.4933178101782687,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,14,eight.wav,T,n,0,13,13,13,,,,,,,,,68.34066070884,68.84039497410413,68.82385039072251,None,n,1,68.82374672964215,70.83475720416754,0.7213462819927372,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,15,two.wav,NT,v,0,14,14,14,,,,,,,,,70.85462728649145,71.36791067390004,71.33429838238517,None,v,1,71.33477126067737,73.33441739401314,0.6502503171795979,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,16,five.wav,T,n,0,15,15,15,,,,,,,,,73.3510709933471,73.85150674468605,73.8346645205631,None,v,0,73.83643282757839,None,0.7168276767479256,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,17,seven.wav,NT,v,0,16,16,16,,,,,,,,,75.85128808807349,76.3513726501842,76.33452774868347,None,v,1,76.3348596157739,78.33538082172163,0.9944394291960634,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,18,nine.wav,NT,v,0,17,17,17,,,,,,,,,78.35166850592941,78.85148264782038,78.83454671378713,None,v,1,78.83506555459462,80.83443502039881,1.3580019607907161,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,19,five.wav,NT,v,0,18,18,18,,,,,,,,,80.85114038333995,81.35113569785608,81.33440146332141,None,v,1,81.33446960384026,83.33481677697273,0.9784324286738411,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,20,two.wav,NT,v,0,19,19,19,,,,,,,,,83.3516278982861,83.85121669003274,83.83469397230074,None,v,1,83.83497541456018,85.83529938326683,0.8539034885470755,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,21,seven.wav,NT,v,0,20,20,20,,,,,,,,,85.85258351679659,86.36803919041995,86.33450989912963,None,v,1,86.33473377668997,88.33529916015686,0.778253665775992,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,22,eight.wav,NT,v,0,21,21,21,,,,,,,,,88.35209957178449,88.85208060662262,88.83554093183484,None,v,1,88.83557828195626,90.83642345661065,0.5572440702817403,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,23,six.wav,NT,v,0,22,22,22,,,,,,,,,90.85268749023089,91.35296259593451,91.33612751162146,None,v,1,91.33615102834301,None,0.7363867312087677,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
1,24,four.wav,NT,v,0,23,23,23,,,,,,,,,93.34519894851837,93.85120910400292,93.8342245299602,None,v,1,93.83441493968712,95.83547073864611,0.6621755794039927,,,,,,,,,,,,,,,,,,,,,m,29,16,Sri,2019_Sep_27_1654,OneBack_Digits,3.2.3,60.116183934168824,
