BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,eight.wav,None,None,0,0,0,0,,,,,,,,,22.536102288031543,23.050579080629177,23.033890607889408,None,None,1,23.033919300873094,None,,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,2,two.wav,NT,v,0,1,1,1,,,,,,,,,24.934685309817723,25.435022218096492,25.41812312190341,None,v,1,25.418070153675217,27.41791397102861,0.7250489297930471,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,3,two.wav,T,n,0,2,2,2,,,,,,,,,27.43454786908842,27.93473082590208,27.917976756451754,None,n,1,27.918096035369672,29.918112546107295,0.5928818197153305,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,4,four.wav,NT,v,0,3,3,3,,,,,,,,,29.935149841630846,30.43475938501615,30.41795221346438,None,v,1,30.418113438579894,32.41882964757133,0.7254068111706147,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,5,four.wav,T,n,0,4,4,4,,,,,,,,,32.43530022320738,32.93538813172563,32.918711261126006,None,n,1,32.91895102379931,34.91947892114331,0.712072829306635,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,6,four.wav,T,n,0,5,5,5,,,,,,,,,34.93613200735672,35.43645597479008,35.41950734638594,None,n,1,35.419674372569716,None,0.787218101479084,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,7,one.wav,NT,v,0,6,6,6,,,,,,,,,37.41967303386082,37.919623055415286,37.90307960941827,None,v,1,37.903023963772284,39.903825403865994,0.6718339323306282,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,8,nine.wav,NT,v,0,7,7,7,,,,,,,,,39.92062485553106,40.42082387684604,40.40462537137937,None,v,1,40.40414178528408,42.410776424096184,0.7466360489179351,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,9,five.wav,NT,v,0,8,8,8,,,,,,,,,42.427470564032774,42.92797257968232,42.91091105353625,None,v,1,42.910857192835465,44.912114240019946,0.751970801877178,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,10,six.wav,NT,v,0,9,9,9,,,,,,,,,44.92891369168501,45.42871467037003,45.41209938035608,None,v,1,45.41205176696167,47.412510051468416,0.882474343654394,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
1,11,six.wav,T,n,0,10,10,10,,,,,,,,,47.42921177742028,47.92932155150993,47.91263932607653,None,n,1,47.91268006743485,49.912712642673796,0.5580950358016707,,,,,,,,,,,,,,,,,,,,,f,,18,,2021_Apr_09_1242,OneBack_Digits,3.2.3,60.01194365626869,
