BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,nine.wav,None,None,0,0,0,0,,,,,,,,,19.823782772640698,20.33183015801478,20.33183015801478,None,None,1,20.33183015801478,None,,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,2,two.wav,NT,n,0,1,1,1,,,,,,,,,22.297830023104325,22.797582228900865,22.814669635146856,None,n,1,22.814669635146856,None,0.7223519844701514,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,3,three.wav,NT,n,0,2,2,2,,,,,,,,,24.80225986847654,25.29637972509954,25.313476977404207,None,n,1,25.313476977404207,None,0.8704760237596929,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,4,seven.wav,NT,n,0,3,3,3,,,,,,,,,27.295953059569,27.7953971180832,27.8121975279646,None,n,1,27.8121975279646,None,0.9413513627368957,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,5,five.wav,NT,n,0,4,4,4,,,,,,,,,29.79496571177151,30.294569496414624,30.311560264672153,None,n,1,30.311560264672153,None,0.7935963707277551,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,6,six.wav,NT,n,0,5,5,5,,,,,,,,,32.29412569128908,32.79373676935211,32.81051529897377,None,n,1,32.81051529897377,None,0.9335218684282154,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,7,six.wav,T,v,0,6,6,6,,,,,,,,,34.792967677349225,35.2929109709803,35.30954946682323,None,v,1,35.30954946682323,None,0.8505088076926768,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,8,six.wav,T,v,0,7,7,7,,,,,,,,,37.29702264070511,37.79205381090287,37.809168202918954,None,v,1,37.809168202918954,None,0.8319109326694161,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,9,three.wav,NT,n,0,8,8,8,,,,,,,,,39.79166944732424,40.291170394513756,40.307770235231146,None,n,1,40.307770235231146,None,0.8202031584223732,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,10,eight.wav,NT,n,0,9,9,9,,,,,,,,,42.29053914838005,42.79045946768019,42.80700132565107,None,n,1,42.80700132565107,None,0.9451585317729041,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,11,eight.wav,T,v,0,10,10,10,,,,,,,,,44.790607888950035,45.28989696211647,45.30675061407965,None,v,1,45.30675061407965,None,0.8942978162085637,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,12,eight.wav,T,v,0,11,11,11,,,,,,,,,47.29609929281287,47.789466832298785,47.8081099265255,None,v,1,47.8081099265255,None,0.6477672084001824,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
1,13,eight.wav,T,v,0,12,12,12,,,,,,,,,49.78795308142435,50.28775816457346,50.304334666230716,None,v,1,50.304334666230716,None,0.801035666721873,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1612,OneBack_Digits,3.1.2,59.94353641538389,
