BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,179.45372311919346,179.95392504184565,179.93714123029787,None,None,1,179.9371875497891,None,,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,2,three.wav,T,v,0,1,1,1,181.9041257819772,182.40433082831441,182.38776879699145,None,n,0,182.38772810010414,184.38787937475718,1.3069554659014102,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,3,three.wav,T,v,0,2,2,2,184.40456554945558,184.90463717064995,184.8879390367627,None,n,0,184.88793850128422,186.88807728126994,1.3669534935324918,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,4,two.wav,NT,n,0,3,3,3,186.90475319250254,187.4044843341544,187.38782770040854,None,v,0,187.38799227295385,189.38830731692724,0.9865820718696341,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,5,seven.wav,NT,n,0,4,4,4,189.40475520057953,189.9048187894805,189.88819026871062,None,v,0,189.888137077156,191.8884266855748,1.15036522342416,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,6,three.wav,NT,n,0,5,5,5,191.90496113937115,192.40522151920595,192.38854882088782,None,n,1,192.3885563176882,194.3885866618657,0.8258440478821285,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,7,four.wav,NT,n,0,6,6,6,194.40527908390504,194.9060691481427,194.88858518928174,None,None,0,194.88919421480387,196.88908220907615,,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,8,four.wav,T,v,0,7,7,7,196.90590716377483,197.40610997891054,197.3893895331392,None,n,0,197.3893965837051,199.38946441187,1.3287519573204918,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,9,six.wav,NT,n,0,8,8,8,199.40632328063657,199.90608030409203,199.88969989161416,None,v,0,199.88951238243317,201.88956860841427,1.764878130183206,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,10,six.wav,T,v,0,9,9,9,201.9062614766881,202.40636879690283,202.38976080309368,None,v,1,202.3897156438179,204.39019356462813,1.4324781778559554,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,11,three.wav,NT,n,0,10,10,10,204.40680120146135,204.90683132251434,204.89015371558781,None,None,0,204.89010141650215,None,,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,12,three.wav,T,v,0,11,11,11,206.89054453076096,207.3906041035225,207.37367303344655,None,n,0,207.37363144407573,209.37579168185766,1.2006932752410648,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,13,seven.wav,NT,n,0,12,12,12,209.3924452811916,209.89260258006107,209.8761543394183,None,v,0,209.87597307757824,211.8763157883077,1.7540876509447116,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,14,nine.wav,NT,n,0,13,13,13,211.8929586779268,212.39302048187528,212.376419181627,None,v,0,212.37635617284104,214.37642266228795,1.957938505729544,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,15,five.wav,NT,n,0,14,14,14,214.39299772374216,214.8930033017241,214.87643323812227,None,v,0,214.87638540142507,216.87857107477612,1.8496927874948597,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
1,16,five.wav,T,v,0,15,15,15,216.89600826789683,217.41131936044258,217.39469976443507,None,n,0,217.3946617449692,None,0.9712609389534919,,,m,32,12,Bangladesh,2019_Sep_24_1552,PRACTICE_OneBack_Digits,3.2.3,60.33322563785186,
