BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,233.21070149939624,233.710747238787,233.6940748528432,None,None,1,233.69415298909007,None,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,2,three.wav,T,v,0,1,1,1,235.6151822636457,236.11536232064827,236.09872384877235,None,v,1,236.09891042085655,238.09851594653446,1.0798025129333837,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,3,three.wav,T,v,0,2,2,2,238.1152971699048,238.61564545860165,238.5988133194769,None,n,0,238.59908021437877,240.60810269897047,0.8918765509442892,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,4,two.wav,NT,n,0,3,3,3,240.64104621372826,241.14156496532087,241.124894810564,None,v,0,241.1248015914607,None,0.7340770037117181,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,5,seven.wav,NT,n,0,4,4,4,243.12485915614525,243.6250856218976,243.60838824661914,None,n,1,243.6082316617394,245.60881400223298,1.1785040944523644,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,6,three.wav,NT,n,0,5,5,5,245.62543859609286,246.12582838491653,246.10944382243906,None,n,1,246.1090092313243,248.10962860955624,1.0536690351436846,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,7,four.wav,NT,n,0,6,6,6,248.14264129119692,248.6425040730246,248.6258008966688,None,n,1,248.6257991563325,None,0.8888613213057397,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,8,four.wav,T,v,0,7,7,7,250.61378196903388,251.11355550329608,251.09704197803512,None,v,1,251.09707772170077,253.09711743687512,0.8575849514309084,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,9,six.wav,NT,n,0,8,8,8,253.13046435071738,253.6306961713126,253.6137551501306,None,n,1,253.61374359257752,None,1.0449272342084441,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,10,six.wav,T,v,0,9,9,9,255.61357893077366,256.11393302057695,256.0972963336535,None,n,0,256.0972896847088,258.09741061518434,1.4972567523509497,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,11,three.wav,NT,n,0,10,10,10,258.114023606875,258.61409879795974,258.5974005302123,None,None,0,258.59741708563524,260.6027241932752,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,12,three.wav,T,v,0,11,11,11,260.6192590933206,261.11972206516657,261.10294882944436,None,n,0,261.10284266943927,263.1030135785695,1.4915877457679017,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,13,seven.wav,NT,n,0,12,12,12,263.11972117268306,263.6197646808869,263.60309452613,None,v,0,263.6031195600808,265.60324629164825,0.9593468326202128,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,14,nine.wav,NT,n,0,13,13,13,265.61994094486,266.1199255496613,266.1035159978492,None,v,0,266.1032563320041,268.1036972150614,0.8431817299424438,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,15,five.wav,NT,n,0,14,14,14,268.1370490375266,268.6374803264771,268.6208119566727,None,v,0,268.62078879692126,None,0.9814436421584105,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,16,five.wav,T,v,0,15,15,15,270.6207240924268,271.12087335900287,271.10416438155517,None,n,0,271.1041675498418,273.1045232014585,0.7698603766039014,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,17,nine.wav,NT,n,0,16,16,16,273.12120714496996,273.62136221265246,273.6043408686528,None,v,0,273.60428067114844,275.60456537094433,0.9019240440538852,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,18,eight.wav,NT,n,0,17,17,17,275.63803812388505,276.1378995670093,276.12120308421436,None,v,0,276.1214079520432,None,1.200363951647887,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,19,two.wav,NT,n,0,18,18,18,278.12132227436814,278.62126537902805,278.6046456491458,None,v,0,278.6046309679223,280.6047474360239,1.181347968740738,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,20,two.wav,T,v,0,19,19,19,280.62145146024704,281.12157930740796,281.10467710893136,None,n,0,281.10474899785186,283.10458567478054,0.5772819380363217,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,21,nine.wav,NT,n,0,20,20,20,283.1211384243361,283.62144967529457,283.60476747210487,None,v,0,283.60478715119825,285.60484962450573,1.1330418209690833,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
1,22,three.wav,NT,n,0,21,21,21,285.6220155049814,286.1215940332622,286.10495466891734,None,v,0,286.1049649770139,288.1050439611281,1.3448160763509804,,,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
,,,,,,,,,,,,,,,,,,space,17.58946423335874,m,25,10,Malaysian-chinese,2019_Sep_24_1055,PRACTICE_OneBack_Digits,3.2.3,59.852222799517406,
