BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,two.wav,None,None,0,0,0,0,,,,,,,,,30.69529665492564,31.195474482325608,31.162159444910593,None,None,1,31.16206479700213,None,,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,2,five.wav,NT,n,0,1,1,1,,,,,,,,,33.09641234894116,33.59656206310092,33.57988694015048,None,n,1,33.58051832782439,35.57980344828957,0.7289111652848987,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,3,eight.wav,NT,n,0,2,2,2,,,,,,,,,35.59645987370459,36.09646143555119,36.07982647437202,None,n,1,36.0797452137208,38.07986079037437,0.493651985753786,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,4,eight.wav,T,v,0,3,3,3,,,,,,,,,38.09661405028328,38.59663167683857,38.57985525697486,None,v,1,38.579844056303045,40.5801814151846,0.5213288013005695,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,5,seven.wav,NT,n,0,4,4,4,,,,,,,,,40.5967030755437,41.09675863266102,41.07975998432803,None,n,1,41.079781805557104,43.080197703014164,0.6854980751359108,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,6,one.wav,NT,n,0,5,5,5,,,,,,,,,43.16355792242257,43.66334216446057,43.6470807077575,None,n,1,43.64713019598457,None,0.5980966890188029,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,7,one.wav,T,v,0,6,6,6,,,,,,,,,45.59774103421887,46.096860822057806,46.08020354878308,None,v,1,46.08022046135147,48.080387802066525,0.7330139133764533,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,8,one.wav,T,v,0,7,7,7,,,,,,,,,48.097104916380886,48.597120311726485,48.58026847698047,None,v,1,48.58019703365153,50.580164011750185,0.6728761228005169,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,9,one.wav,T,v,0,8,8,8,,,,,,,,,50.59686015269472,51.097151325539016,51.08045924539592,None,v,1,51.08048508280217,53.08127671594502,0.5565997616176901,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,10,four.wav,NT,n,0,9,9,9,,,,,,,,,53.097906366845564,53.5982805406843,53.58123459070921,None,n,1,53.581309514725035,None,0.5676607597624752,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,11,five.wav,NT,n,0,10,10,10,,,,,,,,,55.581524157082185,56.08148466467355,56.064567232367516,None,n,1,56.0645783437908,58.06506474746948,0.6844663638471502,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,12,four.wav,NT,n,0,11,11,11,,,,,,,,,58.0822397059801,58.58179368719402,58.56508509610048,None,n,1,58.565122535796036,60.56509174510484,1.0157911623573455,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,13,eight.wav,NT,n,0,12,12,12,,,,,,,,,60.58177717624358,61.08160381126254,61.064900575071896,None,n,1,61.06491124025342,63.06560916259559,0.7878802483069194,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,14,eight.wav,T,v,0,13,13,13,,,,,,,,,63.082353051424434,63.58207437335341,63.56540862148258,None,v,1,63.565429550228146,65.56565534863284,0.5995206469438017,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
1,15,two.wav,NT,n,0,14,14,14,,,,,,,,,65.58232159136969,66.0824320362417,66.06559894365583,None,n,1,66.06581309514695,68.06673949334572,0.6191338712333163,,,,,,,,,,,,,,,,,,,,,m,,19,,2021_Apr_12_1607,OneBack_Digits,3.2.3,60.00538216018881,
