BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,82.83006675362412,83.33004734201313,83.31335759710164,None,None,1,83.31342297183073,None,,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,2,three.wav,T,v,0,1,1,1,85.29673791247842,85.79669752740665,85.78010863361233,None,None,0,85.7800361189802,87.78019498180583,,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,3,three.wav,T,v,0,2,2,2,87.79688539608833,88.29747019871502,88.28078179253244,None,n,0,88.2815174255993,90.28157811476922,1.5338741511877743,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,4,two.wav,NT,n,0,3,3,3,90.29776025725005,90.79765025812958,90.78091410384987,None,v,0,90.78094422531285,92.78091789692189,1.5144875312762451,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,5,seven.wav,NT,n,0,4,4,4,92.79751192251933,93.29792224378616,93.28082507819018,None,v,0,93.28094355594658,None,1.3023601393542776,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,6,three.wav,NT,n,0,5,5,5,95.28219884003192,95.78221869788467,95.76552092058155,None,v,0,95.76555416575138,97.7660905509183,1.1777710742026102,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,7,four.wav,NT,n,0,6,6,6,97.78259309651548,98.28219303885999,98.26555818194647,None,v,0,98.26570254184844,100.26607738672465,1.109588576513488,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,8,four.wav,T,v,0,7,7,7,100.28269729446765,100.7827216147598,100.7660376710166,None,n,0,100.76600531833174,102.76646985823027,1.0812828798079863,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,9,six.wav,NT,n,0,8,8,8,102.78306790002534,103.2836009383609,103.26691253217832,None,v,0,103.26695068603294,105.26711802749196,0.9163350702619937,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,10,six.wav,T,v,0,9,9,9,105.28362548177392,105.78463064615426,105.76692078769084,None,n,0,105.76695090915382,107.76702230817682,1.1440778749165474,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,11,three.wav,NT,n,0,10,10,10,107.78367836167672,108.28375846245763,108.26706514759026,None,v,0,108.26708500544555,110.26720326007853,0.8761717806955858,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,12,three.wav,T,v,0,11,11,11,110.28426093308735,110.78370335133513,110.76697344446912,None,n,0,110.7670330180299,112.7670986158846,0.872153800635715,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,13,seven.wav,NT,n,0,12,12,12,112.78366943679794,113.28397176703947,113.26729585568792,None,v,0,113.26725323939536,115.26705555334775,1.467906808207772,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,14,nine.wav,NT,n,0,13,13,13,115.283746413872,115.78396172655266,115.76723494339349,None,v,0,115.76730165685876,117.7676229524659,1.2798913128390268,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,15,five.wav,NT,n,0,14,14,14,117.78428212967265,118.28432385347696,118.2676220599762,None,v,0,118.2686473053327,120.26750313597586,0.9064280094826245,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,16,five.wav,T,v,0,15,15,15,120.28412616742935,120.7840009960164,120.76734471939308,None,n,0,120.76734583500365,122.76757966680452,0.8877286051720148,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,17,nine.wav,NT,n,0,16,16,16,122.78429908693943,123.28467995610481,123.26768364163327,None,v,0,123.26796946085233,125.26946705537193,0.8750900854902284,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,18,eight.wav,NT,n,0,17,17,17,125.28619852409247,125.78755443617774,125.76946482415333,None,v,0,125.76952930639891,127.76975822951863,1.1417408956222062,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,19,two.wav,NT,n,0,18,18,18,127.7864437351127,128.28644842067297,128.26974573468868,None,v,0,128.26975042024787,130.2699476600501,0.8650995770949521,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,20,two.wav,T,v,0,19,19,19,130.28661442340308,130.78661955520874,130.77003066141805,None,n,0,130.7699898300998,132.77012995068435,0.9247722036452615,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,21,nine.wav,NT,n,0,20,20,20,132.7868123325752,133.28671527452389,133.27006926151552,None,v,0,133.2701582871705,135.27031893497406,1.1688502124343358,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
1,22,three.wav,NT,n,0,21,21,21,135.28698792954674,135.7870015399858,135.7702609232703,None,v,0,135.77029149097507,137.77027542619544,0.8445580779734883,,,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
,,,,,,,,,,,,,,,,,,space,0.9981543352369044,,,24,,2021_May_03_1437,PRACTICE_OneBack_Digits,3.2.3,60.059793736319094,
