BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,134.55635873424762,135.06932350777788,135.05269230959092,None,None,1,135.05260029532656,None,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,2,three.wav,None,None,0,1,1,1,137.00253240021993,137.50293825361587,137.48610624835564,None,None,1,137.4868036289845,139.4858254754654,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,3,three.wav,None,None,0,2,2,2,139.5024942468881,140.00258817996655,139.9859065568904,None,None,1,139.98602382821264,141.9864633725665,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,4,two.wav,NT,n,0,3,3,3,142.00296658973093,142.50317074357008,142.48654490024055,None,n,1,142.4865073270048,144.48664030591317,1.4098012590256985,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,5,seven.wav,NT,n,0,4,4,4,144.5033724431123,145.0083147512487,144.9916353593595,None,n,1,144.9916317002062,None,1.208682272801525,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,6,three.wav,T,v,0,5,5,5,146.99204491653654,147.49366632202873,147.47568391540116,None,v,1,147.47564054107352,149.4761894137191,1.5006106765940785,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,7,four.wav,NT,n,0,6,6,6,149.4934847031982,149.9928838438209,149.9761924035134,None,n,1,149.9761869594222,151.97677688594558,1.6398230755876284,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,8,four.wav,NT,n,0,7,7,7,151.9934452111338,152.49345346653718,152.47721361900184,None,None,0,152.47679540482932,154.47709929285338,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,9,three.wav,T,v,0,8,8,8,154.49377431160246,154.99395526108856,154.9771183472054,None,None,0,154.97729987680214,156.97737261357543,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,10,six.wav,NT,n,0,9,9,9,156.9943524128321,157.4947645135544,157.47826941793173,None,n,1,157.47913146036444,159.47879812063184,1.4329560986661818,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,11,three.wav,NT,n,0,10,10,10,159.49532275719685,159.99558269079716,159.97891847099672,None,None,0,159.9789179355139,161.9790767962113,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,12,three.wav,T,v,0,11,11,11,161.99573128802876,162.49541066607344,162.47870673109864,None,n,0,162.47867183529888,164.4794482892903,1.4010898022534093,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,13,seven.wav,NT,n,0,12,12,12,164.4961420500331,164.9963894889661,164.97929866571357,None,None,0,164.9792700172402,166.9800085409952,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,14,nine.wav,NT,n,0,13,13,13,166.9967808396177,167.49671769695124,167.48005258468183,None,n,1,167.48005383415148,169.4801752108615,0.31158429189235903,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,15,five.wav,NT,n,0,14,14,14,169.4968439822842,169.99682635588397,169.98010055525955,None,n,1,169.98021514916036,171.98032760112255,0.9554538529773708,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,16,seven.wav,T,v,0,15,15,15,171.99693836161168,172.49703720331308,172.48034397805313,None,None,0,172.48032559304556,174.48057236261957,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,17,nine.wav,T,v,0,16,16,16,174.49720231133688,174.99729758313333,174.98068155703513,None,v,1,174.98062702675816,176.98079258103098,0.8110128842381528,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,18,eight.wav,NT,n,0,17,17,17,176.99748589553928,177.4976454255957,177.48090266793005,None,n,1,177.48160852707224,179.48081913219357,1.0698085683980025,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,19,two.wav,NT,n,0,18,18,18,179.4973910699773,179.99780897179153,179.98096938050148,None,n,1,179.98103488823108,181.98137447529007,1.4344166353985202,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,20,two.wav,NT,n,0,19,19,19,181.99818693532143,182.49802740526502,182.48140111568645,None,n,1,182.48139165544126,184.48141619852686,1.0539818479301175,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,21,eight.wav,T,v,0,20,20,20,184.4983183523873,184.99781164922751,184.981059074316,None,None,0,184.9810509527888,186.9817292344378,,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
1,22,three.wav,NT,n,0,21,21,21,186.99850778038672,187.49835494389117,187.48134801337582,None,n,1,187.48147108578996,189.48206413599837,0.9579251185932662,,,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
,,,,,,,,,,,,,,,,,,space,0.5755215294193476,f,23,11,Malaysian,2019_Sep_24_1248,PRACTICE_ThreeBack_Digits,3.2.3,60.02182897520047,
