BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,14.439490262418985,14.933417572407052,14.9501472361153,None,None,1,14.9501472361153,None,,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,2,three.wav,None,None,0,1,1,1,16.89940941473469,17.39908285147976,17.415997403557412,None,None,1,17.415997403557412,None,,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,3,three.wav,None,None,0,2,2,2,19.398512140847743,19.898282944923267,19.915336801321246,None,None,1,19.915336801321246,None,,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,4,two.wav,NT,n,0,3,3,3,21.897617419599555,22.39737327210605,22.414301681681536,None,v,0,22.414301681681536,None,0.7739190685097128,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,5,seven.wav,NT,n,0,4,4,4,24.397457511280663,24.896457400056534,24.91340586647857,None,v,0,24.91340586647857,None,0.9796524316770956,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,6,three.wav,T,v,0,5,5,5,26.89591586298775,27.39565019996371,27.412411954719573,None,n,0,27.412411954719573,None,0.8157581790583208,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,7,four.wav,NT,n,0,6,6,6,29.395334394532256,29.89486633881461,29.911584333050996,None,v,0,29.911584333050996,None,1.2440978850936517,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,8,four.wav,NT,n,0,7,7,7,31.89506544941105,32.393975993734784,32.410747959278524,None,n,1,32.410747959278524,None,1.2420750530436635,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,9,three.wav,T,v,0,8,8,8,34.39336298115086,34.893216565600596,34.90981239487883,None,v,1,34.90981239487883,None,1.5667948486516252,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,10,six.wav,NT,n,0,9,9,9,36.89257182658184,37.39230470487382,37.4088538561482,None,v,0,37.4088538561482,None,1.3152598557062447,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,11,three.wav,NT,n,0,10,10,10,39.39387680310756,39.89147781254724,39.90824649599381,None,n,1,39.90824649599381,None,1.392280271742493,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,12,three.wav,T,v,0,11,11,11,41.89141618309077,42.39055975235533,42.40717272111215,None,v,1,42.40717272111215,None,1.2607469563372433,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,13,seven.wav,NT,n,0,12,12,12,44.38980670599267,44.88974817621056,44.906318843131885,None,None,0,44.906318843131885,None,,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,14,nine.wav,NT,n,0,13,13,13,46.89087829273194,47.38876885129139,47.40565641759895,None,v,0,47.40565641759895,None,1.062508683768101,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,15,five.wav,NT,n,0,14,14,14,49.38878052076325,49.88786793069448,49.90479889290873,None,v,0,49.90479889290873,None,1.4508016388863325,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,16,seven.wav,T,v,0,15,15,15,51.889682900044136,52.38715189835057,52.403980387956835,None,n,0,52.403980387956835,None,1.848454613937065,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,17,nine.wav,T,v,0,16,16,16,54.38722738542128,54.88625681248959,54.9033259851858,None,n,0,54.9033259851858,None,1.4605029912199825,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,18,eight.wav,NT,n,0,17,17,17,56.890083309146576,57.38543429621495,57.40215812518727,None,v,0,57.40215812518727,None,0.9694295992376283,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,19,two.wav,NT,n,0,18,18,18,59.38618880137801,59.88454723311588,59.90147090202663,None,v,0,59.90147090202663,None,1.2860719241434708,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,20,two.wav,NT,n,0,19,19,19,61.88534404011443,62.383900123881176,62.40028699638788,None,v,0,62.40028699638788,None,1.419248084188439,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,21,eight.wav,T,v,0,20,20,20,64.38535662123468,64.88297841697931,64.89960487862118,None,v,1,64.89960487862118,None,1.5280270002549514,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
1,22,three.wav,NT,n,0,21,21,21,66.88458734704182,67.3821876271395,67.3990883216029,None,n,1,67.3990883216029,None,1.7646308888215572,,,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
,,,,,,,,,,,,,,,,,,space,5.255560964811593,M,23,004,Spanish,2019_Jul_19_1435,PRACTICE_ThreeBack_Digits,3.1.2,60.046838456475854,
