BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,28.55357091060978,29.067353376526626,29.0507639026172,None,None,1,29.050633956393995,None,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,2,three.wav,None,None,0,1,1,1,31.0016024618385,31.501141715013546,31.48444380383662,None,None,1,31.484427649807458,33.48442898853909,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,3,three.wav,None,None,0,2,2,2,33.50130816398769,34.0010941900382,33.9848282429547,None,None,1,33.98439485088102,35.98461574161047,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,4,two.wav,NT,n,0,3,3,3,36.00130660213381,36.50132065881644,36.484726722468075,None,n,1,36.48467576141502,38.48455259809907,1.7694654935212384,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,5,seven.wav,NT,n,0,4,4,4,38.50147015052244,39.0013940659378,38.98462698695666,None,n,1,38.984817443852535,40.984588074488784,1.2454167404830514,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,6,three.wav,T,v,0,5,5,5,41.00137041501148,41.50149246271758,41.48479499778423,None,v,1,41.485849382866945,43.48523535126333,1.880435194898837,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,7,four.wav,NT,n,0,6,6,6,43.50201546056633,44.001818443884986,43.985114731537486,None,None,0,43.985143648142184,45.98567423213717,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,8,four.wav,NT,n,0,7,7,7,46.00215000310163,46.5019097007621,46.48576513201888,None,None,0,46.4851938505808,48.48532504628656,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,9,three.wav,T,v,0,8,8,8,48.501841425445946,49.00262302163355,48.98523566363374,None,None,0,48.985237805604356,50.985079835264514,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,10,six.wav,NT,n,0,9,9,9,51.001863960762876,51.50216361354023,51.485508095533895,None,None,0,51.48549908140694,53.485524071065356,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,11,three.wav,NT,n,0,10,10,10,53.502229657637145,54.00224996173438,53.985740811726735,None,None,0,53.98562603779601,55.98590449398853,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,12,three.wav,T,v,0,11,11,11,56.002473529927556,56.50205205256589,56.48556075231354,None,None,0,56.48538796667617,58.486359885886486,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,13,seven.wav,NT,n,0,12,12,12,58.50297800865428,59.00317234787235,58.98630441776995,None,n,1,58.98629138744809,60.986301204814026,1.7396153466843316,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,14,nine.wav,NT,n,0,13,13,13,61.00316565421372,61.503050746409826,61.48646528869531,None,n,1,61.48637193447166,63.48681817836996,1.4795805485850906,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,15,five.wav,NT,n,0,14,14,14,63.50384461430485,64.00376674474455,63.98696932117846,None,None,0,63.98726643036571,None,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,16,seven.wav,T,v,0,15,15,15,65.9871044438305,66.4869257231494,66.47017649392401,None,n,0,66.47016881852915,68.4711420764711,1.215590690816498,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,17,nine.wav,T,v,0,16,16,16,68.48778786636058,68.9878474399211,68.97119192191431,None,n,0,68.97107893295924,70.97172107792903,1.6909707455888565,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,18,eight.wav,NT,n,0,17,17,17,70.98827628030722,71.48840011298898,71.47178654190876,None,None,0,71.4717480756849,73.47208766729136,,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,19,two.wav,NT,n,0,18,18,18,73.4889186483988,73.98892378020355,73.9723276126355,None,n,1,73.9728665860157,75.97263543167628,1.5049512991722622,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,20,two.wav,NT,n,0,19,19,19,75.98957261883152,76.48977052800046,76.4729440985806,None,n,1,76.47293106825873,78.47252230884806,1.7886602285575464,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,21,eight.wav,T,v,0,20,20,20,78.48918862595701,78.98943562195473,78.97290505223955,None,v,1,78.97259660845702,80.97278269216258,1.273168648509909,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
1,22,three.wav,NT,n,0,21,21,21,80.98950478975894,81.49056350340743,81.47304762716513,None,n,1,81.47302834942866,83.47334384386477,1.6927802645955126,,,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
,,,,,,,,,,,,,,,,,,space,0.789317099575328,,,23,,2021_May_03_1032,PRACTICE_ThreeBack_Digits,3.2.3,59.99531480495417,
