BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,eight.wav,None,None,0,0,0,0,,,,,,,,,34.124549913278315,34.62496246023511,34.59166271374852,None,None,1,34.591569583892124,None,,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,2,two.wav,None,None,0,1,1,1,,,,,,,,,36.574810226171394,37.07514691268443,37.05829192617966,None,None,1,37.05828759766882,39.05843351746444,,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,3,two.wav,None,None,0,2,2,2,,,,,,,,,39.07511165988399,39.575141780951526,39.558908850100124,None,None,1,39.558511832219665,41.558856327901594,,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,4,eight.wav,T,n,0,3,3,3,,,,,,,,,41.57554161013104,42.07534370360372,42.05857796467899,None,None,0,42.05864949662646,44.058945798606146,,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,5,three.wav,NT,v,0,4,4,4,,,,,,,,,44.075556559095276,44.57560006729909,44.55887404354871,None,v,1,44.5589661024278,46.55876886525948,1.5151906083046924,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,6,five.wav,NT,v,0,5,5,5,,,,,,,,,46.57533232454443,47.0754998868797,47.05875021252723,None,v,1,47.05877712066285,49.05924343930383,0.8551658956421306,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,7,seven.wav,NT,v,0,6,6,6,,,,,,,,,49.075814484618604,49.575817385164555,49.5591587433446,None,v,1,49.559182974058785,51.559436437208205,0.8588179068028694,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,8,three.wav,T,n,0,7,7,7,,,,,,,,,51.57595928882074,52.075955049556796,52.05930711745168,None,v,0,52.05933447183634,54.05964639213926,1.1505120357032865,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,9,one.wav,NT,v,0,8,8,8,,,,,,,,,54.09288040778483,54.59290026537201,54.57620904818759,None,v,1,54.57618776263553,None,0.8740676416346105,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
1,10,seven.wav,T,n,0,9,9,9,,,,,,,,,56.56802830219385,57.06834535424423,57.05187457858119,None,n,1,57.05172477650922,59.051818932712195,1.3100514646212105,,,,,,,,,,,,,,,,,,,,,m,25,10,Malaysian-chinese,2019_Sep_24_1110,ThreeBack_Digits,3.2.3,60.0829809903421,
