BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,five.wav,None,None,0,0,0,0,,,,,,,,,18.44189052924048,18.94858498382382,18.94858498382382,None,None,1,18.94858498382382,None,,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,2,four.wav,None,None,0,1,1,1,,,,,,,,,20.91542432247661,21.414433327969164,21.430995242786594,None,None,1,21.430995242786594,None,,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,3,seven.wav,None,None,0,2,2,2,,,,,,,,,23.41864163556602,23.913548088283278,23.930110367713496,None,None,1,23.930110367713496,None,,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,4,five.wav,T,v,0,3,3,3,,,,,,,,,25.91292450018227,26.412844454869628,26.42922512802761,None,v,1,26.42922512802761,None,1.446474083699286,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,5,nine.wav,NT,n,0,4,4,4,,,,,,,,,28.411920377635397,28.91173713025637,28.92861959116999,None,n,1,28.92861959116999,None,1.2756164313759655,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,6,six.wav,NT,n,0,5,5,5,,,,,,,,,30.91112192964647,31.41089820372872,31.42773909214884,None,n,1,31.42773909214884,None,1.5109950241167098,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,7,three.wav,NT,n,0,6,6,6,,,,,,,,,33.41080995334778,33.91004833718762,33.9271196979098,None,n,1,33.9271196979098,None,1.4198151481105015,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,8,five.wav,NT,n,0,7,7,7,,,,,,,,,35.91004906652961,36.409269216819666,36.426064885919914,None,v,0,36.426064885919914,None,1.6650850869482383,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,9,six.wav,T,v,0,8,8,8,,,,,,,,,38.409622218692675,38.90888795279898,38.925924669834785,None,n,0,38.925924669834785,None,1.8770911623723805,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
1,10,eight.wav,NT,n,0,9,9,9,,,,,,,,,40.90820455865469,41.40797973878216,41.4250208317535,None,n,1,41.4250208317535,None,1.2421541867079213,,,,,,,,,,,,,,,,,,,,,M,25,005,Chinese,2019_Jul_19_1621,ThreeBack_Digits,3.1.2,60.00820622310878,
