BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,nine.wav,None,None,0,0,0,0,,,,,,,,,20.919914392570718,21.41997976730181,21.403368427441045,None,None,1,21.403373246875162,None,,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,2,seven.wav,None,None,0,1,1,1,,,,,,,,,23.303411489976952,23.803708911535068,23.787607182206237,None,None,1,23.787101498620814,25.78728713608234,,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,3,three.wav,None,None,0,2,2,2,,,,,,,,,25.803944528313423,26.303931364118398,26.28731690055033,None,None,1,26.287271294424045,28.287303423984667,,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,4,five.wav,NT,n,0,3,3,3,,,,,,,,,28.30426426206668,28.803868666850576,28.7871587070887,None,n,1,28.787034115792267,30.78949024220765,0.9326774143023613,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,5,two.wav,NT,n,0,4,4,4,,,,,,,,,30.804608539233868,31.30412324899453,31.28740971928132,None,n,1,31.288138792562222,33.287773765053316,1.0076780725116805,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,6,six.wav,NT,n,0,5,5,5,,,,,,,,,33.30444499084524,33.804268501383376,33.787755781424174,None,n,1,33.787586119494335,None,1.4842112215164889,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,7,seven.wav,NT,n,0,6,6,6,,,,,,,,,35.79340915612147,36.29352004773,36.27689621304048,None,n,1,36.27682829471905,38.27752755890742,1.730725275745499,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,8,two.wav,T,v,0,7,7,7,,,,,,,,,38.29383598841014,38.79360594968057,38.77697765255166,None,v,1,38.77695971354706,40.77765763900379,1.0544837025036031,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,9,six.wav,T,v,0,8,8,8,,,,,,,,,40.79424854089393,41.29539873454132,41.27883469653411,None,v,1,41.2787507134326,43.27902559967379,1.248744827475548,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,10,one.wav,NT,n,0,9,9,9,,,,,,,,,43.31233190550165,43.81851840778381,43.785165781839304,None,n,1,43.78512597688359,45.785439240100004,0.9024966007373223,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,11,two.wav,T,v,0,10,10,10,,,,,,,,,45.80209529359945,46.30306609719992,46.28548819305583,None,v,1,46.285598326049694,48.28606777463074,0.9539217475621626,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,12,five.wav,NT,n,0,11,11,11,,,,,,,,,48.30270330091071,48.80273743856878,48.78603461870912,None,n,1,48.78600909355828,50.787148800473915,1.3574926804844836,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,13,five.wav,NT,n,0,12,12,12,,,,,,,,,50.80382448870478,51.30405943611731,51.28743203147646,None,n,1,51.28740918378844,53.2875689391044,1.1200226513401503,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,14,two.wav,T,v,0,13,13,13,,,,,,,,,53.30420803533525,53.80444387523539,53.7876058434746,None,v,1,53.78756648476292,55.7876236039815,1.3480050889652375,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
1,15,one.wav,NT,n,0,14,14,14,,,,,,,,,55.804300630944,56.303996961971734,56.287289233428645,None,n,1,56.28733555354529,None,1.3681762056507978,,,,,,,,,,,,,,,,,,,,,,,25,,2021_May_04_1459,ThreeBack_Digits,3.2.3,60.03147669926246,
