BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,121.29976255679503,121.79976010246901,121.78294411717798,None,None,1,121.78315112693235,None,,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,2,three.wav,None,None,0,1,1,1,123.76667870022357,124.26809572876664,124.25087098949007,None,None,1,124.2510427464731,126.25084729422815,,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,3,three.wav,None,None,0,2,2,2,126.267570060445,126.76775948848808,126.75116617584717,None,None,1,126.7511299859616,128.75147537415614,,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,4,two.wav,NT,n,0,3,3,3,128.78437292639865,129.28522769513074,129.26797662783065,None,v,0,129.26808011042885,None,1.0361582128098235,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,5,seven.wav,NT,n,0,4,4,4,131.26790964754764,131.76821777480654,131.751189380273,None,v,0,131.7517011705204,133.75146555691026,1.112297112296801,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,6,three.wav,T,v,0,5,5,5,133.76811380137224,134.26812473422615,134.2511583667074,None,n,0,134.25133369356627,136.2514175863471,1.1089311396935955,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,7,four.wav,NT,n,0,6,6,6,136.27060180093395,136.78474821249256,136.7678148665873,None,v,0,136.76786123070633,None,1.1041853993665427,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,8,four.wav,NT,n,0,7,7,7,138.76803481724346,139.26818720751908,139.25110704937833,None,v,0,139.25135109690018,None,1.5172464264323935,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,9,three.wav,T,v,0,8,8,8,141.25218422309263,141.75222594634397,141.73543718151632,None,v,1,141.73556297598407,143.74413520650705,1.5124350891564973,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,10,six.wav,NT,n,0,9,9,9,143.77752272802172,144.2772360201343,144.26042449721717,None,v,0,144.26055609277682,None,1.5313435286516324,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,11,three.wav,NT,n,0,10,10,10,146.26126650354126,146.76165941602085,146.7443485528638,None,v,0,146.74461446603527,148.74471977818757,1.6954287833650596,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
1,12,three.wav,T,v,0,11,11,11,148.76139925932512,149.2610692663584,149.24420687233214,None,v,1,149.24440718855476,151.2446200440172,1.7554455529316328,,,m,22,14,Chinese,2019_Sep_27_1249,PRACTICE_ThreeBack_Digits,3.2.3,59.954224154610365,
