BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,18.354055419215,18.851245808647946,18.867662584176287,None,None,1,18.867662584176287,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,2,three.wav,None,None,0,1,1,1,20.83467550633941,21.333456227672286,21.35046450025402,None,None,1,21.35046450025402,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,3,three.wav,None,None,0,2,2,2,23.33322611998301,23.833131487830542,23.850334859569557,None,None,1,23.850334859569557,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,4,two.wav,NT,n,0,3,3,3,25.83238537015859,26.332005929551087,26.348487252020277,None,v,0,26.348487252020277,None,1.5499514075927436,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,5,seven.wav,NT,n,0,4,4,4,28.332613107399084,28.831122877891175,28.847593260230497,None,n,1,28.847593260230497,None,1.6753815830452368,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,6,three.wav,T,v,0,5,5,5,30.830688554327935,31.330281763337553,31.347294776700437,None,None,0,31.347294776700437,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,7,four.wav,NT,n,0,6,6,6,33.329467816860415,33.82958469411824,33.847144349711016,None,n,1,33.847144349711016,None,1.6350667986553162,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,8,four.wav,NT,n,0,7,7,7,35.8286354545271,36.3283989650663,36.34521797322668,None,None,0,36.34521797322668,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,9,three.wav,T,v,0,8,8,8,38.32978252833709,38.82744006172288,38.84432252275292,None,n,0,38.84432252275292,None,0.06223518028855324,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,10,six.wav,NT,n,0,9,9,9,40.82767162809614,41.32668282161467,41.343576952116564,None,None,0,41.343576952116564,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,11,three.wav,NT,n,0,10,10,10,43.3269337156089,43.825725012342446,43.842573558795266,None,None,0,43.842573558795266,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,12,three.wav,T,v,0,11,11,11,45.832799272146076,46.32487076963298,46.34178459236864,None,None,0,46.34178459236864,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,13,seven.wav,NT,n,0,12,12,12,48.32446160831023,48.82416057214141,48.84075713076163,None,v,0,48.84075713076163,None,1.777472061687149,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,14,nine.wav,NT,n,0,13,13,13,50.82616735866759,51.32334717269987,51.34003125235904,None,n,1,51.34003125235904,None,1.6470528171630576,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,15,five.wav,NT,n,0,14,14,14,53.32310904224869,53.822538513923064,53.83904353994876,None,n,1,53.83904353994876,None,1.8836497769225389,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,16,seven.wav,T,v,0,15,15,15,55.82402454968542,56.32161935977638,56.33845259004738,None,None,0,56.33845259004738,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,17,nine.wav,T,v,0,16,16,16,58.322724678670056,58.82131212414242,58.83827444806229,None,v,1,58.83827444806229,None,0.14835888764355332,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
1,18,eight.wav,NT,n,0,17,17,17,60.82137922360562,61.32025439478457,61.33716420608107,None,None,0,61.33716420608107,None,,,,M,25,005,Chines,2019_Jul_19_1619,PRACTICE_ThreeBack_Digits,3.1.2,60.345742019264904,
