BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,five.wav,None,None,0,0,0,0,,,,,,,,,27.657654176151027,28.159223392819058,28.14142928350625,None,None,1,28.141486536598222,None,,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,2,four.wav,None,None,0,1,1,1,,,,,,,,,30.060540124689396,30.560233332009375,30.54348387966197,None,None,1,30.543592450802407,32.543435372950626,,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,3,seven.wav,None,None,0,2,2,2,,,,,,,,,32.559909805183,33.05991806069551,33.04319270551846,None,None,1,33.043220506513535,35.043891211092614,,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,4,five.wav,T,v,0,3,3,3,,,,,,,,,35.06056823805511,35.56062691912757,35.543874343072865,None,v,1,35.54442067947775,37.54417435284586,0.7615236908654879,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,5,nine.wav,NT,n,0,4,4,4,,,,,,,,,37.56079336810171,38.060880608783464,38.04420657165533,None,n,1,38.04441420894091,40.04472033225511,0.5658055795661312,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,6,six.wav,NT,n,0,5,5,5,,,,,,,,,40.06147232819285,40.56130119365753,40.54461733916346,None,n,1,40.54486603088799,42.544652726304776,0.92897715989875,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,7,three.wav,NT,n,0,6,6,6,,,,,,,,,42.56142703443675,43.06151427511895,43.04468717633349,None,n,1,43.04471453108454,45.046681127943884,1.4047566029594236,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,8,five.wav,NT,n,0,7,7,7,,,,,,,,,45.063235437834464,45.56336373295517,45.5471332622616,None,v,0,45.54667911984643,47.547113315159095,1.4230102096144037,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,9,six.wav,T,v,0,8,8,8,,,,,,,,,47.56379034212159,48.06377003802436,48.047097785871436,None,n,0,48.04713495798842,50.04714522159793,1.2666445627187386,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
1,10,eight.wav,NT,n,0,9,9,9,,,,,,,,,50.06398869753457,50.56378097099969,50.54712255240806,None,n,1,50.547139643549144,52.5470753844279,1.4064518835284616,,,,,,,,,,,,,,,,,,,,,,,23,,2021_May_03_1034,ThreeBack_Digits,3.2.3,60.01202421986801,
