BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,one.wav,None,None,0,0,0,0,,,,,,,,,44.14798301947303,44.642204979783855,44.6589178807335,None,None,1,44.6589178807335,None,,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,2,two.wav,None,None,0,1,1,1,,,,,,,,,46.62615322845522,47.12480923125986,47.141542918398045,None,None,1,47.141542918398045,None,,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,3,six.wav,None,None,0,2,2,2,,,,,,,,,49.127900917315856,49.62395790521987,49.64084293122869,None,None,1,49.64084293122869,None,,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,4,one.wav,T,v,0,3,3,3,,,,,,,,,51.623708469909616,52.123582475818694,52.14091130718589,None,v,1,52.14091130718589,None,0.9035436237463728,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,5,seven.wav,NT,n,0,4,4,4,,,,,,,,,54.12521438137628,54.62212543026544,54.638803322799504,None,n,1,54.638803322799504,None,0.7579331579618156,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,6,one.wav,NT,n,0,5,5,5,,,,,,,,,56.621784462360665,57.12135943758767,57.13822805334348,None,n,1,57.13822805334348,None,1.5381882310612127,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,7,one.wav,T,v,0,6,6,6,,,,,,,,,59.12079638452269,59.62086366652511,59.6379547319375,None,v,1,59.6379547319375,None,0.8311482816934586,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,8,nine.wav,NT,n,0,7,7,7,,,,,,,,,61.62013104115613,62.11969398218207,62.136442256276496,None,n,1,62.136442256276496,None,0.8197803728980944,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,9,one.wav,T,v,0,8,8,8,,,,,,,,,64.11940224491991,64.61882770468947,64.63564818387385,None,v,1,64.63564818387385,None,0.9933283324353397,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
1,10,two.wav,NT,n,0,9,9,9,,,,,,,,,66.6107721083099,67.10137069132179,67.1179501224542,None,n,1,67.1179501224542,None,1.343040770618245,,,,,,,,,,,,,,,,,,,,,m,22,09,Malaysian,2019_Sep_23_1403,ThreeBack_Digits,3.1.2,60.07297190093736,
