BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,71.55690569046419,72.06529003230389,72.06529003230389,None,None,1,72.06529003230389,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,2,three.wav,None,None,0,1,1,1,74.03260599635541,74.5308630495565,74.54782719688956,None,None,1,74.54782719688956,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,3,three.wav,None,None,0,2,2,2,76.53068217250984,77.03701742587145,77.03701742587145,None,None,1,77.03701742587145,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,4,two.wav,NT,n,0,3,3,3,79.03162867703941,79.52918410254642,79.54583536181599,None,n,1,79.54583536181599,None,1.8047990752384067,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,5,seven.wav,NT,n,0,4,4,4,81.52853352879174,82.03226356988307,82.03226356988307,None,n,1,82.03226356988307,None,1.6948499286081642,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,6,three.wav,T,v,0,5,5,5,84.03047668014187,84.52747269975953,84.54415641480591,None,None,0,84.54415641480591,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,7,four.wav,NT,n,0,6,6,6,86.53410898928996,87.02763771358877,87.04437868203968,None,None,0,87.04437868203968,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,8,four.wav,NT,n,0,7,7,7,89.02941548649687,89.52572519460227,89.54270429350436,None,None,0,89.54270429350436,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,9,three.wav,T,v,0,8,8,8,91.52623099379707,92.02653968811501,92.04429918364622,None,None,0,92.04429918364622,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,10,six.wav,NT,n,0,9,9,9,94.02997197501827,94.52397623076104,94.54078502801713,None,n,1,94.54078502801713,None,1.8829011066118255,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,11,three.wav,NT,n,0,10,10,10,96.52798141632229,97.0230858855648,97.03987426136155,None,n,1,97.03987426136155,None,1.6470757914939895,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,12,three.wav,T,v,0,11,11,11,99.02897569281049,99.52235964254942,99.53888509026729,None,None,0,99.53888509026729,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,13,seven.wav,NT,n,0,12,12,12,101.52566575317178,102.02257826307323,102.03943446767516,None,None,0,102.03943446767516,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,14,nine.wav,NT,n,0,13,13,13,104.02765594713856,104.52056400070433,104.53768313338514,None,n,1,104.53768313338514,None,0.06116815179120749,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,15,five.wav,NT,n,0,14,14,14,106.52181117678992,107.02022503875196,107.03730989224277,None,None,0,107.03730989224277,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,16,seven.wav,T,v,0,15,15,15,109.01907778263558,109.51917059149127,109.51917059149127,None,v,1,109.51917059149127,None,1.5998873165808618,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
1,17,nine.wav,T,v,0,16,16,16,111.51955021428876,112.01802570570726,112.03498292423319,None,None,0,112.03498292423319,None,,,,M,25,111,Chinese,2019_Jul_19_1901,PRACTICE_ThreeBack_Digits,3.1.2,59.70703829765032,
