BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,24.25776121520903,24.744643064797856,24.768416738021187,None,None,1,24.768416738021187,None,,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,2,three.wav,None,None,0,1,1,1,26.71284333372023,27.199060751707293,27.22131265013013,None,None,1,27.22131265013013,None,,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,3,three.wav,None,None,0,2,2,2,29.203659625723958,29.68745380069595,29.711093639256433,None,None,1,29.711093639256433,None,,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,4,two.wav,NT,n,0,3,3,3,31.690714329713956,32.1822752810549,32.20318227051757,None,v,0,32.20318227051757,None,0.5631963177584112,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,5,seven.wav,NT,n,0,4,4,4,34.2023471724242,34.690473281778395,34.71493509027641,None,v,0,34.71493509027641,None,0.9880500752478838,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,6,three.wav,T,v,0,5,5,5,36.688320625107735,37.19777309615165,37.19777309615165,None,n,0,37.19777309615165,None,1.1360557043226436,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,7,four.wav,NT,n,0,6,6,6,39.20010407723021,39.68828889867291,39.71264823444653,None,v,0,39.71264823444653,None,0.877232565311715,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,8,four.wav,NT,n,0,7,7,7,41.690098034683615,42.1767804089468,42.19976821471937,None,v,0,42.19976821471937,None,0.7019556974992156,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,9,three.wav,T,v,0,8,8,8,44.18479552678764,44.69503350055311,44.69503350055311,None,n,0,44.69503350055311,None,1.1987806839169934,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
1,10,six.wav,NT,n,0,9,9,9,46.69235061132349,47.18078742083162,47.20440027373843,None,v,0,47.20440027373843,None,1.137259850045666,,,F,23,008,Japanese Indian,2019_Sep_23_1046,PRACTICE_ThreeBack_Digits,3.1.2,60.02313640504439,
