BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,170.30944845278282,170.81556308001745,170.81556308001745,None,None,1,170.81556308001745,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,2,three.wav,None,None,0,1,1,1,172.72283262130804,173.2067435029894,173.23299254791345,None,None,1,173.23299254791345,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,3,three.wav,None,None,0,2,2,2,175.23289080464747,175.7450965376338,175.7450965376338,None,None,1,175.7450965376338,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,4,two.wav,NT,n,0,3,3,3,177.7223297394812,178.21231786941644,178.23869090271182,None,v,0,178.23869090271182,None,0.9717314050067216,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,5,seven.wav,NT,n,0,4,4,4,180.21790281147696,180.72637285094243,180.72637285094243,None,v,0,180.72637285094243,None,1.8681756767909974,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,6,three.wav,T,v,0,5,5,5,182.7077545543434,183.21663448447362,183.21663448447362,None,None,0,183.21663448447362,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,7,four.wav,NT,n,0,6,6,6,185.22454019496217,185.71484303637408,185.740683284821,None,v,0,185.740683284821,None,0.4295741185778752,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,8,four.wav,NT,n,0,7,7,7,187.71994916489348,188.23534358432516,188.23534358432516,None,v,0,188.23534358432516,None,0.3992502356413752,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,9,three.wav,T,v,0,8,8,8,190.23383749148343,190.74288808787242,190.74288808787242,None,None,0,190.74288808787242,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,10,six.wav,NT,n,0,9,9,9,192.71983538742643,193.2322314787889,193.2322314787889,None,None,0,193.2322314787889,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,11,three.wav,NT,n,0,10,10,10,195.234498276026,195.74902040162124,195.74902040162124,None,None,0,195.74902040162124,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,12,three.wav,T,v,0,11,11,11,197.72961441474035,198.21799653198104,198.2430994148599,None,None,0,198.2430994148599,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,13,seven.wav,NT,n,0,12,12,12,200.21595181967132,200.72782643104438,200.72782643104438,None,v,0,200.72782643104438,None,0.5470351305557415,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,14,nine.wav,NT,n,0,13,13,13,202.73106544208713,203.2385246126214,203.2385246126214,None,v,0,203.2385246126214,None,0.7882116333348677,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,15,five.wav,NT,n,0,14,14,14,205.2163573341677,205.72666641138494,205.72666641138494,None,None,0,205.72666641138494,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,16,seven.wav,T,v,0,15,15,15,207.7298715080833,208.23205643659458,208.25804437685292,None,None,0,208.25804437685292,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,17,nine.wav,T,v,0,16,16,16,210.23658237291966,210.72615186008625,210.75276083580684,None,n,0,210.75276083580684,None,1.8252987114246935,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,18,eight.wav,NT,n,0,17,17,17,212.73020408838056,213.23514228570275,213.23514228570275,None,None,0,213.23514228570275,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,19,two.wav,NT,n,0,18,18,18,215.23610027739778,215.7397048715502,215.7397048715502,None,None,0,215.7397048715502,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,20,two.wav,NT,n,0,19,19,19,217.72259047953412,218.23090662772302,218.23090662772302,None,v,0,218.23090662772302,None,1.5793858569813892,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,21,eight.wav,T,v,0,20,20,20,220.23425978096202,220.74649067630526,220.74649067630526,None,None,0,220.74649067630526,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
1,22,three.wav,NT,n,0,21,21,21,222.72395143308677,223.2384746526368,223.2384746526368,None,None,0,223.2384746526368,None,,,,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
,,,,,,,,,,,,,,,,,,space,1.3759524760534987,m,25,002,maldives,2019_Jul_18_1710,PRACTICE_ThreeBack_Digits,3.1.2,60.07025224037838,
