BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,one.wav,None,None,0,0,0,0,,,,,,,,,36.44934076536447,36.9495736079989,36.96795559767634,None,None,1,36.96795559767634,None,,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,2,two.wav,None,None,0,1,1,1,,,,,,,,,38.916127044241875,39.415282282978296,39.4320495078573,None,n,0,39.4320495078573,None,1.0185614079236984,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,3,six.wav,None,None,0,2,2,2,,,,,,,,,41.415079525788315,41.91483683697879,41.93183745141141,None,n,0,41.93183745141141,None,1.5350352545501664,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,4,one.wav,T,v,0,3,3,3,,,,,,,,,43.914429134340025,44.41360844147857,44.430342116509564,None,v,1,44.430342116509564,None,0.9652325964998454,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,5,seven.wav,NT,n,0,4,4,4,,,,,,,,,46.40699658484664,46.89609017595649,46.91288511583116,None,n,1,46.91288511583116,None,1.2424554052995518,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,6,one.wav,NT,n,0,5,5,5,,,,,,,,,48.912223237217404,49.41215157927945,49.4309372601565,None,n,1,49.4309372601565,None,1.1641261834884062,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,7,one.wav,T,v,0,6,6,6,,,,,,,,,51.41131028253585,51.911381211015396,51.92834244098049,None,n,0,51.92834244098049,None,1.1627159994095564,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,8,nine.wav,NT,n,0,7,7,7,,,,,,,,,53.9129489333136,54.410260758246295,54.42692113434896,None,n,1,54.42692113434896,None,1.0876600679475814,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,9,one.wav,T,v,0,8,8,8,,,,,,,,,56.41106048261281,56.909471427090466,56.92674700380303,None,n,0,56.92674700380303,None,1.1089346308726817,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,10,two.wav,NT,n,0,9,9,9,,,,,,,,,58.91027188079897,59.40854680282064,59.42535560019314,None,n,1,59.42535560019314,None,1.5937418746761978,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,11,nine.wav,T,v,0,10,10,10,,,,,,,,,61.41354535333812,61.908063430921175,61.92507899692282,None,v,1,61.92507899692282,None,1.669328402960673,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,12,one.wav,T,v,0,11,11,11,,,,,,,,,63.90842919633724,64.40684524620883,64.42355777032208,None,n,0,64.42355777032208,None,1.099132264382206,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,13,five.wav,NT,n,0,12,12,12,,,,,,,,,66.40799541969318,66.90580283314921,66.92269404616673,None,n,1,66.92269404616673,None,1.6089461179217324,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,14,three.wav,NT,n,0,13,13,13,,,,,,,,,68.90704052778892,69.40541755780578,69.42228834936395,None,n,1,69.42228834936395,None,1.436273131519556,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,15,two.wav,NT,n,0,14,14,14,,,,,,,,,71.40579900413286,71.90416728204582,71.92082109407056,None,n,1,71.92082109407056,None,1.827186615089886,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,16,four.wav,NT,n,0,15,15,15,,,,,,,,,73.90842007950414,74.40360441186931,74.4204135738546,None,n,1,74.4204135738546,None,1.2224976706784219,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,17,nine.wav,NT,n,0,16,16,16,,,,,,,,,76.40482277888805,76.90252042619977,76.91958084679209,None,n,1,76.91958084679209,None,1.3149783294647932,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,18,two.wav,T,v,0,17,17,17,,,,,,,,,78.90582325472496,79.40180804068223,79.41865038778633,None,v,1,79.41865038778633,None,0.9766756193712354,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,19,seven.wav,NT,n,0,18,18,18,,,,,,,,,81.40264240873512,81.90086992352735,81.9181969189085,None,n,1,81.9181969189085,None,1.5162327989237383,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,20,nine.wav,T,v,0,19,19,19,,,,,,,,,83.90210615948308,84.39992159570102,84.416538575897,None,n,0,84.416538575897,None,1.8745173118077219,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,21,six.wav,NT,n,0,20,20,20,,,,,,,,,86.40091386646964,86.89903672062792,86.91563364386093,None,n,1,86.91563364386093,None,1.71079846622888,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,22,five.wav,NT,n,0,21,21,21,,,,,,,,,88.90236908756196,89.39849390729796,89.41500039200764,None,n,1,89.41500039200764,None,1.7394904446555302,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,23,one.wav,NT,n,0,22,22,22,,,,,,,,,91.40207753283903,91.89773776114453,91.91503704153001,None,v,0,91.91503704153001,None,1.0806368620833382,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,24,six.wav,T,v,0,23,23,23,,,,,,,,,93.90355973958503,94.39879147906322,94.41723181609996,None,n,0,94.41723181609996,None,1.753249495406635,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
1,25,eight.wav,NT,n,0,24,24,24,,,,,,,,,96.40060863655526,96.8958104730118,96.91254815948196,None,n,1,96.91254815948196,None,1.3310027186525986,,,,,,,,,,,,,,,,,,,,,f,23,003,Spanish,2019_Jul_19_1310,ThreeBack_Digits,3.1.2,59.83275512882098,
