BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,nine.wav,None,None,0,0,0,0,,,,,,,,,21.295993389212526,21.792066058027558,21.81281076860614,None,None,1,21.81281076860614,None,,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,2,seven.wav,None,None,0,1,1,1,,,,,,,,,23.68888732488267,24.17819642892573,24.202944139949977,None,None,1,24.202944139949977,None,,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,3,three.wav,None,None,0,2,2,2,,,,,,,,,26.18264688155614,26.69486210483592,26.69486210483592,None,None,1,26.69486210483592,None,,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,4,five.wav,NT,n,0,3,3,3,,,,,,,,,28.690286934608594,29.177704122150317,29.20201058057137,None,n,1,29.20201058057137,None,0.5565337669104338,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,5,two.wav,NT,n,0,4,4,4,,,,,,,,,31.17837037728168,31.670111476443708,31.692922781105153,None,n,1,31.692922781105153,None,1.178061135695316,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,6,six.wav,NT,n,0,5,5,5,,,,,,,,,33.69259931740817,34.18149196647573,34.20634652627632,None,n,1,34.20634652627632,None,1.0881918231025338,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,7,seven.wav,NT,n,0,6,6,6,,,,,,,,,36.18603431631345,36.67457651591394,36.69834982440807,None,n,1,36.69834982440807,None,1.0281333224847913,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,8,two.wav,T,v,0,7,7,7,,,,,,,,,38.690428791800514,39.17892358417157,39.20348385395482,None,v,1,39.20348385395482,None,1.43548612378072,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,9,six.wav,T,v,0,8,8,8,,,,,,,,,41.19814688456245,41.70052983134519,41.70052983134519,None,n,0,41.70052983134519,None,1.5617321610916406,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,10,one.wav,NT,n,0,9,9,9,,,,,,,,,43.69468815647997,44.184017317485996,44.20546693832148,None,n,1,44.20546693832148,None,0.6488026189617813,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,11,two.wav,T,v,0,10,10,10,,,,,,,,,46.20263927441556,46.693175133899786,46.717744520516135,None,n,0,46.717744520516135,None,1.8963202079758048,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,12,five.wav,NT,n,0,11,11,11,,,,,,,,,48.68703114625532,49.17556422902271,49.200017285416834,None,n,1,49.200017285416834,None,1.7107067226897925,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,13,five.wav,NT,n,0,12,12,12,,,,,,,,,51.18430285539944,51.674376675859094,51.6988392136991,None,n,1,51.6988392136991,None,0.9555654908763245,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,14,two.wav,T,v,0,13,13,13,,,,,,,,,53.691395171685144,54.202344619785435,54.202344619785435,None,v,1,54.202344619785435,None,0.876015656045638,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,15,one.wav,NT,n,0,14,14,14,,,,,,,,,56.20116381300613,56.68922865751665,56.71408649941441,None,n,1,56.71408649941441,None,0.7085879804799333,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,16,four.wav,NT,n,0,15,15,15,,,,,,,,,58.684203117736615,59.17293312319089,59.197249063057825,None,n,1,59.197249063057825,None,0.8892036409815773,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,17,three.wav,NT,n,0,16,16,16,,,,,,,,,61.189581477316096,61.70005612296518,61.70005612296518,None,n,1,61.70005612296518,None,0.9540466334437951,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,18,seven.wav,NT,n,0,17,17,17,,,,,,,,,63.69871413137298,64.18843057355843,64.21253135718871,None,n,1,64.21253135718871,None,1.0181745048612356,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,19,four.wav,T,v,0,18,18,18,,,,,,,,,66.19784311309922,66.68779075727798,66.71296805143356,None,n,0,66.71296805143356,None,1.0453647865215316,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,20,three.wav,T,v,0,19,19,19,,,,,,,,,68.69598419952672,69.18535493302625,69.20963951107115,None,v,1,69.20963951107115,None,0.9099476222181693,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,21,nine.wav,NT,n,0,20,20,20,,,,,,,,,71.18278800940607,71.68893801420927,71.68893801420927,None,n,1,71.68893801420927,None,0.8534534221980721,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,22,four.wav,T,v,0,21,21,21,,,,,,,,,73.69148670427967,74.17856037116144,74.20209190237802,None,v,1,74.20209190237802,None,1.1885108014103025,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,23,eight.wav,NT,n,0,22,22,22,,,,,,,,,76.2096267476445,76.69971150823403,76.72345017292537,None,n,1,76.72345017292537,None,0.7866572483908385,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,24,four.wav,NT,n,0,23,23,23,,,,,,,,,78.6793533496093,79.17321683769114,79.19324496854097,None,n,1,79.19324496854097,None,1.397271818597801,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,25,two.wav,NT,n,0,24,24,24,,,,,,,,,81.19278365885839,81.68272510357201,81.7067642576294,None,n,1,81.7067642576294,None,1.0593174878740683,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,26,six.wav,NT,n,0,25,25,25,,,,,,,,,83.68295265862253,84.19142780976836,84.19142780976836,None,n,1,84.19142780976836,None,1.2795142427785322,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
1,27,four.wav,T,v,0,26,26,26,,,,,,,,,86.19144422002137,86.67894309409894,86.70338083419483,None,v,1,86.70338083419483,None,0.5592819323064759,,,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.9038364549633116,,,,,,,,,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,1,nine.wav,None,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,98.67885557282716,99.17007482692134,99.19415445951745,None,None,1,99.19415445951745,None,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,2,two.wav,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,101.15197799715679,101.65777499973774,101.65777499973774,None,None,1,101.65777499973774,None,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,3,five.wav,None,None,,,,,0,2,2,2,,,,,,,,,,,,,,,,103.64492141874507,104.13487672095653,104.15873718587682,None,None,1,104.15873718587682,None,,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,4,one.wav,NT,n,,,,,0,3,3,3,,,,,,,,,,,,,,,,106.15080083708744,106.6400001749862,106.66408308967948,None,n,1,106.66408308967948,None,0.8955288705183193,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,5,six.wav,NT,n,,,,,0,4,4,4,,,,,,,,,,,,,,,,108.63662696245592,109.12818244379014,109.14963534660637,None,n,1,109.14963534660637,None,0.7285037924302742,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,6,six.wav,NT,n,,,,,0,5,5,5,,,,,,,,,,,,,,,,111.1466005492257,111.63206893170718,111.65582911192905,None,n,1,111.65582911192905,None,0.6862285039387643,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,7,one.wav,T,v,,,,,0,6,6,6,,,,,,,,,,,,,,,,113.63157151953783,114.12081498268526,114.14433302101679,None,v,1,114.14433302101679,None,0.509883877588436,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,8,eight.wav,NT,n,,,,,0,7,7,7,,,,,,,,,,,,,,,,116.13135216955561,116.61932001134846,116.64369356934913,None,n,1,116.64369356934913,None,0.658541904296726,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,9,three.wav,NT,n,,,,,0,8,8,8,,,,,,,,,,,,,,,,118.62974962010048,119.11802451533731,119.14296404377092,None,n,1,119.14296404377092,None,0.9115963026415557,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,10,one.wav,T,v,,,,,0,9,9,9,,,,,,,,,,,,,,,,121.13090544682927,121.62383464619052,121.64567081886344,None,v,1,121.64567081886344,None,1.1522518655983731,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
2,11,four.wav,NT,n,,,,,0,10,10,10,,,,,,,,,,,,,,,,123.62803931010421,124.11651842156425,124.14191597746685,None,n,1,124.14191597746685,None,0.9847239053342491,,,,,,,,,,m,22,007,indian,2019_Sep_18_1556,ThreeBack_Digits,3.1.2,59.9590898736957,
