BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,41.381471150109064,41.881939929323835,41.86528494680984,None,None,1,41.86529904811732,None,,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,2,three.wav,None,None,0,1,1,1,43.84904550661395,44.34844954788787,44.331752618447766,None,None,1,44.33180375799839,46.33216030687299,,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,3,three.wav,None,None,0,2,2,2,46.34888508193262,46.85009150231144,46.83262390965906,None,None,1,46.832704501307035,48.83296243028008,,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,4,two.wav,NT,n,0,3,3,3,48.866396808106856,49.36627833035163,49.34965503115468,None,n,1,49.349620491876976,None,1.1444558434968712,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,5,seven.wav,NT,n,0,4,4,4,51.36664648156784,51.86713668048969,51.84973200822692,None,n,1,51.849721119875994,None,1.1247385568563004,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,6,three.wav,T,v,0,5,5,5,53.84971397997333,54.34981282299714,54.33313106584906,None,v,1,54.333152753302784,None,0.8248028606021762,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,7,four.wav,NT,n,0,6,6,6,56.351836985319096,56.85148199829791,56.83474222944365,None,n,1,56.83481969738432,None,1.4351806194490564,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,8,four.wav,NT,n,0,7,7,7,58.83482996099383,59.33528981533118,59.3186134131101,None,n,1,59.31888231968287,61.318599401051415,1.303000945590611,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,9,three.wav,T,v,0,8,8,8,61.33522020128294,61.835349835135275,61.81866049184096,None,n,0,61.818669684465476,63.81899365753543,1.6671837145968311,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,10,six.wav,NT,n,0,9,9,9,63.86877796554745,64.36839218769728,64.35179120069502,None,n,1,64.35178477478303,None,1.8141487875327584,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,11,three.wav,NT,n,0,10,10,10,66.33554952927989,66.83543015903706,66.81875955798655,None,n,1,66.81879463275709,68.81887272543918,1.0670900926270406,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,12,three.wav,T,v,0,11,11,11,68.83548013835343,69.33546429669514,69.31887848198535,None,n,0,69.31888008846363,71.32030806893772,1.15095895582499,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,13,seven.wav,NT,n,0,12,12,12,71.33708683950908,71.8369750554125,71.82028571211818,None,v,0,71.82018780620729,73.82062512522725,1.025801375948049,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,14,nine.wav,NT,n,0,13,13,13,73.85378417056882,74.35384151290964,74.33726596180982,None,n,1,74.33716270097148,None,1.2764387237957635,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,15,five.wav,NT,n,0,14,14,14,76.35404723134661,76.85399078149385,76.83729340580926,None,n,1,76.83734722282361,None,1.1684722438526478,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,16,seven.wav,T,v,0,15,15,15,78.83740478828622,79.33748265784652,79.32073753406526,None,n,0,79.3208114320546,81.32082258815217,1.2129623142568562,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,17,nine.wav,T,v,0,16,16,16,81.33747685667595,81.83749894574885,81.82082968342998,None,n,0,81.820849139664,83.82074248737263,1.0728912633030632,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,18,eight.wav,NT,n,0,17,17,17,83.83981941401953,84.35422082022296,84.33755914405079,None,n,1,84.33766829530805,None,0.7799825697134111,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,19,two.wav,NT,n,0,18,18,18,86.33783563677025,86.83822944701024,86.82128217474288,None,n,1,86.82123781809969,88.82208300404272,1.4244970942827422,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,20,two.wav,NT,n,0,19,19,19,88.83870291178619,89.33876605529758,89.32210036293004,None,n,1,89.32298419359495,91.32388739124508,1.1947586869187035,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,21,eight.wav,T,v,0,20,20,20,91.34059877898744,91.8404745000621,91.82373026876844,None,v,1,91.8236952832467,93.82416116187642,1.1741444500426041,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
1,22,three.wav,NT,n,0,21,21,21,93.8409006629845,94.34128956454197,94.32415040739848,None,n,1,94.32487448274742,96.32472543728545,1.5046920314671297,,,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
,,,,,,,,,,,,,,,,,,space,1.2260350292535804,,,25,,2021_May_04_1457,PRACTICE_ThreeBack_Digits,3.2.3,59.98985412971739,
