BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,34.694455910434044,35.19431378175432,35.17759993966975,None,None,1,35.177648357133876,None,,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,2,three.wav,None,None,0,1,1,1,37.16170138518646,37.66268200615377,37.645962362897265,None,None,1,37.64604112494635,39.6462446121659,,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,3,three.wav,None,None,0,2,2,2,39.6630751470293,40.1629236472254,40.14623613353179,None,None,1,40.146303293237,42.1460609827991,,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,4,two.wav,NT,n,0,3,3,3,42.16278084917576,42.66287433727484,42.64606321401807,None,v,0,42.646101814116264,44.64669978094025,0.9872472418755933,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,5,seven.wav,NT,n,0,4,4,4,44.66299616185643,45.163124010734464,45.14642043226122,None,v,0,45.14645724738148,47.1466861705012,1.5269198862770281,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,6,three.wav,T,v,0,5,5,5,47.16339532702477,47.66380698702051,47.6465973679653,None,n,0,47.64665471030821,None,1.170700785882218,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,7,four.wav,NT,n,0,6,6,6,49.64918268199108,50.14921101847722,50.132531090929845,None,v,0,50.132530867806054,52.1327026717081,1.3885641968699929,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,8,four.wav,NT,n,0,7,7,7,52.14933953672153,52.64994575905439,52.63249606078462,None,v,0,52.632527074732934,54.63302642165581,1.288589498901274,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,9,three.wav,T,v,0,8,8,8,54.64948211164665,55.14946716247505,55.13274662673139,None,n,0,55.13282583502587,57.13243626410258,1.2044096037025156,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,10,six.wav,NT,n,0,9,9,9,57.149216819649155,57.64956823671673,57.632650461170854,None,v,0,57.63267478146372,59.63288273112266,1.3684707266220357,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,11,three.wav,NT,n,0,10,10,10,59.64991273700798,60.149509555645636,60.1330536425332,None,v,0,60.13283922234041,62.132786119316734,1.4844272035625181,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,12,three.wav,T,v,0,11,11,11,62.14938059115957,62.64910905174838,62.632442065270155,None,v,1,62.63244094966285,64.63287960741582,1.360778374306392,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,13,seven.wav,NT,n,0,12,12,12,64.64955351066965,65.14951535681757,65.13266764156215,None,v,0,65.13281467892739,67.13282360380617,1.8524619499003165,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,14,nine.wav,NT,n,0,13,13,13,67.14947608735383,67.64963026461919,67.63291017512093,None,v,0,67.63288406985157,69.63301258809588,1.5362508461912512,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,15,five.wav,NT,n,0,14,14,14,69.64964275945022,70.14966797222951,70.13292244682744,None,v,0,70.13394189101382,None,1.5391286730882712,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,16,seven.wav,T,v,0,15,15,15,72.14954213145029,72.649798498569,72.63295256829151,None,n,0,72.63305185755962,74.6335864577486,1.879833658123971,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,17,nine.wav,T,v,0,16,16,16,74.64977529388489,75.14962022413238,75.13289388722042,None,v,1,75.13292400868158,77.13314043697392,1.4120678629878967,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,18,eight.wav,NT,n,0,17,17,17,77.14982192637399,77.6505606831488,77.633102506242,None,v,0,77.63318617697223,79.63318528448508,1.8639513915477437,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,19,two.wav,NT,n,0,18,18,18,79.65001448061594,80.14981657144745,80.13316743472679,None,n,1,80.13323504067739,82.1336072080885,1.9638363944941375,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,20,two.wav,NT,n,0,19,19,19,82.15078313573031,82.65050267144034,82.63364290760292,None,None,0,82.63365071687076,84.63325579102093,,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,21,eight.wav,T,v,0,20,20,20,84.64999038344467,85.15032841319771,85.13359449013952,None,None,0,85.1336790533569,87.13375223735784,,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
1,22,three.wav,NT,n,0,21,21,21,87.15046407134287,87.65050758012512,87.633729032673,None,None,0,87.63381225716148,89.63415720369449,,,,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
,,,,,,,,,,,,,,,,,,space,0.8790911082760431,,,24,,2021_May_03_1446,PRACTICE_ThreeBack_Digits,3.2.3,60.01041714109916,
