BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,31.4569351397804,31.970258688612375,31.95390148052247,None,None,1,31.95348460500827,None,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,2,three.wav,None,None,0,1,1,1,33.936792629247066,34.43674108874984,34.42025938029401,None,None,1,34.4201597799547,None,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,3,three.wav,None,None,0,2,2,2,36.42435754009057,36.92382986377925,36.90706791785779,None,None,1,36.906924586277455,38.907279791659676,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,4,two.wav,NT,n,0,3,3,3,38.92429439746775,39.424199125671294,39.40793205761584,None,n,1,39.407570069422945,41.40746341855265,1.0328489123494364,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,5,seven.wav,NT,n,0,4,4,4,41.4241732438677,41.9243644567905,41.90773370488314,None,None,0,41.90773495432222,43.90836102614412,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,6,three.wav,T,v,0,5,5,5,43.92514358821791,44.4254472531029,44.40883390447125,None,None,0,44.410110948141664,None,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,7,four.wav,NT,n,0,6,6,6,46.42512863926822,46.92559518100461,46.909017977584156,None,None,0,46.91025485988939,None,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,8,four.wav,NT,n,0,7,7,7,48.92580045043724,49.425365591596346,49.40875179668656,None,n,1,49.408689680334646,51.409443376236595,1.3273043615045026,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,9,three.wav,T,v,0,8,8,8,51.42672884842614,51.942132312222384,51.90889793959214,None,None,0,51.9087662101374,53.90909999614814,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
1,10,six.wav,NT,n,0,9,9,9,53.92580625152914,54.42590375454165,54.40914448605618,None,None,0,54.40904042334296,56.409338064084295,,,,F,20,15,Chinese,2019_Sep_27_1450,PRACTICE_ThreeBack_Digits,3.2.3,59.97749129553359,
