BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,67.74082203835223,68.2411616240488,68.22444026370722,None,None,1,68.22446971529189,None,,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,2,three.wav,None,None,0,1,1,1,70.14233370787406,70.64144168184612,70.62455610660727,None,None,1,70.62472879999041,72.62491175680407,,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,3,three.wav,None,None,0,2,2,2,72.64152646671118,73.14139036469078,73.12471050430868,None,None,1,73.12469310110009,75.12480510636851,,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,4,two.wav,NT,n,0,3,3,3,75.15820945074574,75.65799302622145,75.64135288085545,None,v,0,75.64136359052281,None,0.5903440748325011,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,5,seven.wav,NT,n,0,4,4,4,77.70831864472711,78.20835523609003,78.19167849936112,None,v,0,78.19303907332778,None,0.774387027737248,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,6,three.wav,T,v,0,5,5,5,80.14204633180452,80.64190130506177,80.6252549123903,None,n,0,80.62521698231922,82.62550569709583,0.6380605506737993,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,7,four.wav,NT,n,0,6,6,6,82.6755011008645,83.17554974060295,83.15877260074394,None,v,0,83.15898857903176,None,0.6642840632121079,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,8,four.wav,NT,n,0,7,7,7,85.14229845521913,85.64198608992683,85.62536468647814,None,v,0,85.62533523489401,87.62554987447311,1.66197880735308,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,9,three.wav,T,v,0,8,8,8,87.64218154135233,88.14241492284964,88.12577076135877,None,n,0,88.12575380438557,90.1258252021671,1.1613616627828378,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,10,six.wav,NT,n,0,9,9,9,90.1757929392943,90.67560150399368,90.65891450383442,None,v,0,90.65894797154397,None,1.0119073649493657,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,11,three.wav,NT,n,0,10,10,10,92.6425603958287,93.14259207859413,93.12594256226949,None,v,0,93.12597112138246,95.12595014828366,1.5771002326673624,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,12,three.wav,T,v,0,11,11,11,95.1426389333883,95.64247427225564,95.62582475593099,None,v,1,95.62582118604132,97.62606304602559,0.7493259603224942,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,13,seven.wav,NT,n,0,12,12,12,97.64273130426773,98.14367018508983,98.1263887984016,None,v,0,98.12635131456682,100.12646331983615,1.16842201086547,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,14,nine.wav,NT,n,0,13,13,13,100.16271509697071,100.6764569386587,100.65970657296857,None,v,0,100.65980920727907,None,0.8510441479247675,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,15,five.wav,NT,n,0,14,14,14,102.67712361544,103.17706248109062,103.16037771211104,None,v,0,103.16036254008304,None,0.7984427251458328,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,16,seven.wav,T,v,0,15,15,15,105.12778819491177,105.627860485165,105.6111623291019,None,n,0,105.61117214629758,107.61117571618615,1.1314638419316907,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,17,nine.wav,T,v,0,16,16,16,107.627842189484,108.1299167412617,108.11246221495476,None,n,0,108.11241223650813,110.11256083314038,1.142252939134778,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,18,eight.wav,NT,n,0,17,17,17,110.1482963150711,110.66250804340598,110.64585049483067,None,v,0,110.64588217759592,None,0.5206326200395779,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,19,two.wav,NT,n,0,18,18,18,112.6318333254494,113.1318360028663,113.11518871772223,None,v,0,113.11519184137524,115.1156086259225,0.7152107617876027,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,20,two.wav,NT,n,0,19,19,19,115.13228045405413,115.63214122838053,115.6154502120955,None,v,0,115.616001759955,117.61567511510657,0.7583742903725579,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,21,eight.wav,T,v,0,20,20,20,117.63236479268289,118.13234515829299,118.11569385702406,None,n,0,118.11570456669051,120.11563361514618,1.5706115130706166,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
1,22,three.wav,NT,n,0,21,21,21,120.13224118527432,120.63244511518678,120.61558229799103,None,None,0,120.61561799688116,122.61585093214217,,,,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
,,,,,,,,,,,,,,,,,,space,0.5984004219608323,f,,20,,2021_Apr_20_1402,PRACTICE_ThreeBack_Digits,3.2.3,60.10900790500458,
