BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,63.315293421503156,63.81579343107296,63.799049245467174,None,None,1,63.79901800880907,None,,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,2,three.wav,None,None,0,1,1,1,65.78279904520605,66.28281845652964,66.26617779813823,None,None,1,66.26620144874323,68.26639065361815,,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,3,three.wav,None,None,0,2,2,2,68.28578995488351,68.79972931207158,68.78303421257878,None,None,1,68.78301859425846,None,,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,4,two.wav,NT,n,0,3,3,3,70.76893621787895,71.27117655536858,71.25388617450953,None,n,1,71.25388394331094,73.25349883997114,1.3548452737159096,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,5,seven.wav,NT,n,0,4,4,4,73.27049604250351,73.77065289515303,73.75406043043476,None,n,1,73.75401803781278,75.75457137281774,0.9827314848080277,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,6,three.wav,T,v,0,5,5,5,75.77094161108835,76.27289992623264,76.2546287143894,None,v,1,76.25461934338091,78.25513653317466,1.2099214754998684,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,7,four.wav,NT,n,0,6,6,6,78.27188027254306,78.77162167767528,78.75514211113914,None,n,1,78.75506312702782,80.7555691608577,1.43742070911685,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,8,four.wav,NT,n,0,7,7,7,80.77221740531968,81.27238630637294,81.25582686320995,None,n,1,81.25575278775068,83.25581927719759,1.769328014808707,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,9,three.wav,T,v,0,8,8,8,83.27265047922265,83.77246283617569,83.75607117851614,None,n,0,83.75587260263273,85.75654374447186,1.6529585351236165,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
1,10,six.wav,NT,n,0,9,9,9,85.77331961295567,86.27342961065006,86.25680947913206,None,n,1,86.25710176496068,88.25707186706131,1.9512565390905365,,,F,20,15,Chinese,2019_Sep_27_1452,PRACTICE_ThreeBack_Digits,3.2.3,59.840236046463936,
