BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,115.5357234335388,116.0362874760176,116.01937668846222,None,None,1,116.01939520722954,None,,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,2,three.wav,None,None,0,1,1,1,117.98769548488781,118.48695964150829,118.4702974074753,None,None,1,118.47029763058526,None,,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,3,three.wav,None,None,0,2,2,2,120.48093768488616,120.9809528569458,120.96427366591524,None,None,1,120.96429620083654,122.96453047479736,,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,4,two.wav,NT,n,0,3,3,3,122.9813977543381,123.48224738793215,123.46470562246395,None,n,1,123.46471075422596,125.46461124357302,0.8221757938154042,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,5,seven.wav,NT,n,0,4,4,4,125.48127503943397,125.98134866839973,125.964642256964,None,n,1,125.96465408219956,127.96508737752447,0.8420993446488865,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,6,three.wav,T,v,0,5,5,5,127.98224783421028,128.4815646467032,128.46491892338963,None,n,0,128.46491245290963,130.46542785567,1.1419499447802082,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,7,four.wav,NT,n,0,6,6,6,130.48211485584034,130.98589938448276,130.96923848910956,None,v,0,130.9694011422107,132.9696438946412,1.8773194238892756,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,8,four.wav,NT,n,0,7,7,7,132.9862037175335,133.48657230858225,133.4700269883615,None,None,0,133.4698241740698,135.47016331349732,,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,9,three.wav,T,v,0,8,8,8,135.48667985148495,135.98722515202826,135.97022154729348,None,v,1,135.97035831870744,137.97070861404063,1.3721444234251976,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,10,six.wav,NT,n,0,9,9,9,137.98745005502133,138.48741435614647,138.4705098158447,None,n,1,138.47054172173375,None,1.5920866269152611,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,11,three.wav,NT,n,0,10,10,10,140.47274389705854,140.9725935154711,140.95595850184327,None,v,0,140.95591053145472,142.95601584319957,1.1556592112756334,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,12,three.wav,T,v,0,11,11,11,142.97295228933217,143.4726881175302,143.45583221700508,None,v,1,143.45598773029633,145.45604663348058,0.9744681534357369,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,13,seven.wav,NT,n,0,12,12,12,145.47268856375013,145.9735573854996,145.95655021094717,None,n,1,145.95657274586847,147.9563523051911,1.3536617690697312,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,14,nine.wav,NT,n,0,13,13,13,147.97304019785952,148.4729746011435,148.45642035623314,None,n,1,148.45635409018723,150.46837970765773,1.5898572312435135,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,15,five.wav,NT,n,0,14,14,14,150.48500958963996,150.98500512726605,150.96837234479608,None,n,1,150.9683457937208,152.96875499229645,1.237782724085264,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,16,seven.wav,T,v,0,15,15,15,152.98520013247617,153.48519656254211,153.46855485538254,None,v,1,153.46909904031781,155.46868270199047,1.1290488119702786,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,17,nine.wav,T,v,0,16,16,16,155.48527510010172,155.98593865323346,155.9688899787143,None,n,0,155.96890626632376,157.9695292119868,1.213173693860881,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,18,eight.wav,NT,n,0,17,17,17,157.98592481995001,158.48547456768574,158.46918270958122,None,n,1,158.4689071587636,160.46900756191462,1.3608488482423127,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,19,two.wav,NT,n,0,18,18,18,160.4861064380384,160.98570884164656,160.96907382796053,None,n,1,160.96901648666244,162.97053413570393,1.2207864822703414,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,20,two.wav,NT,n,0,19,19,19,162.9876704956987,163.48725728102727,163.47057541256072,None,n,1,163.47053592070006,165.47035564127145,1.431194404605776,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,21,eight.wav,T,v,0,20,20,20,165.48701408231864,165.98725594230928,165.9705780899967,None,None,0,165.97063632379286,167.970926377282,,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
1,22,three.wav,NT,n,0,21,21,21,167.98760713014053,168.4873130605556,168.47069188021123,None,n,1,168.47068451729137,None,1.6627494571148418,,,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
,,,,,,,,,,,,,,,,,,space,4.717508431640454,m,,21,,2021_Apr_23_1557,PRACTICE_ThreeBack_Digits,3.2.3,59.993307203241486,
