BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Fixation_2.started,Fixation_2.stopped,Stimulus_2.started,Stimulus_2.stopped,StimResp_2.keys,StimResp_2.corr,StimResp_2.started,StimResp_2.stopped,StimResp_2.rt,Fixation_3.started,Fixation_3.stopped,Stimulus_3.started,Stimulus_3.stopped,StimResp_3.keys,StimResp_3.corr,StimResp_3.started,StimResp_3.stopped,StimResp_3.rt,Gender,Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,eight.wav,None,None,0,0,0,0,,,,,,,,,36.121039194940295,36.62089528128308,36.60435315385121,None,None,1,36.60421468436971,None,,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,2,two.wav,None,None,0,1,1,1,,,,,,,,,38.488036870455744,38.98819863386916,38.971628393071114,None,None,1,38.971553736467285,40.971653695100485,,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,3,two.wav,None,None,0,2,2,2,,,,,,,,,40.988215144893275,41.48875086069302,41.47177944663099,None,None,1,41.4717364733433,43.472155942607515,,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,4,eight.wav,T,n,0,3,3,3,,,,,,,,,43.48858708918215,43.9884480842079,43.97219289160239,None,n,1,43.97179203070891,45.9721668755833,0.6874503274757444,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,5,three.wav,NT,v,0,4,4,4,,,,,,,,,45.988836316399556,46.48883386205807,46.472317170528186,None,v,1,46.47217156114402,48.47220681441195,1.0508146851725542,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,6,five.wav,NT,v,0,5,5,5,,,,,,,,,48.48883832449701,48.98885996732588,48.972310253747764,None,v,1,48.97221239246073,50.9724551491413,0.9431021180071184,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,7,seven.wav,NT,v,0,6,6,6,,,,,,,,,50.98926560302971,51.48918684098135,51.472616153939725,None,v,1,51.472538373628595,None,1.010871840091113,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,8,three.wav,T,n,0,7,7,7,,,,,,,,,53.47579773906091,53.97514956979876,53.95864492685405,None,n,1,53.95855108176238,55.95861623337123,1.2606131301909045,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,9,one.wav,NT,v,0,8,8,8,,,,,,,,,55.99206132105155,56.49194730573572,56.475443555278616,None,v,1,56.475283666090036,None,0.6799619086209532,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,10,seven.wav,T,n,0,9,9,9,,,,,,,,,58.474957908044416,58.97495322248324,58.95838476666131,None,None,0,58.95827307181344,60.95977200506741,,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,11,three.wav,T,n,0,10,10,10,,,,,,,,,60.9763954827622,61.47638945846984,61.459957553280674,None,v,0,61.45980525023788,63.46000427501667,0.9754614942830813,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,12,nine.wav,NT,v,0,11,11,11,,,,,,,,,63.47670629163758,63.97654408198059,63.960056396304026,None,v,1,63.9599594275046,65.96036640194006,0.7952441110310247,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,13,four.wav,NT,v,0,12,12,12,,,,,,,,,65.97694971768396,66.47681160519733,66.46034266176457,None,v,1,66.46014841179567,68.46019035872223,0.8469776123897645,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,14,six.wav,NT,v,0,13,13,13,,,,,,,,,68.47685712207476,68.97683101680695,68.96035850342287,None,v,1,68.96018701189269,70.96027001325774,0.8586116370593118,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,15,five.wav,NT,v,0,14,14,14,,,,,,,,,70.97691223319634,71.47681026646569,71.46030205356965,None,v,1,71.4601805413563,73.4602876398917,1.4629218176228278,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,16,eight.wav,NT,v,0,15,15,15,,,,,,,,,73.4769236124157,73.97691580314768,73.96043614986138,None,v,1,73.96029678789182,75.96026644330686,1.154506148571727,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,17,six.wav,T,n,0,16,16,16,,,,,,,,,75.97716703846208,76.4769637743666,76.4604368192272,None,None,0,76.46032735559902,78.46032333940366,,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,18,five.wav,T,n,0,17,17,17,,,,,,,,,78.47693432226924,78.97696979865941,78.96038036937398,None,n,1,78.96030705150133,80.95998754087032,0.9389493722910629,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,19,eight.wav,T,n,0,18,18,18,,,,,,,,,80.97664091690649,81.47700661378076,81.46074026507767,None,v,0,81.46037465745212,83.46042865296386,1.006540150571709,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,20,three.wav,NT,v,0,19,19,19,,,,,,,,,83.47701286119536,83.9771076880238,83.96056779181117,None,n,0,83.96040165520799,85.96077516135074,1.0185387565056772,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,21,one.wav,NT,v,0,20,20,20,,,,,,,,,85.9768983996355,86.47691468753783,86.46033195191103,None,n,0,86.46021445589258,88.4650213951636,1.87886887881632,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,22,seven.wav,NT,v,0,21,21,21,,,,,,,,,88.48165290524867,88.98164866593152,88.96516767391358,None,v,1,88.96491898218892,90.96508319994382,1.5898942714329678,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,23,two.wav,NT,v,0,22,22,22,,,,,,,,,90.98198067139174,91.48172341178451,91.46538878776528,None,v,1,91.46506646579746,93.46507672940697,1.0419219367699952,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,24,nine.wav,NT,v,0,23,23,23,,,,,,,,,93.48174974017456,93.98175531822335,93.96526584757112,None,v,1,93.96526482120998,95.96513273301616,1.8698775105126515,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,25,two.wav,NT,v,0,24,24,24,,,,,,,,,95.98194318690457,96.48180239695466,96.46523438737631,None,v,1,96.4651235850165,98.4654024874526,1.7617378879367607,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,26,two.wav,T,n,0,25,25,25,,,,,,,,,98.48182292417368,98.98187803529527,98.96533947781427,None,n,1,98.96524384774693,100.96524072403963,1.58953504509509,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
1,27,one.wav,NT,v,0,26,26,26,,,,,,,,,100.98193961695324,101.48235618563194,101.46577389624917,None,v,1,101.46614280607992,103.4663230886149,1.5764623300983658,,,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
,,,,,,,,,,,,,,,,,,,,,,,,,,space,45.36585573737966,,,,,,,,,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,1,seven.wav,None,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,157.59555487528178,158.09567603049982,158.07913077936064,None,None,1,158.07953003377634,None,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,2,four.wav,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,160.08138863961221,160.59665397400295,160.5636838237033,None,None,1,160.56337622778437,162.56378721841475,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,3,nine.wav,None,None,,,,,0,2,2,2,,,,,,,,,,,,,,,,162.58027726918363,163.0804537586455,163.06389958262798,None,None,1,163.063776731683,165.06393514826686,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,4,six.wav,NT,v,,,,,0,3,3,3,,,,,,,,,,,,,,,,165.08085939434886,165.58109925044437,165.5642393973567,None,v,1,165.5641111914847,167.5648930107941,1.590041978163299,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,5,five.wav,NT,v,,,,,0,4,4,4,,,,,,,,,,,,,,,,167.58152452087916,168.08154348624475,168.0649995738372,None,v,1,168.06595440190586,170.0651864161573,1.4721501414369413,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,6,nine.wav,T,n,,,,,0,5,5,5,,,,,,,,,,,,,,,,170.08192725599702,170.5817012334628,170.56514437998203,None,None,0,170.5650706158658,None,,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
2,7,seven.wav,NT,v,,,,,0,6,6,6,,,,,,,,,,,,,,,,172.5660947456122,173.0656665745919,173.04920253984164,None,v,1,173.0490810276283,175.04936483874735,1.3287617133446474,,,,,,,,,,,,22,,2021_Apr_28_1026,ThreeBack_Digits,3.2.3,60.04627545536399,
